"Step","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MAX"
"10799","0.22425410151481628","0.22425410151481628","0.22425410151481628","0.18216052651405334","0.18216052651405334","0.18216052651405334","0.08636562526226044","0.08636562526226044","0.08636562526226044","0.37254950404167175","0.37254950404167175","0.37254950404167175","0.31048130989074707","0.31048130989074707","0.31048130989074707","0.11840963363647461","0.11840963363647461","0.11840963363647461"
"10829","0.2723657488822937","0.2723657488822937","0.2723657488822937","0.45722854137420654","0.45722854137420654","0.45722854137420654","0.09535756707191467","0.09535756707191467","0.09535756707191467","0.2826881408691406","0.2826881408691406","0.2826881408691406","0.34480535984039307","0.34480535984039307","0.34480535984039307","0.1447906345129013","0.1447906345129013","0.1447906345129013"
"10859","0.24144043028354645","0.24144043028354645","0.24144043028354645","0.24618200957775116","0.24618200957775116","0.24618200957775116","0.09776998311281204","0.09776998311281204","0.09776998311281204","0.19985097646713257","0.19985097646713257","0.19985097646713257","0.3882805407047272","0.3882805407047272","0.3882805407047272","0.18294711410999298","0.18294711410999298","0.18294711410999298"
"10889","3.67844557762146","3.67844557762146","3.67844557762146","19.324596405029297","19.324596405029297","19.324596405029297","0.10216975957155228","0.10216975957155228","0.10216975957155228","3.720404624938965","3.720404624938965","3.720404624938965","12.90408706665039","12.90408706665039","12.90408706665039","0.12265092879533768","0.12265092879533768","0.12265092879533768"
"10919","5.078556060791016","5.078556060791016","5.078556060791016","15.55990219116211","15.55990219116211","15.55990219116211","0.11471813172101974","0.11471813172101974","0.11471813172101974","7.042664051055908","7.042664051055908","7.042664051055908","9.417218208312988","9.417218208312988","9.417218208312988","0.18466125428676605","0.18466125428676605","0.18466125428676605"
"10949","0.1866120547056198","0.1866120547056198","0.1866120547056198","0.20666633546352386","0.20666633546352386","0.20666633546352386","0.0682310163974762","0.0682310163974762","0.0682310163974762","0.30502280592918396","0.30502280592918396","0.30502280592918396","0.2937070429325104","0.2937070429325104","0.2937070429325104","0.13325831294059753","0.13325831294059753","0.13325831294059753"
"10979","0.20907853543758392","0.20907853543758392","0.20907853543758392","0.18723109364509583","0.18723109364509583","0.18723109364509583","0.1204477921128273","0.1204477921128273","0.1204477921128273","0.31955063343048096","0.31955063343048096","0.31955063343048096","0.3278980851173401","0.3278980851173401","0.3278980851173401","0.1559825986623764","0.1559825986623764","0.1559825986623764"
"11009","0.2951759397983551","0.2951759397983551","0.2951759397983551","0.39665931463241577","0.39665931463241577","0.39665931463241577","0.09470292925834656","0.09470292925834656","0.09470292925834656","0.30786457657814026","0.30786457657814026","0.30786457657814026","0.5826376080513","0.5826376080513","0.5826376080513","0.13470244407653809","0.13470244407653809","0.13470244407653809"
"11039","0.564531683921814","0.564531683921814","0.564531683921814","0.4239179790019989","0.4239179790019989","0.4239179790019989","0.06140138953924179","0.06140138953924179","0.06140138953924179","0.46347254514694214","0.46347254514694214","0.46347254514694214","1.0195688009262085","1.0195688009262085","1.0195688009262085","0.11920759826898575","0.11920759826898575","0.11920759826898575"
"11069","0.31343021988868713","0.31343021988868713","0.31343021988868713","0.5208730697631836","0.5208730697631836","0.5208730697631836","0.08908265829086304","0.08908265829086304","0.08908265829086304","0.7128050327301025","0.7128050327301025","0.7128050327301025","0.8410229086875916","0.8410229086875916","0.8410229086875916","0.14911916851997375","0.14911916851997375","0.14911916851997375"
"11099","0.26232337951660156","0.26232337951660156","0.26232337951660156","0.3658409118652344","0.3658409118652344","0.3658409118652344","0.08488767594099045","0.08488767594099045","0.08488767594099045","0.44299155473709106","0.44299155473709106","0.44299155473709106","0.5457620024681091","0.5457620024681091","0.5457620024681091","0.14393289387226105","0.14393289387226105","0.14393289387226105"
"11129","0.303456574678421","0.303456574678421","0.303456574678421","0.2794516384601593","0.2794516384601593","0.2794516384601593","0.08517473936080933","0.08517473936080933","0.08517473936080933","0.3264424204826355","0.3264424204826355","0.3264424204826355","0.5895017385482788","0.5895017385482788","0.5895017385482788","0.12340246140956879","0.12340246140956879","0.12340246140956879"
"11159","0.2426578849554062","0.2426578849554062","0.2426578849554062","0.24074256420135498","0.24074256420135498","0.24074256420135498","0.07427018135786057","0.07427018135786057","0.07427018135786057","0.3443935215473175","0.3443935215473175","0.3443935215473175","0.3712090253829956","0.3712090253829956","0.3712090253829956","0.11754544824361801","0.11754544824361801","0.11754544824361801"
"11189","1.9767168760299683","1.9767168760299683","1.9767168760299683","18.360441207885742","18.360441207885742","18.360441207885742","0.09595663100481033","0.09595663100481033","0.09595663100481033","4.299542427062988","4.299542427062988","4.299542427062988","14.244776725769043","14.244776725769043","14.244776725769043","0.14621587097644806","0.14621587097644806","0.14621587097644806"
"11219","0.216318741440773","0.216318741440773","0.216318741440773","0.34113481640815735","0.34113481640815735","0.34113481640815735","0.08547314256429672","0.08547314256429672","0.08547314256429672","0.27554190158843994","0.27554190158843994","0.27554190158843994","0.48260369896888733","0.48260369896888733","0.48260369896888733","0.161685973405838","0.161685973405838","0.161685973405838"
"11249","0.24198104441165924","0.24198104441165924","0.24198104441165924","0.21561497449874878","0.21561497449874878","0.21561497449874878","0.07514265179634094","0.07514265179634094","0.07514265179634094","0.26151102781295776","0.26151102781295776","0.26151102781295776","0.3661026060581207","0.3661026060581207","0.3661026060581207","0.10377612709999084","0.10377612709999084","0.10377612709999084"
"11279","0.5287397503852844","0.5287397503852844","0.5287397503852844","0.5317378640174866","0.5317378640174866","0.5317378640174866","0.08119386434555054","0.08119386434555054","0.08119386434555054","0.44359418749809265","0.44359418749809265","0.44359418749809265","0.49664050340652466","0.49664050340652466","0.49664050340652466","0.127741277217865","0.127741277217865","0.127741277217865"
"11309","0.6234688758850098","0.6234688758850098","0.6234688758850098","2.1645681858062744","2.1645681858062744","2.1645681858062744","0.09048894792795181","0.09048894792795181","0.09048894792795181","0.5396632552146912","0.5396632552146912","0.5396632552146912","3.989957094192505","3.989957094192505","3.989957094192505","0.12998192012310028","0.12998192012310028","0.12998192012310028"
"11339","0.21639220416545868","0.21639220416545868","0.21639220416545868","0.31286147236824036","0.31286147236824036","0.31286147236824036","0.07781324535608292","0.07781324535608292","0.07781324535608292","0.24431639909744263","0.24431639909744263","0.24431639909744263","0.31384041905403137","0.31384041905403137","0.31384041905403137","0.1627807766199112","0.1627807766199112","0.1627807766199112"
"11369","0.2740996479988098","0.2740996479988098","0.2740996479988098","0.26122406125068665","0.26122406125068665","0.26122406125068665","0.0892370268702507","0.0892370268702507","0.0892370268702507","0.28233715891838074","0.28233715891838074","0.28233715891838074","0.3835659623146057","0.3835659623146057","0.3835659623146057","0.17242762446403503","0.17242762446403503","0.17242762446403503"
"11399","0.22317351400852203","0.22317351400852203","0.22317351400852203","0.19502422213554382","0.19502422213554382","0.19502422213554382","0.06413188576698303","0.06413188576698303","0.06413188576698303","0.46527501940727234","0.46527501940727234","0.46527501940727234","0.33300772309303284","0.33300772309303284","0.33300772309303284","0.12556062638759613","0.12556062638759613","0.12556062638759613"
"11429","3.4214065074920654","3.4214065074920654","3.4214065074920654","14.073843955993652","14.073843955993652","14.073843955993652","0.08989608287811279","0.08989608287811279","0.08989608287811279","1.7566161155700684","1.7566161155700684","1.7566161155700684","23.26632308959961","23.26632308959961","23.26632308959961","0.12378591299057007","0.12378591299057007","0.12378591299057007"
"11459","0.5476512312889099","0.5476512312889099","0.5476512312889099","0.29497161507606506","0.29497161507606506","0.29497161507606506","0.10057588666677475","0.10057588666677475","0.10057588666677475","0.3302391767501831","0.3302391767501831","0.3302391767501831","0.4586523473262787","0.4586523473262787","0.4586523473262787","0.14064039289951324","0.14064039289951324","0.14064039289951324"
"11489","0.28860342502593994","0.28860342502593994","0.28860342502593994","0.4753691852092743","0.4753691852092743","0.4753691852092743","0.08253847062587738","0.08253847062587738","0.08253847062587738","0.5363170504570007","0.5363170504570007","0.5363170504570007","1.1314982175827026","1.1314982175827026","1.1314982175827026","0.13150270283222198","0.13150270283222198","0.13150270283222198"
"11519","0.2717134356498718","0.2717134356498718","0.2717134356498718","0.31880703568458557","0.31880703568458557","0.31880703568458557","0.07256200909614563","0.07256200909614563","0.07256200909614563","0.4319378137588501","0.4319378137588501","0.4319378137588501","0.6407320499420166","0.6407320499420166","0.6407320499420166","0.12948860228061676","0.12948860228061676","0.12948860228061676"
"11549","0.21795742213726044","0.21795742213726044","0.21795742213726044","0.6655991077423096","0.6655991077423096","0.6655991077423096","0.08456587791442871","0.08456587791442871","0.08456587791442871","0.3455302119255066","0.3455302119255066","0.3455302119255066","0.3287769556045532","0.3287769556045532","0.3287769556045532","0.13996601104736328","0.13996601104736328","0.13996601104736328"
"11579","2.0176279544830322","2.0176279544830322","2.0176279544830322","13.00670337677002","13.00670337677002","13.00670337677002","0.05545850098133087","0.05545850098133087","0.05545850098133087","3.751176118850708","3.751176118850708","3.751176118850708","15.177508354187012","15.177508354187012","15.177508354187012","0.12312114238739014","0.12312114238739014","0.12312114238739014"
"11609","0.25707927346229553","0.25707927346229553","0.25707927346229553","0.3290526270866394","0.3290526270866394","0.3290526270866394","0.08477760851383209","0.08477760851383209","0.08477760851383209","0.25036224722862244","0.25036224722862244","0.25036224722862244","0.38184061646461487","0.38184061646461487","0.38184061646461487","0.11796519160270691","0.11796519160270691","0.11796519160270691"
"11639","0.3560732305049896","0.3560732305049896","0.3560732305049896","2.3443427085876465","2.3443427085876465","2.3443427085876465","0.08388161659240723","0.08388161659240723","0.08388161659240723","0.7737879753112793","0.7737879753112793","0.7737879753112793","4.6246771812438965","4.6246771812438965","4.6246771812438965","0.13100741803646088","0.13100741803646088","0.13100741803646088"
"11669","0.22325412929058075","0.22325412929058075","0.22325412929058075","0.3145257830619812","0.3145257830619812","0.3145257830619812","0.07145536690950394","0.07145536690950394","0.07145536690950394","0.2967132329940796","0.2967132329940796","0.2967132329940796","0.2903025448322296","0.2903025448322296","0.2903025448322296","0.09563454240560532","0.09563454240560532","0.09563454240560532"
"11699","3.2624545097351074","3.2624545097351074","3.2624545097351074","2.767894744873047","2.767894744873047","2.767894744873047","0.06909584254026413","0.06909584254026413","0.06909584254026413","2.009026050567627","2.009026050567627","2.009026050567627","3.0090224742889404","3.0090224742889404","3.0090224742889404","0.12058991938829422","0.12058991938829422","0.12058991938829422"
"11729","0.25432026386260986","0.25432026386260986","0.25432026386260986","0.26734659075737","0.26734659075737","0.26734659075737","0.06780628859996796","0.06780628859996796","0.06780628859996796","0.47442427277565","0.47442427277565","0.47442427277565","0.5491997599601746","0.5491997599601746","0.5491997599601746","0.14731372892856598","0.14731372892856598","0.14731372892856598"
"11759","0.22552302479743958","0.22552302479743958","0.22552302479743958","0.39545461535453796","0.39545461535453796","0.39545461535453796","0.08670049160718918","0.08670049160718918","0.08670049160718918","0.48840364813804626","0.48840364813804626","0.48840364813804626","1.0791312456130981","1.0791312456130981","1.0791312456130981","0.11500003188848495","0.11500003188848495","0.11500003188848495"
"11789","0.2680475413799286","0.2680475413799286","0.2680475413799286","0.5053066611289978","0.5053066611289978","0.5053066611289978","0.0757930800318718","0.0757930800318718","0.0757930800318718","0.24678568542003632","0.24678568542003632","0.24678568542003632","0.37798529863357544","0.37798529863357544","0.37798529863357544","0.10891173779964447","0.10891173779964447","0.10891173779964447"
"11819","0.3753189146518707","0.3753189146518707","0.3753189146518707","0.2977181077003479","0.2977181077003479","0.2977181077003479","0.07645153999328613","0.07645153999328613","0.07645153999328613","0.4208008050918579","0.4208008050918579","0.4208008050918579","0.9080635905265808","0.9080635905265808","0.9080635905265808","0.0975329577922821","0.0975329577922821","0.0975329577922821"
"11849","0.17954616248607635","0.17954616248607635","0.17954616248607635","0.21502381563186646","0.21502381563186646","0.21502381563186646","0.11920477449893951","0.11920477449893951","0.11920477449893951","0.26580673456192017","0.26580673456192017","0.26580673456192017","0.379747599363327","0.379747599363327","0.379747599363327","0.11233535408973694","0.11233535408973694","0.11233535408973694"
"11879","0.31873372197151184","0.31873372197151184","0.31873372197151184","0.41535571217536926","0.41535571217536926","0.41535571217536926","0.07547635585069656","0.07547635585069656","0.07547635585069656","0.3180367648601532","0.3180367648601532","0.3180367648601532","0.4472077190876007","0.4472077190876007","0.4472077190876007","0.13312484323978424","0.13312484323978424","0.13312484323978424"
"11909","0.8279424905776978","0.8279424905776978","0.8279424905776978","1.812569499015808","1.812569499015808","1.812569499015808","0.06930231302976608","0.06930231302976608","0.06930231302976608","0.5678430795669556","0.5678430795669556","0.5678430795669556","2.4406464099884033","2.4406464099884033","2.4406464099884033","0.10376349091529846","0.10376349091529846","0.10376349091529846"
"11939","0.26970434188842773","0.26970434188842773","0.26970434188842773","0.28412941098213196","0.28412941098213196","0.28412941098213196","0.061941225081682205","0.061941225081682205","0.061941225081682205","0.26839956641197205","0.26839956641197205","0.26839956641197205","0.6422193646430969","0.6422193646430969","0.6422193646430969","0.1289597451686859","0.1289597451686859","0.1289597451686859"
"11969","0.7557035088539124","0.7557035088539124","0.7557035088539124","0.3109069764614105","0.3109069764614105","0.3109069764614105","0.08380018919706345","0.08380018919706345","0.08380018919706345","0.6215373277664185","0.6215373277664185","0.6215373277664185","0.5269927978515625","0.5269927978515625","0.5269927978515625","0.13871343433856964","0.13871343433856964","0.13871343433856964"
"11999","1.0555403232574463","1.0555403232574463","1.0555403232574463","2.556009292602539","2.556009292602539","2.556009292602539","0.05549227446317673","0.05549227446317673","0.05549227446317673","1.0138849020004272","1.0138849020004272","1.0138849020004272","6.002991199493408","6.002991199493408","6.002991199493408","0.10636607557535172","0.10636607557535172","0.10636607557535172"
"12029","0.3814074993133545","0.3814074993133545","0.3814074993133545","1.7704859972000122","1.7704859972000122","1.7704859972000122","0.08071364462375641","0.08071364462375641","0.08071364462375641","0.8128103613853455","0.8128103613853455","0.8128103613853455","1.0734550952911377","1.0734550952911377","1.0734550952911377","0.12264940142631531","0.12264940142631531","0.12264940142631531"
"12059","0.23000778257846832","0.23000778257846832","0.23000778257846832","0.4251267910003662","0.4251267910003662","0.4251267910003662","0.06945616006851196","0.06945616006851196","0.06945616006851196","0.26844680309295654","0.26844680309295654","0.26844680309295654","0.30838868021965027","0.30838868021965027","0.30838868021965027","0.13016317784786224","0.13016317784786224","0.13016317784786224"
"12089","0.17390872538089752","0.17390872538089752","0.17390872538089752","0.2732349634170532","0.2732349634170532","0.2732349634170532","0.07005705684423447","0.07005705684423447","0.07005705684423447","0.23300433158874512","0.23300433158874512","0.23300433158874512","0.30501800775527954","0.30501800775527954","0.30501800775527954","0.15163466334342957","0.15163466334342957","0.15163466334342957"
"12119","2.281872272491455","2.281872272491455","2.281872272491455","31.344472885131836","31.344472885131836","31.344472885131836","0.07065925002098083","0.07065925002098083","0.07065925002098083","5.686861038208008","5.686861038208008","5.686861038208008","81.24150848388672","81.24150848388672","81.24150848388672","0.121854767203331","0.121854767203331","0.121854767203331"
"12149","0.2743661403656006","0.2743661403656006","0.2743661403656006","0.3807681202888489","0.3807681202888489","0.3807681202888489","0.08893252909183502","0.08893252909183502","0.08893252909183502","0.31412678956985474","0.31412678956985474","0.31412678956985474","0.3003084063529968","0.3003084063529968","0.3003084063529968","0.12602010369300842","0.12602010369300842","0.12602010369300842"
"12179","0.22773043811321259","0.22773043811321259","0.22773043811321259","0.27944493293762207","0.27944493293762207","0.27944493293762207","0.09357026219367981","0.09357026219367981","0.09357026219367981","0.19299869239330292","0.19299869239330292","0.19299869239330292","0.3974502384662628","0.3974502384662628","0.3974502384662628","0.154006689786911","0.154006689786911","0.154006689786911"
"12209","0.36299949884414673","0.36299949884414673","0.36299949884414673","0.49747589230537415","0.49747589230537415","0.49747589230537415","0.06417125463485718","0.06417125463485718","0.06417125463485718","0.38987815380096436","0.38987815380096436","0.38987815380096436","0.7280784249305725","0.7280784249305725","0.7280784249305725","0.11821942776441574","0.11821942776441574","0.11821942776441574"
"12239","0.5035161972045898","0.5035161972045898","0.5035161972045898","2.1248843669891357","2.1248843669891357","2.1248843669891357","0.06584673374891281","0.06584673374891281","0.06584673374891281","1.303313970565796","1.303313970565796","1.303313970565796","2.22666335105896","2.22666335105896","2.22666335105896","0.10799048840999603","0.10799048840999603","0.10799048840999603"
"12269","0.14239925146102905","0.14239925146102905","0.14239925146102905","0.37923547625541687","0.37923547625541687","0.37923547625541687","0.053693369030952454","0.053693369030952454","0.053693369030952454","0.21700797975063324","0.21700797975063324","0.21700797975063324","0.45343446731567383","0.45343446731567383","0.45343446731567383","0.11087588220834732","0.11087588220834732","0.11087588220834732"
"12299","0.21337543427944183","0.21337543427944183","0.21337543427944183","0.21718133985996246","0.21718133985996246","0.21718133985996246","0.08060745149850845","0.08060745149850845","0.08060745149850845","0.32690566778182983","0.32690566778182983","0.32690566778182983","0.40848076343536377","0.40848076343536377","0.40848076343536377","0.1433180570602417","0.1433180570602417","0.1433180570602417"
"12329","0.23178516328334808","0.23178516328334808","0.23178516328334808","0.44232726097106934","0.44232726097106934","0.44232726097106934","0.08623698353767395","0.08623698353767395","0.08623698353767395","0.3307008147239685","0.3307008147239685","0.3307008147239685","0.4697699248790741","0.4697699248790741","0.4697699248790741","0.130245640873909","0.130245640873909","0.130245640873909"
"12359","0.5511971116065979","0.5511971116065979","0.5511971116065979","2.583491802215576","2.583491802215576","2.583491802215576","0.06422672420740128","0.06422672420740128","0.06422672420740128","0.5090219974517822","0.5090219974517822","0.5090219974517822","0.8905940055847168","0.8905940055847168","0.8905940055847168","0.12025795876979828","0.12025795876979828","0.12025795876979828"
"12389","0.34839850664138794","0.34839850664138794","0.34839850664138794","0.572987973690033","0.572987973690033","0.572987973690033","0.09035060554742813","0.09035060554742813","0.09035060554742813","0.5096754431724548","0.5096754431724548","0.5096754431724548","1.468878149986267","1.468878149986267","1.468878149986267","0.12316665053367615","0.12316665053367615","0.12316665053367615"
"12419","0.2947400212287903","0.2947400212287903","0.2947400212287903","0.7718130350112915","0.7718130350112915","0.7718130350112915","0.10379920899868011","0.10379920899868011","0.10379920899868011","0.24216850101947784","0.24216850101947784","0.24216850101947784","0.6996462345123291","0.6996462345123291","0.6996462345123291","0.17128147184848785","0.17128147184848785","0.17128147184848785"
"12449","0.5187850594520569","0.5187850594520569","0.5187850594520569","1.8555337190628052","1.8555337190628052","1.8555337190628052","0.06860409677028656","0.06860409677028656","0.06860409677028656","0.5137438774108887","0.5137438774108887","0.5137438774108887","0.9544554948806763","0.9544554948806763","0.9544554948806763","0.13014228641986847","0.13014228641986847","0.13014228641986847"
"12479","3.9714012145996094","3.9714012145996094","3.9714012145996094","12.288580894470215","12.288580894470215","12.288580894470215","0.06274157762527466","0.06274157762527466","0.06274157762527466","8.015563011169434","8.015563011169434","8.015563011169434","23.88204574584961","23.88204574584961","23.88204574584961","0.10023695975542068","0.10023695975542068","0.10023695975542068"
"12509","0.5423225164413452","0.5423225164413452","0.5423225164413452","0.9108849167823792","0.9108849167823792","0.9108849167823792","0.06465134024620056","0.06465134024620056","0.06465134024620056","2.0588152408599854","2.0588152408599854","2.0588152408599854","7.903324604034424","7.903324604034424","7.903324604034424","0.13212092220783234","0.13212092220783234","0.13212092220783234"
"12539","0.4129936099052429","0.4129936099052429","0.4129936099052429","0.40385153889656067","0.40385153889656067","0.40385153889656067","0.0738830715417862","0.0738830715417862","0.0738830715417862","0.47146478295326233","0.47146478295326233","0.47146478295326233","0.5010462999343872","0.5010462999343872","0.5010462999343872","0.10990723222494125","0.10990723222494125","0.10990723222494125"
"12569","0.19963820278644562","0.19963820278644562","0.19963820278644562","0.2305460423231125","0.2305460423231125","0.2305460423231125","0.07336593419313431","0.07336593419313431","0.07336593419313431","0.2390122413635254","0.2390122413635254","0.2390122413635254","0.349660724401474","0.349660724401474","0.349660724401474","0.14334511756896973","0.14334511756896973","0.14334511756896973"
"12599","0.25634220242500305","0.25634220242500305","0.25634220242500305","0.22535818815231323","0.22535818815231323","0.22535818815231323","0.08705911785364151","0.08705911785364151","0.08705911785364151","0.29435011744499207","0.29435011744499207","0.29435011744499207","0.43367999792099","0.43367999792099","0.43367999792099","0.12457576394081116","0.12457576394081116","0.12457576394081116"
"12629","0.12085899710655212","0.12085899710655212","0.12085899710655212","0.2013835906982422","0.2013835906982422","0.2013835906982422","0.09999995678663254","0.09999995678663254","0.09999995678663254","0.20433829724788666","0.20433829724788666","0.20433829724788666","0.2567366063594818","0.2567366063594818","0.2567366063594818","0.11796920746564865","0.11796920746564865","0.11796920746564865"
"12659","0.28573569655418396","0.28573569655418396","0.28573569655418396","0.8977121710777283","0.8977121710777283","0.8977121710777283","0.06380975991487503","0.06380975991487503","0.06380975991487503","1.00559663772583","1.00559663772583","1.00559663772583","0.7923374176025391","0.7923374176025391","0.7923374176025391","0.12689208984375","0.12689208984375","0.12689208984375"
"12689","0.229981929063797","0.229981929063797","0.229981929063797","0.2899521589279175","0.2899521589279175","0.2899521589279175","0.06882479041814804","0.06882479041814804","0.06882479041814804","0.2592380940914154","0.2592380940914154","0.2592380940914154","0.2782202363014221","0.2782202363014221","0.2782202363014221","0.11785300821065903","0.11785300821065903","0.11785300821065903"
"12719","0.1576797217130661","0.1576797217130661","0.1576797217130661","0.4196743667125702","0.4196743667125702","0.4196743667125702","0.057960230857133865","0.057960230857133865","0.057960230857133865","0.20854833722114563","0.20854833722114563","0.20854833722114563","0.5107835531234741","0.5107835531234741","0.5107835531234741","0.09630819410085678","0.09630819410085678","0.09630819410085678"
"12749","0.26025745272636414","0.26025745272636414","0.26025745272636414","0.35002851486206055","0.35002851486206055","0.35002851486206055","0.10270680487155914","0.10270680487155914","0.10270680487155914","0.20034122467041016","0.20034122467041016","0.20034122467041016","0.4968620240688324","0.4968620240688324","0.4968620240688324","0.12796257436275482","0.12796257436275482","0.12796257436275482"
"12779","0.1775984764099121","0.1775984764099121","0.1775984764099121","0.46192046999931335","0.46192046999931335","0.46192046999931335","0.0958246961236","0.0958246961236","0.0958246961236","0.23525524139404297","0.23525524139404297","0.23525524139404297","0.38397860527038574","0.38397860527038574","0.38397860527038574","0.1694159209728241","0.1694159209728241","0.1694159209728241"
"12809","0.231368288397789","0.231368288397789","0.231368288397789","0.2189398556947708","0.2189398556947708","0.2189398556947708","0.08809363842010498","0.08809363842010498","0.08809363842010498","0.23764671385288239","0.23764671385288239","0.23764671385288239","0.38696563243865967","0.38696563243865967","0.38696563243865967","0.14639787375926971","0.14639787375926971","0.14639787375926971"
"12839","0.5089518427848816","0.5089518427848816","0.5089518427848816","0.2735775411128998","0.2735775411128998","0.2735775411128998","0.1010836660861969","0.1010836660861969","0.1010836660861969","0.37212392687797546","0.37212392687797546","0.37212392687797546","0.6175110936164856","0.6175110936164856","0.6175110936164856","0.11711114645004272","0.11711114645004272","0.11711114645004272"
"12869","0.3565457761287689","0.3565457761287689","0.3565457761287689","0.8949670791625977","0.8949670791625977","0.8949670791625977","0.07497375458478928","0.07497375458478928","0.07497375458478928","0.3173719048500061","0.3173719048500061","0.3173719048500061","0.7475714683532715","0.7475714683532715","0.7475714683532715","0.15453334152698517","0.15453334152698517","0.15453334152698517"
"12899","0.19588038325309753","0.19588038325309753","0.19588038325309753","0.22480572760105133","0.22480572760105133","0.22480572760105133","0.0595775730907917","0.0595775730907917","0.0595775730907917","0.2317141741514206","0.2317141741514206","0.2317141741514206","0.34541448950767517","0.34541448950767517","0.34541448950767517","0.09645826369524002","0.09645826369524002","0.09645826369524002"
"12929","0.2193264365196228","0.2193264365196228","0.2193264365196228","0.40376266837120056","0.40376266837120056","0.40376266837120056","0.107108473777771","0.107108473777771","0.107108473777771","0.2800080180168152","0.2800080180168152","0.2800080180168152","0.36402326822280884","0.36402326822280884","0.36402326822280884","0.11862305551767349","0.11862305551767349","0.11862305551767349"
"12959","1.1991329193115234","1.1991329193115234","1.1991329193115234","7.112889289855957","7.112889289855957","7.112889289855957","0.08624833077192307","0.08624833077192307","0.08624833077192307","0.414732426404953","0.414732426404953","0.414732426404953","2.1082990169525146","2.1082990169525146","2.1082990169525146","0.10404733568429947","0.10404733568429947","0.10404733568429947"
"12989","0.312368243932724","0.312368243932724","0.312368243932724","0.35729753971099854","0.35729753971099854","0.35729753971099854","0.1081765741109848","0.1081765741109848","0.1081765741109848","0.19916965067386627","0.19916965067386627","0.19916965067386627","0.4664034843444824","0.4664034843444824","0.4664034843444824","0.11131181567907333","0.11131181567907333","0.11131181567907333"
"13019","0.15718236565589905","0.15718236565589905","0.15718236565589905","0.21542461216449738","0.21542461216449738","0.21542461216449738","0.07100919634103775","0.07100919634103775","0.07100919634103775","0.35320788621902466","0.35320788621902466","0.35320788621902466","0.326172411441803","0.326172411441803","0.326172411441803","0.10437459498643875","0.10437459498643875","0.10437459498643875"
"13049","0.4534834921360016","0.4534834921360016","0.4534834921360016","0.2572951912879944","0.2572951912879944","0.2572951912879944","0.06917600333690643","0.06917600333690643","0.06917600333690643","0.4704434871673584","0.4704434871673584","0.4704434871673584","0.4812534749507904","0.4812534749507904","0.4812534749507904","0.1557198464870453","0.1557198464870453","0.1557198464870453"
"13079","0.5250377655029297","0.5250377655029297","0.5250377655029297","0.41090017557144165","0.41090017557144165","0.41090017557144165","0.06056498363614082","0.06056498363614082","0.06056498363614082","0.37530505657196045","0.37530505657196045","0.37530505657196045","0.65530925989151","0.65530925989151","0.65530925989151","0.10263403505086899","0.10263403505086899","0.10263403505086899"
"13109","0.19212602078914642","0.19212602078914642","0.19212602078914642","0.3902101516723633","0.3902101516723633","0.3902101516723633","0.07240058481693268","0.07240058481693268","0.07240058481693268","0.3201426565647125","0.3201426565647125","0.3201426565647125","0.36021262407302856","0.36021262407302856","0.36021262407302856","0.13306854665279388","0.13306854665279388","0.13306854665279388"
"13139","0.602897047996521","0.602897047996521","0.602897047996521","2.155651807785034","2.155651807785034","2.155651807785034","0.06543867290019989","0.06543867290019989","0.06543867290019989","1.0609911680221558","1.0609911680221558","1.0609911680221558","2.6985559463500977","2.6985559463500977","2.6985559463500977","0.1264895349740982","0.1264895349740982","0.1264895349740982"
