"Step","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MAX"
"9689","0.1791909784078598","0.1791909784078598","0.1791909784078598","0.26378133893013","0.26378133893013","0.26378133893013","0.1316705346107483","0.1316705346107483","0.1316705346107483","0.35937875509262085","0.35937875509262085","0.35937875509262085","0.3273966610431671","0.3273966610431671","0.3273966610431671","0.16617923974990845","0.16617923974990845","0.16617923974990845"
"9719","0.37628212571144104","0.37628212571144104","0.37628212571144104","0.7812411189079285","0.7812411189079285","0.7812411189079285","0.09362399578094482","0.09362399578094482","0.09362399578094482","0.5457500219345093","0.5457500219345093","0.5457500219345093","2.8115031719207764","2.8115031719207764","2.8115031719207764","0.14020563662052155","0.14020563662052155","0.14020563662052155"
"9749","0.21638312935829163","0.21638312935829163","0.21638312935829163","0.38891687989234924","0.38891687989234924","0.38891687989234924","0.07339542359113693","0.07339542359113693","0.07339542359113693","0.3223387897014618","0.3223387897014618","0.3223387897014618","0.6095946431159973","0.6095946431159973","0.6095946431159973","0.1308472752571106","0.1308472752571106","0.1308472752571106"
"9779","0.24596141278743744","0.24596141278743744","0.24596141278743744","0.3401985466480255","0.3401985466480255","0.3401985466480255","0.07845470309257507","0.07845470309257507","0.07845470309257507","0.3774252235889435","0.3774252235889435","0.3774252235889435","0.3892628848552704","0.3892628848552704","0.3892628848552704","0.12920723855495453","0.12920723855495453","0.12920723855495453"
"9809","0.19251546263694763","0.19251546263694763","0.19251546263694763","0.4399321973323822","0.4399321973323822","0.4399321973323822","0.09205495566129684","0.09205495566129684","0.09205495566129684","0.32942092418670654","0.32942092418670654","0.32942092418670654","0.3098917603492737","0.3098917603492737","0.3098917603492737","0.1294802576303482","0.1294802576303482","0.1294802576303482"
"9839","0.290406197309494","0.290406197309494","0.290406197309494","0.8628416061401367","0.8628416061401367","0.8628416061401367","0.09606437385082245","0.09606437385082245","0.09606437385082245","0.3247045576572418","0.3247045576572418","0.3247045576572418","0.49611908197402954","0.49611908197402954","0.49611908197402954","0.15300355851650238","0.15300355851650238","0.15300355851650238"
"9869","0.31931421160697937","0.31931421160697937","0.31931421160697937","2.366745710372925","2.366745710372925","2.366745710372925","0.07696682959794998","0.07696682959794998","0.07696682959794998","0.8281610012054443","0.8281610012054443","0.8281610012054443","5.970972537994385","5.970972537994385","5.970972537994385","0.13727858662605286","0.13727858662605286","0.13727858662605286"
"9899","0.18314716219902039","0.18314716219902039","0.18314716219902039","0.2471371442079544","0.2471371442079544","0.2471371442079544","0.07596792280673981","0.07596792280673981","0.07596792280673981","0.36472639441490173","0.36472639441490173","0.36472639441490173","0.3472059667110443","0.3472059667110443","0.3472059667110443","0.13702867925167084","0.13702867925167084","0.13702867925167084"
"9929","0.5303890705108643","0.5303890705108643","0.5303890705108643","1.3735013008117676","1.3735013008117676","1.3735013008117676","0.10165494680404663","0.10165494680404663","0.10165494680404663","0.43452179431915283","0.43452179431915283","0.43452179431915283","0.8419086933135986","0.8419086933135986","0.8419086933135986","0.13604655861854553","0.13604655861854553","0.13604655861854553"
"9959","0.24618908762931824","0.24618908762931824","0.24618908762931824","0.6231313943862915","0.6231313943862915","0.6231313943862915","0.08052247017621994","0.08052247017621994","0.08052247017621994","0.2739802896976471","0.2739802896976471","0.2739802896976471","0.7384613156318665","0.7384613156318665","0.7384613156318665","0.12505681812763214","0.12505681812763214","0.12505681812763214"
"9989","0.6281297206878662","0.6281297206878662","0.6281297206878662","0.5112111568450928","0.5112111568450928","0.5112111568450928","0.09170162677764893","0.09170162677764893","0.09170162677764893","0.38229864835739136","0.38229864835739136","0.38229864835739136","0.7705473303794861","0.7705473303794861","0.7705473303794861","0.14929309487342834","0.14929309487342834","0.14929309487342834"
"10019","0.5079095363616943","0.5079095363616943","0.5079095363616943","0.8645594120025635","0.8645594120025635","0.8645594120025635","0.10439184308052063","0.10439184308052063","0.10439184308052063","0.37110963463783264","0.37110963463783264","0.37110963463783264","0.6367902159690857","0.6367902159690857","0.6367902159690857","0.13187681138515472","0.13187681138515472","0.13187681138515472"
"10049","0.4036553204059601","0.4036553204059601","0.4036553204059601","0.7217562794685364","0.7217562794685364","0.7217562794685364","0.09536846727132797","0.09536846727132797","0.09536846727132797","0.5475276112556458","0.5475276112556458","0.5475276112556458","1.0856540203094482","1.0856540203094482","1.0856540203094482","0.15251651406288147","0.15251651406288147","0.15251651406288147"
"10079","0.20350497961044312","0.20350497961044312","0.20350497961044312","0.24817653000354767","0.24817653000354767","0.24817653000354767","0.09118827432394028","0.09118827432394028","0.09118827432394028","0.25941410660743713","0.25941410660743713","0.25941410660743713","0.3105016052722931","0.3105016052722931","0.3105016052722931","0.1492673009634018","0.1492673009634018","0.1492673009634018"
"10109","0.5172623991966248","0.5172623991966248","0.5172623991966248","0.6053141951560974","0.6053141951560974","0.6053141951560974","0.09053020924329758","0.09053020924329758","0.09053020924329758","0.538627028465271","0.538627028465271","0.538627028465271","0.57192462682724","0.57192462682724","0.57192462682724","0.1523764431476593","0.1523764431476593","0.1523764431476593"
"10139","1.4483234882354736","1.4483234882354736","1.4483234882354736","2.831238031387329","2.831238031387329","2.831238031387329","0.08000612258911133","0.08000612258911133","0.08000612258911133","0.3965757191181183","0.3965757191181183","0.3965757191181183","2.079622268676758","2.079622268676758","2.079622268676758","0.13673393428325653","0.13673393428325653","0.13673393428325653"
"10169","0.38401976227760315","0.38401976227760315","0.38401976227760315","0.4321729838848114","0.4321729838848114","0.4321729838848114","0.13359737396240234","0.13359737396240234","0.13359737396240234","0.5947341322898865","0.5947341322898865","0.5947341322898865","0.5539678931236267","0.5539678931236267","0.5539678931236267","0.15969981253147125","0.15969981253147125","0.15969981253147125"
"10199","0.2766745388507843","0.2766745388507843","0.2766745388507843","0.6673224568367004","0.6673224568367004","0.6673224568367004","0.10096874088048935","0.10096874088048935","0.10096874088048935","0.4068155288696289","0.4068155288696289","0.4068155288696289","0.6138445138931274","0.6138445138931274","0.6138445138931274","0.14599929749965668","0.14599929749965668","0.14599929749965668"
"10229","0.9224319458007812","0.9224319458007812","0.9224319458007812","0.4853777587413788","0.4853777587413788","0.4853777587413788","0.07373867928981781","0.07373867928981781","0.07373867928981781","0.827340841293335","0.827340841293335","0.827340841293335","0.7570905685424805","0.7570905685424805","0.7570905685424805","0.15259627997875214","0.15259627997875214","0.15259627997875214"
"10259","0.36708319187164307","0.36708319187164307","0.36708319187164307","0.3599296510219574","0.3599296510219574","0.3599296510219574","0.08125435560941696","0.08125435560941696","0.08125435560941696","0.3963893949985504","0.3963893949985504","0.3963893949985504","0.36627769470214844","0.36627769470214844","0.36627769470214844","0.1477596014738083","0.1477596014738083","0.1477596014738083"
"10289","1.063620924949646","1.063620924949646","1.063620924949646","1.0108587741851807","1.0108587741851807","1.0108587741851807","0.07078772038221359","0.07078772038221359","0.07078772038221359","0.27431735396385193","0.27431735396385193","0.27431735396385193","0.5955392122268677","0.5955392122268677","0.5955392122268677","0.14392124116420746","0.14392124116420746","0.14392124116420746"
"10319","0.33310121297836304","0.33310121297836304","0.33310121297836304","1.8494236469268799","1.8494236469268799","1.8494236469268799","0.1331658959388733","0.1331658959388733","0.1331658959388733","0.3343409299850464","0.3343409299850464","0.3343409299850464","2.9189891815185547","2.9189891815185547","2.9189891815185547","0.14207583665847778","0.14207583665847778","0.14207583665847778"
"10349","0.6069204807281494","0.6069204807281494","0.6069204807281494","1.703113079071045","1.703113079071045","1.703113079071045","0.08469907939434052","0.08469907939434052","0.08469907939434052","0.43627384305000305","0.43627384305000305","0.43627384305000305","5.117664337158203","5.117664337158203","5.117664337158203","0.14088445901870728","0.14088445901870728","0.14088445901870728"
"10379","4.020932674407959","4.020932674407959","4.020932674407959","1.800199031829834","1.800199031829834","1.800199031829834","0.0785762220621109","0.0785762220621109","0.0785762220621109","1.3041573762893677","1.3041573762893677","1.3041573762893677","3.928499937057495","3.928499937057495","3.928499937057495","0.11425670236349106","0.11425670236349106","0.11425670236349106"
"10409","0.4322352111339569","0.4322352111339569","0.4322352111339569","0.3600313365459442","0.3600313365459442","0.3600313365459442","0.08647619932889938","0.08647619932889938","0.08647619932889938","0.22280843555927277","0.22280843555927277","0.22280843555927277","0.39637619256973267","0.39637619256973267","0.39637619256973267","0.12775981426239014","0.12775981426239014","0.12775981426239014"
"10439","0.38779348134994507","0.38779348134994507","0.38779348134994507","0.49231237173080444","0.49231237173080444","0.49231237173080444","0.12044612318277359","0.12044612318277359","0.12044612318277359","0.8434572219848633","0.8434572219848633","0.8434572219848633","0.6398952603340149","0.6398952603340149","0.6398952603340149","0.1470148265361786","0.1470148265361786","0.1470148265361786"
"10469","3.2179651260375977","3.2179651260375977","3.2179651260375977","17.117036819458008","17.117036819458008","17.117036819458008","0.08528602123260498","0.08528602123260498","0.08528602123260498","2.152318239212036","2.152318239212036","2.152318239212036","20.766971588134766","20.766971588134766","20.766971588134766","0.12282294034957886","0.12282294034957886","0.12282294034957886"
"10499","0.4842544496059418","0.4842544496059418","0.4842544496059418","0.4835188686847687","0.4835188686847687","0.4835188686847687","0.12552540004253387","0.12552540004253387","0.12552540004253387","0.4644010066986084","0.4644010066986084","0.4644010066986084","0.6907572150230408","0.6907572150230408","0.6907572150230408","0.13610000908374786","0.13610000908374786","0.13610000908374786"
"10529","0.5980314016342163","0.5980314016342163","0.5980314016342163","0.6640560626983643","0.6640560626983643","0.6640560626983643","0.08844690769910812","0.08844690769910812","0.08844690769910812","0.5510410666465759","0.5510410666465759","0.5510410666465759","0.7253060936927795","0.7253060936927795","0.7253060936927795","0.15496329963207245","0.15496329963207245","0.15496329963207245"
"10559","0.258328914642334","0.258328914642334","0.258328914642334","0.22404316067695618","0.22404316067695618","0.22404316067695618","0.0895024910569191","0.0895024910569191","0.0895024910569191","0.5518394112586975","0.5518394112586975","0.5518394112586975","0.30725300312042236","0.30725300312042236","0.30725300312042236","0.11119451373815536","0.11119451373815536","0.11119451373815536"
"10589","0.28610697388648987","0.28610697388648987","0.28610697388648987","0.7732840776443481","0.7732840776443481","0.7732840776443481","0.09595193713903427","0.09595193713903427","0.09595193713903427","0.3146591782569885","0.3146591782569885","0.3146591782569885","0.43281474709510803","0.43281474709510803","0.43281474709510803","0.1308433711528778","0.1308433711528778","0.1308433711528778"
"10619","0.2794501781463623","0.2794501781463623","0.2794501781463623","0.4200548827648163","0.4200548827648163","0.4200548827648163","0.08556117862462997","0.08556117862462997","0.08556117862462997","0.29906752705574036","0.29906752705574036","0.29906752705574036","0.576690137386322","0.576690137386322","0.576690137386322","0.1349848359823227","0.1349848359823227","0.1349848359823227"
"10649","0.7158051133155823","0.7158051133155823","0.7158051133155823","1.9339853525161743","1.9339853525161743","1.9339853525161743","0.07193902879953384","0.07193902879953384","0.07193902879953384","0.6685465574264526","0.6685465574264526","0.6685465574264526","4.106607913970947","4.106607913970947","4.106607913970947","0.11221416294574738","0.11221416294574738","0.11221416294574738"
"10679","0.4329034388065338","0.4329034388065338","0.4329034388065338","0.3301165699958801","0.3301165699958801","0.3301165699958801","0.1257450133562088","0.1257450133562088","0.1257450133562088","0.2780962586402893","0.2780962586402893","0.2780962586402893","0.4116494655609131","0.4116494655609131","0.4116494655609131","0.14974179863929749","0.14974179863929749","0.14974179863929749"
"10709","0.31786811351776123","0.31786811351776123","0.31786811351776123","0.931435763835907","0.931435763835907","0.931435763835907","0.08214719593524933","0.08214719593524933","0.08214719593524933","0.4766525626182556","0.4766525626182556","0.4766525626182556","1.1954972743988037","1.1954972743988037","1.1954972743988037","0.12115185707807541","0.12115185707807541","0.12115185707807541"
"10739","0.20676150918006897","0.20676150918006897","0.20676150918006897","0.2557409703731537","0.2557409703731537","0.2557409703731537","0.079899363219738","0.079899363219738","0.079899363219738","0.2918876111507416","0.2918876111507416","0.2918876111507416","0.3797822594642639","0.3797822594642639","0.3797822594642639","0.11528769135475159","0.11528769135475159","0.11528769135475159"
"10769","0.2796650528907776","0.2796650528907776","0.2796650528907776","0.35515180230140686","0.35515180230140686","0.35515180230140686","0.09615801274776459","0.09615801274776459","0.09615801274776459","0.35500505566596985","0.35500505566596985","0.35500505566596985","0.5309589505195618","0.5309589505195618","0.5309589505195618","0.11856770515441895","0.11856770515441895","0.11856770515441895"
"10799","0.28614184260368347","0.28614184260368347","0.28614184260368347","0.19926299154758453","0.19926299154758453","0.19926299154758453","0.07112271338701248","0.07112271338701248","0.07112271338701248","0.29097017645835876","0.29097017645835876","0.29097017645835876","0.3357062041759491","0.3357062041759491","0.3357062041759491","0.14099588990211487","0.14099588990211487","0.14099588990211487"
"10829","0.18860316276550293","0.18860316276550293","0.18860316276550293","0.45042684674263","0.45042684674263","0.45042684674263","0.07968536764383316","0.07968536764383316","0.07968536764383316","0.24384614825248718","0.24384614825248718","0.24384614825248718","1.0404560565948486","1.0404560565948486","1.0404560565948486","0.14292524755001068","0.14292524755001068","0.14292524755001068"
"10859","0.2390275001525879","0.2390275001525879","0.2390275001525879","0.2446463704109192","0.2446463704109192","0.2446463704109192","0.06684166938066483","0.06684166938066483","0.06684166938066483","0.2759706377983093","0.2759706377983093","0.2759706377983093","0.40073543787002563","0.40073543787002563","0.40073543787002563","0.15032166242599487","0.15032166242599487","0.15032166242599487"
"10889","2.4130382537841797","2.4130382537841797","2.4130382537841797","9.00694465637207","9.00694465637207","9.00694465637207","0.07107244431972504","0.07107244431972504","0.07107244431972504","2.6032216548919678","2.6032216548919678","2.6032216548919678","14.934147834777832","14.934147834777832","14.934147834777832","0.1324371099472046","0.1324371099472046","0.1324371099472046"
"10919","5.3542890548706055","5.3542890548706055","5.3542890548706055","14.590624809265137","14.590624809265137","14.590624809265137","0.07611459493637085","0.07611459493637085","0.07611459493637085","4.861528396606445","4.861528396606445","4.861528396606445","15.961788177490234","15.961788177490234","15.961788177490234","0.11931029707193375","0.11931029707193375","0.11931029707193375"
"10949","0.20983745157718658","0.20983745157718658","0.20983745157718658","0.19836142659187317","0.19836142659187317","0.19836142659187317","0.0878119245171547","0.0878119245171547","0.0878119245171547","0.34028053283691406","0.34028053283691406","0.34028053283691406","0.39580869674682617","0.39580869674682617","0.39580869674682617","0.10395427793264389","0.10395427793264389","0.10395427793264389"
"10979","0.25722965598106384","0.25722965598106384","0.25722965598106384","0.3350699543952942","0.3350699543952942","0.3350699543952942","0.09506519138813019","0.09506519138813019","0.09506519138813019","0.2755662798881531","0.2755662798881531","0.2755662798881531","0.3234769403934479","0.3234769403934479","0.3234769403934479","0.1406656801700592","0.1406656801700592","0.1406656801700592"
"11009","0.3909400999546051","0.3909400999546051","0.3909400999546051","0.3088577091693878","0.3088577091693878","0.3088577091693878","0.08412852883338928","0.08412852883338928","0.08412852883338928","0.2763034403324127","0.2763034403324127","0.2763034403324127","0.5839182734489441","0.5839182734489441","0.5839182734489441","0.13847482204437256","0.13847482204437256","0.13847482204437256"
"11039","0.5221920013427734","0.5221920013427734","0.5221920013427734","0.8824827671051025","0.8824827671051025","0.8824827671051025","0.06595401465892792","0.06595401465892792","0.06595401465892792","0.5701797604560852","0.5701797604560852","0.5701797604560852","0.7312546372413635","0.7312546372413635","0.7312546372413635","0.11312638968229294","0.11312638968229294","0.11312638968229294"
"11069","0.2433304488658905","0.2433304488658905","0.2433304488658905","0.7141993641853333","0.7141993641853333","0.7141993641853333","0.06443234533071518","0.06443234533071518","0.06443234533071518","0.41079792380332947","0.41079792380332947","0.41079792380332947","0.5642855167388916","0.5642855167388916","0.5642855167388916","0.13090699911117554","0.13090699911117554","0.13090699911117554"
"11099","0.30355560779571533","0.30355560779571533","0.30355560779571533","0.4073106348514557","0.4073106348514557","0.4073106348514557","0.0856066569685936","0.0856066569685936","0.0856066569685936","0.38080358505249023","0.38080358505249023","0.38080358505249023","0.4582565128803253","0.4582565128803253","0.4582565128803253","0.12906287610530853","0.12906287610530853","0.12906287610530853"
"11129","0.2925471365451813","0.2925471365451813","0.2925471365451813","0.5065710544586182","0.5065710544586182","0.5065710544586182","0.07272307574748993","0.07272307574748993","0.07272307574748993","0.37413451075553894","0.37413451075553894","0.37413451075553894","0.7365173101425171","0.7365173101425171","0.7365173101425171","0.10055707395076752","0.10055707395076752","0.10055707395076752"
"11159","0.178419828414917","0.178419828414917","0.178419828414917","0.3764082193374634","0.3764082193374634","0.3764082193374634","0.07506533712148666","0.07506533712148666","0.07506533712148666","0.24912409484386444","0.24912409484386444","0.24912409484386444","0.3993379771709442","0.3993379771709442","0.3993379771709442","0.1275709867477417","0.1275709867477417","0.1275709867477417"
"11189","2.221057891845703","2.221057891845703","2.221057891845703","10.743305206298828","10.743305206298828","10.743305206298828","0.08527280390262604","0.08527280390262604","0.08527280390262604","0.769774317741394","0.769774317741394","0.769774317741394","18.336734771728516","18.336734771728516","18.336734771728516","0.14603294432163239","0.14603294432163239","0.14603294432163239"
"11219","0.5660416483879089","0.5660416483879089","0.5660416483879089","0.3477099537849426","0.3477099537849426","0.3477099537849426","0.08928392082452774","0.08928392082452774","0.08928392082452774","0.3187502920627594","0.3187502920627594","0.3187502920627594","0.40881162881851196","0.40881162881851196","0.40881162881851196","0.13566502928733826","0.13566502928733826","0.13566502928733826"
"11249","0.21628142893314362","0.21628142893314362","0.21628142893314362","0.32644590735435486","0.32644590735435486","0.32644590735435486","0.061601150780916214","0.061601150780916214","0.061601150780916214","0.4008375406265259","0.4008375406265259","0.4008375406265259","0.3683815002441406","0.3683815002441406","0.3683815002441406","0.11470311880111694","0.11470311880111694","0.11470311880111694"
"11279","0.7622566223144531","0.7622566223144531","0.7622566223144531","0.6795333027839661","0.6795333027839661","0.6795333027839661","0.07159234583377838","0.07159234583377838","0.07159234583377838","0.9478375911712646","0.9478375911712646","0.9478375911712646","0.8106489181518555","0.8106489181518555","0.8106489181518555","0.1361875832080841","0.1361875832080841","0.1361875832080841"
"11309","0.5401985049247742","0.5401985049247742","0.5401985049247742","4.153827667236328","4.153827667236328","4.153827667236328","0.0787048190832138","0.0787048190832138","0.0787048190832138","0.45518240332603455","0.45518240332603455","0.45518240332603455","1.4908500909805298","1.4908500909805298","1.4908500909805298","0.15377824008464813","0.15377824008464813","0.15377824008464813"
"11339","0.21548601984977722","0.21548601984977722","0.21548601984977722","0.31933048367500305","0.31933048367500305","0.31933048367500305","0.09324309229850769","0.09324309229850769","0.09324309229850769","0.28536200523376465","0.28536200523376465","0.28536200523376465","0.4611154794692993","0.4611154794692993","0.4611154794692993","0.1308843195438385","0.1308843195438385","0.1308843195438385"
"11369","0.4199400246143341","0.4199400246143341","0.4199400246143341","0.2864640951156616","0.2864640951156616","0.2864640951156616","0.05569591373205185","0.05569591373205185","0.05569591373205185","0.395149290561676","0.395149290561676","0.395149290561676","0.5145584940910339","0.5145584940910339","0.5145584940910339","0.11182594299316406","0.11182594299316406","0.11182594299316406"
"11399","0.3990110754966736","0.3990110754966736","0.3990110754966736","0.2607254385948181","0.2607254385948181","0.2607254385948181","0.06928097456693649","0.06928097456693649","0.06928097456693649","0.30233830213546753","0.30233830213546753","0.30233830213546753","0.36688071489334106","0.36688071489334106","0.36688071489334106","0.12268664687871933","0.12268664687871933","0.12268664687871933"
"11429","2.605292320251465","2.605292320251465","2.605292320251465","7.842258930206299","7.842258930206299","7.842258930206299","0.0696144551038742","0.0696144551038742","0.0696144551038742","4.151070594787598","4.151070594787598","4.151070594787598","21.562856674194336","21.562856674194336","21.562856674194336","0.11680709570646286","0.11680709570646286","0.11680709570646286"
"11459","0.8214555382728577","0.8214555382728577","0.8214555382728577","0.30333295464515686","0.30333295464515686","0.30333295464515686","0.0655454620718956","0.0655454620718956","0.0655454620718956","0.26344534754753113","0.26344534754753113","0.26344534754753113","0.5147349238395691","0.5147349238395691","0.5147349238395691","0.12399238348007202","0.12399238348007202","0.12399238348007202"
"11489","0.33769217133522034","0.33769217133522034","0.33769217133522034","0.5752689242362976","0.5752689242362976","0.5752689242362976","0.05223097652196884","0.05223097652196884","0.05223097652196884","0.3469977378845215","0.3469977378845215","0.3469977378845215","1.5545339584350586","1.5545339584350586","1.5545339584350586","0.10894923657178879","0.10894923657178879","0.10894923657178879"
"11519","0.3396746814250946","0.3396746814250946","0.3396746814250946","0.3762657046318054","0.3762657046318054","0.3762657046318054","0.09091060608625412","0.09091060608625412","0.09091060608625412","0.3389466106891632","0.3389466106891632","0.3389466106891632","0.8156259059906006","0.8156259059906006","0.8156259059906006","0.12551499903202057","0.12551499903202057","0.12551499903202057"
"11549","0.33497104048728943","0.33497104048728943","0.33497104048728943","0.534027636051178","0.534027636051178","0.534027636051178","0.07391273230314255","0.07391273230314255","0.07391273230314255","0.38720694184303284","0.38720694184303284","0.38720694184303284","0.9161610007286072","0.9161610007286072","0.9161610007286072","0.1608995795249939","0.1608995795249939","0.1608995795249939"
"11579","3.5698115825653076","3.5698115825653076","3.5698115825653076","9.302281379699707","9.302281379699707","9.302281379699707","0.09140666574239731","0.09140666574239731","0.09140666574239731","1.7283880710601807","1.7283880710601807","1.7283880710601807","10.708990097045898","10.708990097045898","10.708990097045898","0.10954281687736511","0.10954281687736511","0.10954281687736511"
"11609","0.22559666633605957","0.22559666633605957","0.22559666633605957","0.5787992477416992","0.5787992477416992","0.5787992477416992","0.06906094402074814","0.06906094402074814","0.06906094402074814","0.26617738604545593","0.26617738604545593","0.26617738604545593","0.49362388253211975","0.49362388253211975","0.49362388253211975","0.14017346501350403","0.14017346501350403","0.14017346501350403"
"11639","0.4527825117111206","0.4527825117111206","0.4527825117111206","3.2471470832824707","3.2471470832824707","3.2471470832824707","0.06333315372467041","0.06333315372467041","0.06333315372467041","0.602631151676178","0.602631151676178","0.602631151676178","2.730119228363037","2.730119228363037","2.730119228363037","0.13765345513820648","0.13765345513820648","0.13765345513820648"
"11669","0.35604995489120483","0.35604995489120483","0.35604995489120483","0.38526901602745056","0.38526901602745056","0.38526901602745056","0.08547290414571762","0.08547290414571762","0.08547290414571762","0.27167755365371704","0.27167755365371704","0.27167755365371704","0.3975820541381836","0.3975820541381836","0.3975820541381836","0.10712630301713943","0.10712630301713943","0.10712630301713943"
"11699","3.3143599033355713","3.3143599033355713","3.3143599033355713","11.115345001220703","11.115345001220703","11.115345001220703","0.06232914328575134","0.06232914328575134","0.06232914328575134","1.9726057052612305","1.9726057052612305","1.9726057052612305","3.143096446990967","3.143096446990967","3.143096446990967","0.12486976385116577","0.12486976385116577","0.12486976385116577"
"11729","0.22758319973945618","0.22758319973945618","0.22758319973945618","0.2608942687511444","0.2608942687511444","0.2608942687511444","0.06815208494663239","0.06815208494663239","0.06815208494663239","0.2307768613100052","0.2307768613100052","0.2307768613100052","0.8957198858261108","0.8957198858261108","0.8957198858261108","0.10344120860099792","0.10344120860099792","0.10344120860099792"
"11759","0.3727308511734009","0.3727308511734009","0.3727308511734009","0.3032725155353546","0.3032725155353546","0.3032725155353546","0.09283727407455444","0.09283727407455444","0.09283727407455444","0.3075854480266571","0.3075854480266571","0.3075854480266571","1.034730315208435","1.034730315208435","1.034730315208435","0.11918473988771439","0.11918473988771439","0.11918473988771439"
"11789","0.3174198567867279","0.3174198567867279","0.3174198567867279","0.41860175132751465","0.41860175132751465","0.41860175132751465","0.08003232628107071","0.08003232628107071","0.08003232628107071","0.2649385333061218","0.2649385333061218","0.2649385333061218","0.28426676988601685","0.28426676988601685","0.28426676988601685","0.11732301115989685","0.11732301115989685","0.11732301115989685"
"11819","0.4028831720352173","0.4028831720352173","0.4028831720352173","0.4264723062515259","0.4264723062515259","0.4264723062515259","0.1006576344370842","0.1006576344370842","0.1006576344370842","0.441457599401474","0.441457599401474","0.441457599401474","0.8599543571472168","0.8599543571472168","0.8599543571472168","0.11725889146327972","0.11725889146327972","0.11725889146327972"
"11849","0.27487823367118835","0.27487823367118835","0.27487823367118835","0.2600274085998535","0.2600274085998535","0.2600274085998535","0.07575539499521255","0.07575539499521255","0.07575539499521255","0.2248743623495102","0.2248743623495102","0.2248743623495102","0.5612814426422119","0.5612814426422119","0.5612814426422119","0.10622218996286392","0.10622218996286392","0.10622218996286392"
"11879","0.3619016706943512","0.3619016706943512","0.3619016706943512","0.28308814764022827","0.28308814764022827","0.28308814764022827","0.085580013692379","0.085580013692379","0.085580013692379","0.4510347545146942","0.4510347545146942","0.4510347545146942","0.35850584506988525","0.35850584506988525","0.35850584506988525","0.13538533449172974","0.13538533449172974","0.13538533449172974"
"11909","0.851743221282959","0.851743221282959","0.851743221282959","3.1192071437835693","3.1192071437835693","3.1192071437835693","0.07482565194368362","0.07482565194368362","0.07482565194368362","0.9842461943626404","0.9842461943626404","0.9842461943626404","2.3610525131225586","2.3610525131225586","2.3610525131225586","0.09953408688306808","0.09953408688306808","0.09953408688306808"
"11939","0.1777048259973526","0.1777048259973526","0.1777048259973526","0.8867270946502686","0.8867270946502686","0.8867270946502686","0.07733707129955292","0.07733707129955292","0.07733707129955292","0.235714852809906","0.235714852809906","0.235714852809906","0.35638105869293213","0.35638105869293213","0.35638105869293213","0.1306813806295395","0.1306813806295395","0.1306813806295395"
"11969","0.19946826994419098","0.19946826994419098","0.19946826994419098","0.5027411580085754","0.5027411580085754","0.5027411580085754","0.08793629705905914","0.08793629705905914","0.08793629705905914","0.5609438419342041","0.5609438419342041","0.5609438419342041","0.5334059000015259","0.5334059000015259","0.5334059000015259","0.15303556621074677","0.15303556621074677","0.15303556621074677"
"11999","0.6816455721855164","0.6816455721855164","0.6816455721855164","3.8639285564422607","3.8639285564422607","3.8639285564422607","0.06752322614192963","0.06752322614192963","0.06752322614192963","0.7382829785346985","0.7382829785346985","0.7382829785346985","6.085263729095459","6.085263729095459","6.085263729095459","0.12371913343667984","0.12371913343667984","0.12371913343667984"
"12029","0.7106009721755981","0.7106009721755981","0.7106009721755981","1.6924973726272583","1.6924973726272583","1.6924973726272583","0.09617333859205246","0.09617333859205246","0.09617333859205246","0.5500891208648682","0.5500891208648682","0.5500891208648682","1.4077661037445068","1.4077661037445068","1.4077661037445068","0.1138966903090477","0.1138966903090477","0.1138966903090477"
