"Step","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MAX"
"9179","0.5695333480834961","0.5695333480834961","0.5695333480834961","0.4741355776786804","0.4741355776786804","0.4741355776786804","0.09641064703464508","0.09641064703464508","0.09641064703464508","0.4353633522987366","0.4353633522987366","0.4353633522987366","0.382933646440506","0.382933646440506","0.382933646440506","0.16737258434295654","0.16737258434295654","0.16737258434295654"
"9209","2.4464454650878906","2.4464454650878906","2.4464454650878906","7.030806064605713","7.030806064605713","7.030806064605713","0.08718112111091614","0.08718112111091614","0.08718112111091614","2.175508499145508","2.175508499145508","2.175508499145508","7.499454975128174","7.499454975128174","7.499454975128174","0.200702965259552","0.200702965259552","0.200702965259552"
"9239","2.0316615104675293","2.0316615104675293","2.0316615104675293","1.4177508354187012","1.4177508354187012","1.4177508354187012","0.08710983395576477","0.08710983395576477","0.08710983395576477","0.5446783900260925","0.5446783900260925","0.5446783900260925","1.2227833271026611","1.2227833271026611","1.2227833271026611","0.16982071101665497","0.16982071101665497","0.16982071101665497"
"9269","0.6601278781890869","0.6601278781890869","0.6601278781890869","0.5350732207298279","0.5350732207298279","0.5350732207298279","0.08686378598213196","0.08686378598213196","0.08686378598213196","0.5032984018325806","0.5032984018325806","0.5032984018325806","0.7797137498855591","0.7797137498855591","0.7797137498855591","0.11649825423955917","0.11649825423955917","0.11649825423955917"
"9299","0.3546874225139618","0.3546874225139618","0.3546874225139618","0.6761839389801025","0.6761839389801025","0.6761839389801025","0.09041048586368561","0.09041048586368561","0.09041048586368561","0.3333197832107544","0.3333197832107544","0.3333197832107544","0.5402254462242126","0.5402254462242126","0.5402254462242126","0.1279183030128479","0.1279183030128479","0.1279183030128479"
"9329","0.31397542357444763","0.31397542357444763","0.31397542357444763","0.27379462122917175","0.27379462122917175","0.27379462122917175","0.12954339385032654","0.12954339385032654","0.12954339385032654","0.38662999868392944","0.38662999868392944","0.38662999868392944","0.3882240355014801","0.3882240355014801","0.3882240355014801","0.18748538196086884","0.18748538196086884","0.18748538196086884"
"9359","0.5284522771835327","0.5284522771835327","0.5284522771835327","0.3364787995815277","0.3364787995815277","0.3364787995815277","0.10284917801618576","0.10284917801618576","0.10284917801618576","0.42231863737106323","0.42231863737106323","0.42231863737106323","0.686822772026062","0.686822772026062","0.686822772026062","0.15480397641658783","0.15480397641658783","0.15480397641658783"
"9389","0.24467918276786804","0.24467918276786804","0.24467918276786804","0.2569015324115753","0.2569015324115753","0.2569015324115753","0.1568642556667328","0.1568642556667328","0.1568642556667328","0.3059449791908264","0.3059449791908264","0.3059449791908264","0.45079824328422546","0.45079824328422546","0.45079824328422546","0.1387859731912613","0.1387859731912613","0.1387859731912613"
"9419","0.37507426738739014","0.37507426738739014","0.37507426738739014","0.7877516150474548","0.7877516150474548","0.7877516150474548","0.08798345178365707","0.08798345178365707","0.08798345178365707","0.41490140557289124","0.41490140557289124","0.41490140557289124","1.141055703163147","1.141055703163147","1.141055703163147","0.145039364695549","0.145039364695549","0.145039364695549"
"9449","0.20917049050331116","0.20917049050331116","0.20917049050331116","0.4767211675643921","0.4767211675643921","0.4767211675643921","0.09219712018966675","0.09219712018966675","0.09219712018966675","0.30239152908325195","0.30239152908325195","0.30239152908325195","0.40667033195495605","0.40667033195495605","0.40667033195495605","0.15750741958618164","0.15750741958618164","0.15750741958618164"
"9479","0.18227864801883698","0.18227864801883698","0.18227864801883698","0.2667236924171448","0.2667236924171448","0.2667236924171448","0.07805580645799637","0.07805580645799637","0.07805580645799637","0.293745756149292","0.293745756149292","0.293745756149292","0.3459206223487854","0.3459206223487854","0.3459206223487854","0.14272400736808777","0.14272400736808777","0.14272400736808777"
"9509","0.23487403988838196","0.23487403988838196","0.23487403988838196","0.4839080572128296","0.4839080572128296","0.4839080572128296","0.0896012932062149","0.0896012932062149","0.0896012932062149","0.28302669525146484","0.28302669525146484","0.28302669525146484","0.8116285800933838","0.8116285800933838","0.8116285800933838","0.13266420364379883","0.13266420364379883","0.13266420364379883"
"9539","0.29999762773513794","0.29999762773513794","0.29999762773513794","0.27195411920547485","0.27195411920547485","0.27195411920547485","0.09203758835792542","0.09203758835792542","0.09203758835792542","0.3609025180339813","0.3609025180339813","0.3609025180339813","0.38677218556404114","0.38677218556404114","0.38677218556404114","0.16107375919818878","0.16107375919818878","0.16107375919818878"
"9569","0.290085107088089","0.290085107088089","0.290085107088089","0.4886060953140259","0.4886060953140259","0.4886060953140259","0.09637708216905594","0.09637708216905594","0.09637708216905594","0.41768646240234375","0.41768646240234375","0.41768646240234375","0.6171451210975647","0.6171451210975647","0.6171451210975647","0.14120537042617798","0.14120537042617798","0.14120537042617798"
"9599","0.36032721400260925","0.36032721400260925","0.36032721400260925","0.4186704158782959","0.4186704158782959","0.4186704158782959","0.08345266431570053","0.08345266431570053","0.08345266431570053","0.3143523037433624","0.3143523037433624","0.3143523037433624","0.3758053183555603","0.3758053183555603","0.3758053183555603","0.13968884944915771","0.13968884944915771","0.13968884944915771"
"9629","0.29831695556640625","0.29831695556640625","0.29831695556640625","0.30793827772140503","0.30793827772140503","0.30793827772140503","0.11729567497968674","0.11729567497968674","0.11729567497968674","0.3221951127052307","0.3221951127052307","0.3221951127052307","0.4508972764015198","0.4508972764015198","0.4508972764015198","0.1427365243434906","0.1427365243434906","0.1427365243434906"
"9659","0.36428824067115784","0.36428824067115784","0.36428824067115784","0.32371124625205994","0.32371124625205994","0.32371124625205994","0.08958469331264496","0.08958469331264496","0.08958469331264496","0.4588373005390167","0.4588373005390167","0.4588373005390167","0.7410328388214111","0.7410328388214111","0.7410328388214111","0.16161498427391052","0.16161498427391052","0.16161498427391052"
"9689","0.23712009191513062","0.23712009191513062","0.23712009191513062","0.24110808968544006","0.24110808968544006","0.24110808968544006","0.11343468725681305","0.11343468725681305","0.11343468725681305","0.3312503695487976","0.3312503695487976","0.3312503695487976","0.3374615013599396","0.3374615013599396","0.3374615013599396","0.15266260504722595","0.15266260504722595","0.15266260504722595"
"9719","0.32443007826805115","0.32443007826805115","0.32443007826805115","1.399849772453308","1.399849772453308","1.399849772453308","0.08637163043022156","0.08637163043022156","0.08637163043022156","0.4935848116874695","0.4935848116874695","0.4935848116874695","0.43680328130722046","0.43680328130722046","0.43680328130722046","0.1445622444152832","0.1445622444152832","0.1445622444152832"
"9749","0.25105491280555725","0.25105491280555725","0.25105491280555725","0.4730892777442932","0.4730892777442932","0.4730892777442932","0.08596312254667282","0.08596312254667282","0.08596312254667282","0.294796884059906","0.294796884059906","0.294796884059906","0.32540690898895264","0.32540690898895264","0.32540690898895264","0.15566065907478333","0.15566065907478333","0.15566065907478333"
"9779","0.22135642170906067","0.22135642170906067","0.22135642170906067","0.25853079557418823","0.25853079557418823","0.25853079557418823","0.08686826378107071","0.08686826378107071","0.08686826378107071","0.35433927178382874","0.35433927178382874","0.35433927178382874","0.41431915760040283","0.41431915760040283","0.41431915760040283","0.1250210404396057","0.1250210404396057","0.1250210404396057"
"9809","0.5775675177574158","0.5775675177574158","0.5775675177574158","0.2729633152484894","0.2729633152484894","0.2729633152484894","0.07558566331863403","0.07558566331863403","0.07558566331863403","0.31618568301200867","0.31618568301200867","0.31618568301200867","0.40482932329177856","0.40482932329177856","0.40482932329177856","0.18791434168815613","0.18791434168815613","0.18791434168815613"
"9839","0.3453330099582672","0.3453330099582672","0.3453330099582672","0.464751660823822","0.464751660823822","0.464751660823822","0.11266713589429855","0.11266713589429855","0.11266713589429855","0.3985610008239746","0.3985610008239746","0.3985610008239746","0.5541309714317322","0.5541309714317322","0.5541309714317322","0.16552013158798218","0.16552013158798218","0.16552013158798218"
"9869","0.7672470211982727","0.7672470211982727","0.7672470211982727","1.5585448741912842","1.5585448741912842","1.5585448741912842","0.11335139721632004","0.11335139721632004","0.11335139721632004","0.9389441609382629","0.9389441609382629","0.9389441609382629","8.930377960205078","8.930377960205078","8.930377960205078","0.1351223886013031","0.1351223886013031","0.1351223886013031"
"9899","0.19961772859096527","0.19961772859096527","0.19961772859096527","0.22023651003837585","0.22023651003837585","0.22023651003837585","0.13944663107395172","0.13944663107395172","0.13944663107395172","0.33354711532592773","0.33354711532592773","0.33354711532592773","0.3640640676021576","0.3640640676021576","0.3640640676021576","0.15494383871555328","0.15494383871555328","0.15494383871555328"
"9929","0.3746313452720642","0.3746313452720642","0.3746313452720642","0.877082347869873","0.877082347869873","0.877082347869873","0.09269841015338898","0.09269841015338898","0.09269841015338898","0.8943539261817932","0.8943539261817932","0.8943539261817932","0.9061897993087769","0.9061897993087769","0.9061897993087769","0.13919740915298462","0.13919740915298462","0.13919740915298462"
"9959","0.3055194020271301","0.3055194020271301","0.3055194020271301","0.31568124890327454","0.31568124890327454","0.31568124890327454","0.09337606281042099","0.09337606281042099","0.09337606281042099","0.25176292657852173","0.25176292657852173","0.25176292657852173","1.200137734413147","1.200137734413147","1.200137734413147","0.13776788115501404","0.13776788115501404","0.13776788115501404"
"9989","0.3557687997817993","0.3557687997817993","0.3557687997817993","1.0760139226913452","1.0760139226913452","1.0760139226913452","0.08949051052331924","0.08949051052331924","0.08949051052331924","0.33864790201187134","0.33864790201187134","0.33864790201187134","1.0568703413009644","1.0568703413009644","1.0568703413009644","0.15643641352653503","0.15643641352653503","0.15643641352653503"
"10019","0.198516845703125","0.198516845703125","0.198516845703125","0.6482748985290527","0.6482748985290527","0.6482748985290527","0.09344445914030075","0.09344445914030075","0.09344445914030075","0.3137703537940979","0.3137703537940979","0.3137703537940979","1.4640014171600342","1.4640014171600342","1.4640014171600342","0.13012909889221191","0.13012909889221191","0.13012909889221191"
"10049","0.3820399343967438","0.3820399343967438","0.3820399343967438","0.8644789457321167","0.8644789457321167","0.8644789457321167","0.09019335359334946","0.09019335359334946","0.09019335359334946","0.29853349924087524","0.29853349924087524","0.29853349924087524","0.605310320854187","0.605310320854187","0.605310320854187","0.12625618278980255","0.12625618278980255","0.12625618278980255"
"10079","0.18714533746242523","0.18714533746242523","0.18714533746242523","0.21453149616718292","0.21453149616718292","0.21453149616718292","0.08710927516222","0.08710927516222","0.08710927516222","0.45748525857925415","0.45748525857925415","0.45748525857925415","0.30866625905036926","0.30866625905036926","0.30866625905036926","0.16258907318115234","0.16258907318115234","0.16258907318115234"
"10109","0.28249427676200867","0.28249427676200867","0.28249427676200867","0.36334601044654846","0.36334601044654846","0.36334601044654846","0.0860113725066185","0.0860113725066185","0.0860113725066185","0.36969640851020813","0.36969640851020813","0.36969640851020813","0.7028313875198364","0.7028313875198364","0.7028313875198364","0.14344944059848785","0.14344944059848785","0.14344944059848785"
"10139","1.1957268714904785","1.1957268714904785","1.1957268714904785","2.2295682430267334","2.2295682430267334","2.2295682430267334","0.10031171888113022","0.10031171888113022","0.10031171888113022","0.531591534614563","0.531591534614563","0.531591534614563","1.1988797187805176","1.1988797187805176","1.1988797187805176","0.14040961861610413","0.14040961861610413","0.14040961861610413"
"10169","0.36799705028533936","0.36799705028533936","0.36799705028533936","0.42531102895736694","0.42531102895736694","0.42531102895736694","0.11062942445278168","0.11062942445278168","0.11062942445278168","0.25484466552734375","0.25484466552734375","0.25484466552734375","0.6391021013259888","0.6391021013259888","0.6391021013259888","0.20245644450187683","0.20245644450187683","0.20245644450187683"
"10199","0.362914115190506","0.362914115190506","0.362914115190506","0.40851613879203796","0.40851613879203796","0.40851613879203796","0.09771662205457687","0.09771662205457687","0.09771662205457687","0.27654558420181274","0.27654558420181274","0.27654558420181274","0.44263899326324463","0.44263899326324463","0.44263899326324463","0.15717419981956482","0.15717419981956482","0.15717419981956482"
"10229","1.0691914558410645","1.0691914558410645","1.0691914558410645","1.055983066558838","1.055983066558838","1.055983066558838","0.09660710394382477","0.09660710394382477","0.09660710394382477","0.6375834345817566","0.6375834345817566","0.6375834345817566","0.6498465538024902","0.6498465538024902","0.6498465538024902","0.16571250557899475","0.16571250557899475","0.16571250557899475"
"10259","0.29058435559272766","0.29058435559272766","0.29058435559272766","0.385454386472702","0.385454386472702","0.385454386472702","0.09521117806434631","0.09521117806434631","0.09521117806434631","0.32995009422302246","0.32995009422302246","0.32995009422302246","0.399994432926178","0.399994432926178","0.399994432926178","0.1463761180639267","0.1463761180639267","0.1463761180639267"
"10289","0.8747164011001587","0.8747164011001587","0.8747164011001587","0.7057457566261292","0.7057457566261292","0.7057457566261292","0.11668002605438232","0.11668002605438232","0.11668002605438232","0.4534947872161865","0.4534947872161865","0.4534947872161865","0.3926558494567871","0.3926558494567871","0.3926558494567871","0.12965327501296997","0.12965327501296997","0.12965327501296997"
"10319","0.28500640392303467","0.28500640392303467","0.28500640392303467","0.4908561110496521","0.4908561110496521","0.4908561110496521","0.07925515621900558","0.07925515621900558","0.07925515621900558","0.22220279276371002","0.22220279276371002","0.22220279276371002","0.720337986946106","0.720337986946106","0.720337986946106","0.145952969789505","0.145952969789505","0.145952969789505"
"10349","0.3093709945678711","0.3093709945678711","0.3093709945678711","1.3075692653656006","1.3075692653656006","1.3075692653656006","0.08781610429286957","0.08781610429286957","0.08781610429286957","0.8766446709632874","0.8766446709632874","0.8766446709632874","1.749666452407837","1.749666452407837","1.749666452407837","0.16766059398651123","0.16766059398651123","0.16766059398651123"
"10379","3.0702996253967285","3.0702996253967285","3.0702996253967285","3.079747200012207","3.079747200012207","3.079747200012207","0.06147041171789169","0.06147041171789169","0.06147041171789169","0.9012057185173035","0.9012057185173035","0.9012057185173035","5.069398880004883","5.069398880004883","5.069398880004883","0.1150207668542862","0.1150207668542862","0.1150207668542862"
"10409","0.3178502321243286","0.3178502321243286","0.3178502321243286","0.23070499300956726","0.23070499300956726","0.23070499300956726","0.08435815572738647","0.08435815572738647","0.08435815572738647","0.28549671173095703","0.28549671173095703","0.28549671173095703","0.5782611966133118","0.5782611966133118","0.5782611966133118","0.1347951740026474","0.1347951740026474","0.1347951740026474"
"10439","0.7678139805793762","0.7678139805793762","0.7678139805793762","0.21777747571468353","0.21777747571468353","0.21777747571468353","0.10091832280158997","0.10091832280158997","0.10091832280158997","0.7481605410575867","0.7481605410575867","0.7481605410575867","0.6681304574012756","0.6681304574012756","0.6681304574012756","0.1493634134531021","0.1493634134531021","0.1493634134531021"
"10469","1.8301528692245483","1.8301528692245483","1.8301528692245483","9.463458061218262","9.463458061218262","9.463458061218262","0.11667260527610779","0.11667260527610779","0.11667260527610779","3.7664971351623535","3.7664971351623535","3.7664971351623535","11.071324348449707","11.071324348449707","11.071324348449707","0.12461666017770767","0.12461666017770767","0.12461666017770767"
"10499","0.42499586939811707","0.42499586939811707","0.42499586939811707","0.7196915745735168","0.7196915745735168","0.7196915745735168","0.08564997464418411","0.08564997464418411","0.08564997464418411","0.47063419222831726","0.47063419222831726","0.47063419222831726","0.7904059290885925","0.7904059290885925","0.7904059290885925","0.14505742490291595","0.14505742490291595","0.14505742490291595"
"10529","0.4409410357475281","0.4409410357475281","0.4409410357475281","1.1963447332382202","1.1963447332382202","1.1963447332382202","0.07880111783742905","0.07880111783742905","0.07880111783742905","0.5569679737091064","0.5569679737091064","0.5569679737091064","0.5407677888870239","0.5407677888870239","0.5407677888870239","0.12480716407299042","0.12480716407299042","0.12480716407299042"
"10559","0.3480627238750458","0.3480627238750458","0.3480627238750458","0.2882833778858185","0.2882833778858185","0.2882833778858185","0.06910611689090729","0.06910611689090729","0.06910611689090729","0.37533971667289734","0.37533971667289734","0.37533971667289734","0.3101848065853119","0.3101848065853119","0.3101848065853119","0.10608448088169098","0.10608448088169098","0.10608448088169098"
"10589","0.22876010835170746","0.22876010835170746","0.22876010835170746","0.6838655471801758","0.6838655471801758","0.6838655471801758","0.09071550518274307","0.09071550518274307","0.09071550518274307","0.27786684036254883","0.27786684036254883","0.27786684036254883","0.8901809453964233","0.8901809453964233","0.8901809453964233","0.09864678978919983","0.09864678978919983","0.09864678978919983"
"10619","0.21058577299118042","0.21058577299118042","0.21058577299118042","0.5934906005859375","0.5934906005859375","0.5934906005859375","0.07842610031366348","0.07842610031366348","0.07842610031366348","0.34185171127319336","0.34185171127319336","0.34185171127319336","0.34858015179634094","0.34858015179634094","0.34858015179634094","0.13759492337703705","0.13759492337703705","0.13759492337703705"
"10649","0.3328031897544861","0.3328031897544861","0.3328031897544861","1.73958420753479","1.73958420753479","1.73958420753479","0.07058005779981613","0.07058005779981613","0.07058005779981613","1.0872535705566406","1.0872535705566406","1.0872535705566406","0.789417564868927","0.789417564868927","0.789417564868927","0.11257056891918182","0.11257056891918182","0.11257056891918182"
"10679","0.18812064826488495","0.18812064826488495","0.18812064826488495","0.45435088872909546","0.45435088872909546","0.45435088872909546","0.10103572905063629","0.10103572905063629","0.10103572905063629","0.25379469990730286","0.25379469990730286","0.25379469990730286","0.43360427021980286","0.43360427021980286","0.43360427021980286","0.12241771072149277","0.12241771072149277","0.12241771072149277"
"10709","0.36145102977752686","0.36145102977752686","0.36145102977752686","0.9251380562782288","0.9251380562782288","0.9251380562782288","0.07284516841173172","0.07284516841173172","0.07284516841173172","0.6011567711830139","0.6011567711830139","0.6011567711830139","1.3160924911499023","1.3160924911499023","1.3160924911499023","0.11610724776983261","0.11610724776983261","0.11610724776983261"
"10739","0.16940274834632874","0.16940274834632874","0.16940274834632874","0.28511959314346313","0.28511959314346313","0.28511959314346313","0.06422274559736252","0.06422274559736252","0.06422274559736252","0.37388452887535095","0.37388452887535095","0.37388452887535095","0.33048683404922485","0.33048683404922485","0.33048683404922485","0.1058536097407341","0.1058536097407341","0.1058536097407341"
"10769","0.3789758086204529","0.3789758086204529","0.3789758086204529","0.26607510447502136","0.26607510447502136","0.26607510447502136","0.07324293255805969","0.07324293255805969","0.07324293255805969","0.6241199374198914","0.6241199374198914","0.6241199374198914","0.48230475187301636","0.48230475187301636","0.48230475187301636","0.13107503950595856","0.13107503950595856","0.13107503950595856"
"10799","0.2062782645225525","0.2062782645225525","0.2062782645225525","0.2677212953567505","0.2677212953567505","0.2677212953567505","0.07915348559617996","0.07915348559617996","0.07915348559617996","0.27055513858795166","0.27055513858795166","0.27055513858795166","0.30959653854370117","0.30959653854370117","0.30959653854370117","0.1262182742357254","0.1262182742357254","0.1262182742357254"
"10829","0.18533816933631897","0.18533816933631897","0.18533816933631897","0.7310608625411987","0.7310608625411987","0.7310608625411987","0.09237370640039444","0.09237370640039444","0.09237370640039444","0.3157969117164612","0.3157969117164612","0.3157969117164612","0.3716561794281006","0.3716561794281006","0.3716561794281006","0.2210923731327057","0.2210923731327057","0.2210923731327057"
"10859","0.3529256284236908","0.3529256284236908","0.3529256284236908","0.21916590631008148","0.21916590631008148","0.21916590631008148","0.09592092037200928","0.09592092037200928","0.09592092037200928","0.23675227165222168","0.23675227165222168","0.23675227165222168","0.33716297149658203","0.33716297149658203","0.33716297149658203","0.1547422707080841","0.1547422707080841","0.1547422707080841"
"10889","2.2914822101593018","2.2914822101593018","2.2914822101593018","10.299516677856445","10.299516677856445","10.299516677856445","0.0753042921423912","0.0753042921423912","0.0753042921423912","5.157870769500732","5.157870769500732","5.157870769500732","11.149731636047363","11.149731636047363","11.149731636047363","0.13736450672149658","0.13736450672149658","0.13736450672149658"
"10919","5.415307998657227","5.415307998657227","5.415307998657227","17.422086715698242","17.422086715698242","17.422086715698242","0.09956024587154388","0.09956024587154388","0.09956024587154388","6.707311630249023","6.707311630249023","6.707311630249023","14.206304550170898","14.206304550170898","14.206304550170898","0.13490992784500122","0.13490992784500122","0.13490992784500122"
"10949","0.18116708099842072","0.18116708099842072","0.18116708099842072","0.21974651515483856","0.21974651515483856","0.21974651515483856","0.09495847672224045","0.09495847672224045","0.09495847672224045","0.40016916394233704","0.40016916394233704","0.40016916394233704","0.2907959818840027","0.2907959818840027","0.2907959818840027","0.13916940987110138","0.13916940987110138","0.13916940987110138"
"10979","0.2810283303260803","0.2810283303260803","0.2810283303260803","0.23562179505825043","0.23562179505825043","0.23562179505825043","0.0984407514333725","0.0984407514333725","0.0984407514333725","0.30818700790405273","0.30818700790405273","0.30818700790405273","0.32431960105895996","0.32431960105895996","0.32431960105895996","0.14838998019695282","0.14838998019695282","0.14838998019695282"
"11009","0.37133467197418213","0.37133467197418213","0.37133467197418213","0.3880908787250519","0.3880908787250519","0.3880908787250519","0.09478746354579926","0.09478746354579926","0.09478746354579926","0.2962740957736969","0.2962740957736969","0.2962740957736969","0.5711536407470703","0.5711536407470703","0.5711536407470703","0.17425429821014404","0.17425429821014404","0.17425429821014404"
"11039","0.4862908720970154","0.4862908720970154","0.4862908720970154","0.7404026389122009","0.7404026389122009","0.7404026389122009","0.09365949779748917","0.09365949779748917","0.09365949779748917","0.721461296081543","0.721461296081543","0.721461296081543","1.0282963514328003","1.0282963514328003","1.0282963514328003","0.1420251876115799","0.1420251876115799","0.1420251876115799"
"11069","0.6579316854476929","0.6579316854476929","0.6579316854476929","0.8589576482772827","0.8589576482772827","0.8589576482772827","0.10636918991804123","0.10636918991804123","0.10636918991804123","0.6454738974571228","0.6454738974571228","0.6454738974571228","0.43227511644363403","0.43227511644363403","0.43227511644363403","0.1314437985420227","0.1314437985420227","0.1314437985420227"
"11099","0.24142184853553772","0.24142184853553772","0.24142184853553772","0.3034075200557709","0.3034075200557709","0.3034075200557709","0.12446200847625732","0.12446200847625732","0.12446200847625732","0.353358656167984","0.353358656167984","0.353358656167984","0.47575056552886963","0.47575056552886963","0.47575056552886963","0.1287577748298645","0.1287577748298645","0.1287577748298645"
"11129","0.196451798081398","0.196451798081398","0.196451798081398","0.32952505350112915","0.32952505350112915","0.32952505350112915","0.09329380095005035","0.09329380095005035","0.09329380095005035","0.3117436468601227","0.3117436468601227","0.3117436468601227","0.4916931390762329","0.4916931390762329","0.4916931390762329","0.10800140351057053","0.10800140351057053","0.10800140351057053"
"11159","0.2455298751592636","0.2455298751592636","0.2455298751592636","0.2273489087820053","0.2273489087820053","0.2273489087820053","0.06896202266216278","0.06896202266216278","0.06896202266216278","0.2222505509853363","0.2222505509853363","0.2222505509853363","0.3109470307826996","0.3109470307826996","0.3109470307826996","0.11937244236469269","0.11937244236469269","0.11937244236469269"
"11189","1.1941581964492798","1.1941581964492798","1.1941581964492798","10.163118362426758","10.163118362426758","10.163118362426758","0.08754801750183105","0.08754801750183105","0.08754801750183105","1.4767260551452637","1.4767260551452637","1.4767260551452637","11.040497779846191","11.040497779846191","11.040497779846191","0.14891645312309265","0.14891645312309265","0.14891645312309265"
"11219","0.4346332550048828","0.4346332550048828","0.4346332550048828","0.2890492081642151","0.2890492081642151","0.2890492081642151","0.06902102380990982","0.06902102380990982","0.06902102380990982","0.36369773745536804","0.36369773745536804","0.36369773745536804","0.4409831166267395","0.4409831166267395","0.4409831166267395","0.11947924643754959","0.11947924643754959","0.11947924643754959"
"11249","0.20777903497219086","0.20777903497219086","0.20777903497219086","0.3196582794189453","0.3196582794189453","0.3196582794189453","0.0988197848200798","0.0988197848200798","0.0988197848200798","0.49623924493789673","0.49623924493789673","0.49623924493789673","0.35278668999671936","0.35278668999671936","0.35278668999671936","0.1262953132390976","0.1262953132390976","0.1262953132390976"
"11279","0.5641235113143921","0.5641235113143921","0.5641235113143921","0.8136376142501831","0.8136376142501831","0.8136376142501831","0.07690606266260147","0.07690606266260147","0.07690606266260147","0.5214178562164307","0.5214178562164307","0.5214178562164307","1.1037627458572388","1.1037627458572388","1.1037627458572388","0.1361711472272873","0.1361711472272873","0.1361711472272873"
"11309","0.5820554494857788","0.5820554494857788","0.5820554494857788","2.382176160812378","2.382176160812378","2.382176160812378","0.09006089717149734","0.09006089717149734","0.09006089717149734","0.7440330982208252","0.7440330982208252","0.7440330982208252","4.73552131652832","4.73552131652832","4.73552131652832","0.122591532766819","0.122591532766819","0.122591532766819"
"11339","0.2559254467487335","0.2559254467487335","0.2559254467487335","0.279875248670578","0.279875248670578","0.279875248670578","0.07959996908903122","0.07959996908903122","0.07959996908903122","0.2550886869430542","0.2550886869430542","0.2550886869430542","0.39206117391586304","0.39206117391586304","0.39206117391586304","0.17498499155044556","0.17498499155044556","0.17498499155044556"
"11369","0.2862378656864166","0.2862378656864166","0.2862378656864166","0.34599584341049194","0.34599584341049194","0.34599584341049194","0.09533707052469254","0.09533707052469254","0.09533707052469254","0.5997499823570251","0.5997499823570251","0.5997499823570251","0.4928458333015442","0.4928458333015442","0.4928458333015442","0.13117502629756927","0.13117502629756927","0.13117502629756927"
"11399","0.2827342748641968","0.2827342748641968","0.2827342748641968","0.23351380228996277","0.23351380228996277","0.23351380228996277","0.06800266355276108","0.06800266355276108","0.06800266355276108","0.3383750915527344","0.3383750915527344","0.3383750915527344","0.3942497670650482","0.3942497670650482","0.3942497670650482","0.09602642059326172","0.09602642059326172","0.09602642059326172"
"11429","3.290717363357544","3.290717363357544","3.290717363357544","11.499154090881348","11.499154090881348","11.499154090881348","0.12152454257011414","0.12152454257011414","0.12152454257011414","2.9130563735961914","2.9130563735961914","2.9130563735961914","25.483924865722656","25.483924865722656","25.483924865722656","0.13620209693908691","0.13620209693908691","0.13620209693908691"
"11459","0.2713340222835541","0.2713340222835541","0.2713340222835541","0.3118571639060974","0.3118571639060974","0.3118571639060974","0.11264253407716751","0.11264253407716751","0.11264253407716751","0.28151148557662964","0.28151148557662964","0.28151148557662964","0.7600959539413452","0.7600959539413452","0.7600959539413452","0.14016276597976685","0.14016276597976685","0.14016276597976685"
"11489","0.3356078267097473","0.3356078267097473","0.3356078267097473","0.40111133456230164","0.40111133456230164","0.40111133456230164","0.08699788898229599","0.08699788898229599","0.08699788898229599","0.4041520655155182","0.4041520655155182","0.4041520655155182","1.1549526453018188","1.1549526453018188","1.1549526453018188","0.13800159096717834","0.13800159096717834","0.13800159096717834"
"11519","0.3143349885940552","0.3143349885940552","0.3143349885940552","0.4678409993648529","0.4678409993648529","0.4678409993648529","0.13129235804080963","0.13129235804080963","0.13129235804080963","0.4103124141693115","0.4103124141693115","0.4103124141693115","0.544442892074585","0.544442892074585","0.544442892074585","0.13325247168540955","0.13325247168540955","0.13325247168540955"
