"Step","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"9089","50.92412185668945","50.92412185668945","50.92412185668945","37.49664306640625","37.49664306640625","37.49664306640625","13.461742401123047","13.461742401123047","13.461742401123047","50.841278076171875","50.841278076171875","50.841278076171875","37.516387939453125","37.516387939453125","37.516387939453125","13.0136079788208","13.0136079788208","13.0136079788208"
"9119","52.25783920288086","52.25783920288086","52.25783920288086","33.92250442504883","33.92250442504883","33.92250442504883","12.323071479797363","12.323071479797363","12.323071479797363","52.23404312133789","52.23404312133789","52.23404312133789","33.852439880371094","33.852439880371094","33.852439880371094","12.276899337768555","12.276899337768555","12.276899337768555"
"9149","59.06855773925781","59.06855773925781","59.06855773925781","40.18483352661133","40.18483352661133","40.18483352661133","14.374682426452637","14.374682426452637","14.374682426452637","59.24036407470703","59.24036407470703","59.24036407470703","40.11847686767578","40.11847686767578","40.11847686767578","14.108304023742676","14.108304023742676","14.108304023742676"
"9179","59.19189453125","59.19189453125","59.19189453125","42.15557861328125","42.15557861328125","42.15557861328125","15.168188095092773","15.168188095092773","15.168188095092773","59.06475830078125","59.06475830078125","59.06475830078125","42.29412078857422","42.29412078857422","42.29412078857422","14.635934829711914","14.635934829711914","14.635934829711914"
"9209","64.78114318847656","64.78114318847656","64.78114318847656","46.999755859375","46.999755859375","46.999755859375","18.303983688354492","18.303983688354492","18.303983688354492","64.55577850341797","64.55577850341797","64.55577850341797","46.65951156616211","46.65951156616211","46.65951156616211","17.809123992919922","17.809123992919922","17.809123992919922"
"9239","53.72504806518555","53.72504806518555","53.72504806518555","37.34297561645508","37.34297561645508","37.34297561645508","13.219977378845215","13.219977378845215","13.219977378845215","53.62474822998047","53.62474822998047","53.62474822998047","37.4182014465332","37.4182014465332","37.4182014465332","12.891654968261719","12.891654968261719","12.891654968261719"
"9269","58.22129821777344","58.22129821777344","58.22129821777344","39.4384765625","39.4384765625","39.4384765625","15.064860343933105","15.064860343933105","15.064860343933105","58.28110122680664","58.28110122680664","58.28110122680664","39.406246185302734","39.406246185302734","39.406246185302734","14.800026893615723","14.800026893615723","14.800026893615723"
"9299","54.71525192260742","54.71525192260742","54.71525192260742","39.3685302734375","39.3685302734375","39.3685302734375","14.825617790222168","14.825617790222168","14.825617790222168","54.62409210205078","54.62409210205078","54.62409210205078","39.270263671875","39.270263671875","39.270263671875","14.615239143371582","14.615239143371582","14.615239143371582"
"9329","52.98931121826172","52.98931121826172","52.98931121826172","34.051063537597656","34.051063537597656","34.051063537597656","13.146503448486328","13.146503448486328","13.146503448486328","52.98950958251953","52.98950958251953","52.98950958251953","34.043392181396484","34.043392181396484","34.043392181396484","12.945199966430664","12.945199966430664","12.945199966430664"
"9359","61.646541595458984","61.646541595458984","61.646541595458984","42.548828125","42.548828125","42.548828125","15.6644287109375","15.6644287109375","15.6644287109375","61.61861038208008","61.61861038208008","61.61861038208008","42.533905029296875","42.533905029296875","42.533905029296875","15.573465347290039","15.573465347290039","15.573465347290039"
"9389","53.678436279296875","53.678436279296875","53.678436279296875","35.7037353515625","35.7037353515625","35.7037353515625","13.109904289245605","13.109904289245605","13.109904289245605","53.53373718261719","53.53373718261719","53.53373718261719","35.642738342285156","35.642738342285156","35.642738342285156","12.671798706054688","12.671798706054688","12.671798706054688"
"9419","56.521629333496094","56.521629333496094","56.521629333496094","36.97706604003906","36.97706604003906","36.97706604003906","12.852072715759277","12.852072715759277","12.852072715759277","56.54243087768555","56.54243087768555","56.54243087768555","36.92985916137695","36.92985916137695","36.92985916137695","12.345151901245117","12.345151901245117","12.345151901245117"
"9449","57.708011627197266","57.708011627197266","57.708011627197266","40.116851806640625","40.116851806640625","40.116851806640625","16.216859817504883","16.216859817504883","16.216859817504883","57.59854507446289","57.59854507446289","57.59854507446289","40.20231246948242","40.20231246948242","40.20231246948242","15.751129150390625","15.751129150390625","15.751129150390625"
"9479","61.817020416259766","61.817020416259766","61.817020416259766","38.83242416381836","38.83242416381836","38.83242416381836","15.98408317565918","15.98408317565918","15.98408317565918","61.58647155761719","61.58647155761719","61.58647155761719","38.95183181762695","38.95183181762695","38.95183181762695","15.482894897460938","15.482894897460938","15.482894897460938"
"9509","60.3280143737793","60.3280143737793","60.3280143737793","42.646331787109375","42.646331787109375","42.646331787109375","15.805158615112305","15.805158615112305","15.805158615112305","60.2023811340332","60.2023811340332","60.2023811340332","42.66701126098633","42.66701126098633","42.66701126098633","15.409870147705078","15.409870147705078","15.409870147705078"
"9539","62.62665939331055","62.62665939331055","62.62665939331055","40.63588333129883","40.63588333129883","40.63588333129883","14.176769256591797","14.176769256591797","14.176769256591797","62.84859848022461","62.84859848022461","62.84859848022461","40.66024398803711","40.66024398803711","40.66024398803711","13.826651573181152","13.826651573181152","13.826651573181152"
"9569","62.168701171875","62.168701171875","62.168701171875","42.71438217163086","42.71438217163086","42.71438217163086","16.013839721679688","16.013839721679688","16.013839721679688","62.11259078979492","62.11259078979492","62.11259078979492","42.67420959472656","42.67420959472656","42.67420959472656","15.725875854492188","15.725875854492188","15.725875854492188"
"9599","59.52847671508789","59.52847671508789","59.52847671508789","40.99864196777344","40.99864196777344","40.99864196777344","14.82984733581543","14.82984733581543","14.82984733581543","59.61783981323242","59.61783981323242","59.61783981323242","41.18057632446289","41.18057632446289","41.18057632446289","14.591362953186035","14.591362953186035","14.591362953186035"
"9629","58.25071334838867","58.25071334838867","58.25071334838867","39.478271484375","39.478271484375","39.478271484375","16.043861389160156","16.043861389160156","16.043861389160156","58.203060150146484","58.203060150146484","58.203060150146484","39.50408935546875","39.50408935546875","39.50408935546875","15.738444328308105","15.738444328308105","15.738444328308105"
"9659","96.5711441040039","96.5711441040039","96.5711441040039","47.26972579956055","47.26972579956055","47.26972579956055","15.294017791748047","15.294017791748047","15.294017791748047","96.83458709716797","96.83458709716797","96.83458709716797","47.27482223510742","47.27482223510742","47.27482223510742","15.20634937286377","15.20634937286377","15.20634937286377"
"9689","54.25340270996094","54.25340270996094","54.25340270996094","34.94658660888672","34.94658660888672","34.94658660888672","12.000117301940918","12.000117301940918","12.000117301940918","54.13760757446289","54.13760757446289","54.13760757446289","34.96472930908203","34.96472930908203","34.96472930908203","11.524444580078125","11.524444580078125","11.524444580078125"
"9719","61.55029296875","61.55029296875","61.55029296875","44.41958999633789","44.41958999633789","44.41958999633789","15.83144760131836","15.83144760131836","15.83144760131836","61.68561553955078","61.68561553955078","61.68561553955078","44.13092803955078","44.13092803955078","44.13092803955078","15.280284881591797","15.280284881591797","15.280284881591797"
"9749","63.56122970581055","63.56122970581055","63.56122970581055","43.67426300048828","43.67426300048828","43.67426300048828","16.927921295166016","16.927921295166016","16.927921295166016","63.667171478271484","63.667171478271484","63.667171478271484","43.674373626708984","43.674373626708984","43.674373626708984","16.787214279174805","16.787214279174805","16.787214279174805"
"9779","61.475379943847656","61.475379943847656","61.475379943847656","41.34231185913086","41.34231185913086","41.34231185913086","15.94604206085205","15.94604206085205","15.94604206085205","61.46265411376953","61.46265411376953","61.46265411376953","41.21038055419922","41.21038055419922","41.21038055419922","15.374937057495117","15.374937057495117","15.374937057495117"
"9809","59.14901351928711","59.14901351928711","59.14901351928711","40.29732131958008","40.29732131958008","40.29732131958008","13.93231201171875","13.93231201171875","13.93231201171875","59.221107482910156","59.221107482910156","59.221107482910156","40.17271423339844","40.17271423339844","40.17271423339844","13.840617179870605","13.840617179870605","13.840617179870605"
"9839","57.91241455078125","57.91241455078125","57.91241455078125","44.944129943847656","44.944129943847656","44.944129943847656","17.037778854370117","17.037778854370117","17.037778854370117","58.065208435058594","58.065208435058594","58.065208435058594","45.07258605957031","45.07258605957031","45.07258605957031","16.699932098388672","16.699932098388672","16.699932098388672"
"9869","54.58473587036133","54.58473587036133","54.58473587036133","37.20161056518555","37.20161056518555","37.20161056518555","14.101856231689453","14.101856231689453","14.101856231689453","54.49420928955078","54.49420928955078","54.49420928955078","38.75697708129883","38.75697708129883","38.75697708129883","13.613764762878418","13.613764762878418","13.613764762878418"
"9899","53.990272521972656","53.990272521972656","53.990272521972656","38.75345230102539","38.75345230102539","38.75345230102539","14.848172187805176","14.848172187805176","14.848172187805176","53.79553985595703","53.79553985595703","53.79553985595703","38.673309326171875","38.673309326171875","38.673309326171875","14.42954158782959","14.42954158782959","14.42954158782959"
"9929","63.49040985107422","63.49040985107422","63.49040985107422","45.65699005126953","45.65699005126953","45.65699005126953","16.118560791015625","16.118560791015625","16.118560791015625","63.598724365234375","63.598724365234375","63.598724365234375","45.72316360473633","45.72316360473633","45.72316360473633","15.898063659667969","15.898063659667969","15.898063659667969"
"9959","57.84275436401367","57.84275436401367","57.84275436401367","39.93751525878906","39.93751525878906","39.93751525878906","15.724723815917969","15.724723815917969","15.724723815917969","57.950897216796875","57.950897216796875","57.950897216796875","39.97827911376953","39.97827911376953","39.97827911376953","15.4322509765625","15.4322509765625","15.4322509765625"
"9989","49.8710823059082","49.8710823059082","49.8710823059082","33.91358947753906","33.91358947753906","33.91358947753906","12.652482986450195","12.652482986450195","12.652482986450195","49.73712921142578","49.73712921142578","49.73712921142578","33.90201950073242","33.90201950073242","33.90201950073242","12.4122314453125","12.4122314453125","12.4122314453125"
"10019","56.20001220703125","56.20001220703125","56.20001220703125","39.003456115722656","39.003456115722656","39.003456115722656","16.466999053955078","16.466999053955078","16.466999053955078","56.26698684692383","56.26698684692383","56.26698684692383","39.00442886352539","39.00442886352539","39.00442886352539","15.8755464553833","15.8755464553833","15.8755464553833"
"10049","56.5146369934082","56.5146369934082","56.5146369934082","40.965999603271484","40.965999603271484","40.965999603271484","14.672985076904297","14.672985076904297","14.672985076904297","56.36284637451172","56.36284637451172","56.36284637451172","40.92754364013672","40.92754364013672","40.92754364013672","14.085065841674805","14.085065841674805","14.085065841674805"
"10079","55.677127838134766","55.677127838134766","55.677127838134766","37.75319290161133","37.75319290161133","37.75319290161133","14.289008140563965","14.289008140563965","14.289008140563965","55.69477462768555","55.69477462768555","55.69477462768555","37.90760803222656","37.90760803222656","37.90760803222656","13.864710807800293","13.864710807800293","13.864710807800293"
"10109","54.12443542480469","54.12443542480469","54.12443542480469","37.74522399902344","37.74522399902344","37.74522399902344","12.900897979736328","12.900897979736328","12.900897979736328","54.044456481933594","54.044456481933594","54.044456481933594","37.68014144897461","37.68014144897461","37.68014144897461","12.406783103942871","12.406783103942871","12.406783103942871"
"10139","58.6136589050293","58.6136589050293","58.6136589050293","41.78464889526367","41.78464889526367","41.78464889526367","14.307226181030273","14.307226181030273","14.307226181030273","58.444549560546875","58.444549560546875","58.444549560546875","42.00852584838867","42.00852584838867","42.00852584838867","13.887215614318848","13.887215614318848","13.887215614318848"
"10169","61.31718444824219","61.31718444824219","61.31718444824219","41.22556686401367","41.22556686401367","41.22556686401367","16.25379180908203","16.25379180908203","16.25379180908203","61.40791702270508","61.40791702270508","61.40791702270508","41.38329315185547","41.38329315185547","41.38329315185547","15.836337089538574","15.836337089538574","15.836337089538574"
"10199","61.3551139831543","61.3551139831543","61.3551139831543","40.81380081176758","40.81380081176758","40.81380081176758","16.51970863342285","16.51970863342285","16.51970863342285","61.45561981201172","61.45561981201172","61.45561981201172","40.85468673706055","40.85468673706055","40.85468673706055","15.941974639892578","15.941974639892578","15.941974639892578"
"10229","64.53728485107422","64.53728485107422","64.53728485107422","44.02734375","44.02734375","44.02734375","14.130885124206543","14.130885124206543","14.130885124206543","64.58695983886719","64.58695983886719","64.58695983886719","43.97023010253906","43.97023010253906","43.97023010253906","13.785045623779297","13.785045623779297","13.785045623779297"
"10259","52.94655990600586","52.94655990600586","52.94655990600586","35.597049713134766","35.597049713134766","35.597049713134766","13.386398315429688","13.386398315429688","13.386398315429688","53.05946350097656","53.05946350097656","53.05946350097656","35.54037094116211","35.54037094116211","35.54037094116211","13.040180206298828","13.040180206298828","13.040180206298828"
"10289","52.04567337036133","52.04567337036133","52.04567337036133","36.23951721191406","36.23951721191406","36.23951721191406","16.742345809936523","16.742345809936523","16.742345809936523","52.08732223510742","52.08732223510742","52.08732223510742","36.23041534423828","36.23041534423828","36.23041534423828","16.063440322875977","16.063440322875977","16.063440322875977"
"10319","60.122459411621094","60.122459411621094","60.122459411621094","39.6098518371582","39.6098518371582","39.6098518371582","15.352351188659668","15.352351188659668","15.352351188659668","60.115516662597656","60.115516662597656","60.115516662597656","39.9466552734375","39.9466552734375","39.9466552734375","15.047346115112305","15.047346115112305","15.047346115112305"
"10349","69.4793701171875","69.4793701171875","69.4793701171875","48.00471115112305","48.00471115112305","48.00471115112305","18.800512313842773","18.800512313842773","18.800512313842773","69.49675750732422","69.49675750732422","69.49675750732422","47.98780059814453","47.98780059814453","47.98780059814453","18.57375717163086","18.57375717163086","18.57375717163086"
"10379","60.4526252746582","60.4526252746582","60.4526252746582","43.510433197021484","43.510433197021484","43.510433197021484","16.47942543029785","16.47942543029785","16.47942543029785","60.87168502807617","60.87168502807617","60.87168502807617","43.17864990234375","43.17864990234375","43.17864990234375","16.23193359375","16.23193359375","16.23193359375"
"10409","63.0482177734375","63.0482177734375","63.0482177734375","41.453006744384766","41.453006744384766","41.453006744384766","15.57237720489502","15.57237720489502","15.57237720489502","63.04697036743164","63.04697036743164","63.04697036743164","41.48860168457031","41.48860168457031","41.48860168457031","15.146728515625","15.146728515625","15.146728515625"
"10439","57.09358215332031","57.09358215332031","57.09358215332031","39.575477600097656","39.575477600097656","39.575477600097656","15.14748764038086","15.14748764038086","15.14748764038086","56.97565841674805","56.97565841674805","56.97565841674805","39.45730972290039","39.45730972290039","39.45730972290039","14.739446640014648","14.739446640014648","14.739446640014648"
"10469","59.48167037963867","59.48167037963867","59.48167037963867","44.12876510620117","44.12876510620117","44.12876510620117","14.777074813842773","14.777074813842773","14.777074813842773","59.92635726928711","59.92635726928711","59.92635726928711","41.205078125","41.205078125","41.205078125","14.319860458374023","14.319860458374023","14.319860458374023"
"10499","57.91029357910156","57.91029357910156","57.91029357910156","44.647953033447266","44.647953033447266","44.647953033447266","18.030073165893555","18.030073165893555","18.030073165893555","57.94042205810547","57.94042205810547","57.94042205810547","44.96692657470703","44.96692657470703","44.96692657470703","17.963937759399414","17.963937759399414","17.963937759399414"
"10529","86.12098693847656","86.12098693847656","86.12098693847656","45.03297805786133","45.03297805786133","45.03297805786133","15.365535736083984","15.365535736083984","15.365535736083984","86.61641693115234","86.61641693115234","86.61641693115234","45.02043914794922","45.02043914794922","45.02043914794922","15.071303367614746","15.071303367614746","15.071303367614746"
"10559","60.9457893371582","60.9457893371582","60.9457893371582","42.1816291809082","42.1816291809082","42.1816291809082","15.64443302154541","15.64443302154541","15.64443302154541","61.03766632080078","61.03766632080078","61.03766632080078","42.05303192138672","42.05303192138672","42.05303192138672","15.17202091217041","15.17202091217041","15.17202091217041"
"10589","59.54555130004883","59.54555130004883","59.54555130004883","41.375946044921875","41.375946044921875","41.375946044921875","15.359930992126465","15.359930992126465","15.359930992126465","59.700531005859375","59.700531005859375","59.700531005859375","41.44314193725586","41.44314193725586","41.44314193725586","15.091584205627441","15.091584205627441","15.091584205627441"
"10619","56.677024841308594","56.677024841308594","56.677024841308594","38.10352325439453","38.10352325439453","38.10352325439453","15.470376014709473","15.470376014709473","15.470376014709473","56.77532958984375","56.77532958984375","56.77532958984375","38.1004524230957","38.1004524230957","38.1004524230957","15.012870788574219","15.012870788574219","15.012870788574219"
"10649","57.72146987915039","57.72146987915039","57.72146987915039","42.100799560546875","42.100799560546875","42.100799560546875","16.722875595092773","16.722875595092773","16.722875595092773","57.88427734375","57.88427734375","57.88427734375","42.28934097290039","42.28934097290039","42.28934097290039","16.21183967590332","16.21183967590332","16.21183967590332"
"10679","53.21646499633789","53.21646499633789","53.21646499633789","33.34583282470703","33.34583282470703","33.34583282470703","12.36470890045166","12.36470890045166","12.36470890045166","53.11817169189453","53.11817169189453","53.11817169189453","33.453372955322266","33.453372955322266","33.453372955322266","12.003057479858398","12.003057479858398","12.003057479858398"
"10709","54.51702880859375","54.51702880859375","54.51702880859375","36.055809020996094","36.055809020996094","36.055809020996094","13.71975040435791","13.71975040435791","13.71975040435791","54.60481643676758","54.60481643676758","54.60481643676758","35.96377182006836","35.96377182006836","35.96377182006836","13.222407341003418","13.222407341003418","13.222407341003418"
"10739","59.63837432861328","59.63837432861328","59.63837432861328","44.566375732421875","44.566375732421875","44.566375732421875","16.28903579711914","16.28903579711914","16.28903579711914","59.771453857421875","59.771453857421875","59.771453857421875","44.733154296875","44.733154296875","44.733154296875","15.962956428527832","15.962956428527832","15.962956428527832"
"10769","58.48488998413086","58.48488998413086","58.48488998413086","42.11408233642578","42.11408233642578","42.11408233642578","16.89714241027832","16.89714241027832","16.89714241027832","58.40983200073242","58.40983200073242","58.40983200073242","42.1359748840332","42.1359748840332","42.1359748840332","16.15184211730957","16.15184211730957","16.15184211730957"
"10799","58.905574798583984","58.905574798583984","58.905574798583984","42.17765426635742","42.17765426635742","42.17765426635742","15.804072380065918","15.804072380065918","15.804072380065918","58.93730163574219","58.93730163574219","58.93730163574219","42.041526794433594","42.041526794433594","42.041526794433594","15.033257484436035","15.033257484436035","15.033257484436035"
"10829","54.976409912109375","54.976409912109375","54.976409912109375","37.85198974609375","37.85198974609375","37.85198974609375","14.534900665283203","14.534900665283203","14.534900665283203","55.08425521850586","55.08425521850586","55.08425521850586","37.924095153808594","37.924095153808594","37.924095153808594","14.122547149658203","14.122547149658203","14.122547149658203"
"10859","58.62187194824219","58.62187194824219","58.62187194824219","37.70725631713867","37.70725631713867","37.70725631713867","13.773277282714844","13.773277282714844","13.773277282714844","58.3384895324707","58.3384895324707","58.3384895324707","37.81226348876953","37.81226348876953","37.81226348876953","13.353936195373535","13.353936195373535","13.353936195373535"
"10889","58.266971588134766","58.266971588134766","58.266971588134766","49.06125259399414","49.06125259399414","49.06125259399414","14.866236686706543","14.866236686706543","14.866236686706543","58.428226470947266","58.428226470947266","58.428226470947266","47.787113189697266","47.787113189697266","47.787113189697266","14.297985076904297","14.297985076904297","14.297985076904297"
"10919","62.3038444519043","62.3038444519043","62.3038444519043","46.699012756347656","46.699012756347656","46.699012756347656","15.319713592529297","15.319713592529297","15.319713592529297","62.01920700073242","62.01920700073242","62.01920700073242","50.56306457519531","50.56306457519531","50.56306457519531","15.178376197814941","15.178376197814941","15.178376197814941"
"10949","60.79013442993164","60.79013442993164","60.79013442993164","41.333740234375","41.333740234375","41.333740234375","16.71729850769043","16.71729850769043","16.71729850769043","60.78530502319336","60.78530502319336","60.78530502319336","41.2730598449707","41.2730598449707","41.2730598449707","16.443553924560547","16.443553924560547","16.443553924560547"
"10979","57.29465103149414","57.29465103149414","57.29465103149414","38.14517593383789","38.14517593383789","38.14517593383789","14.704318046569824","14.704318046569824","14.704318046569824","57.18336486816406","57.18336486816406","57.18336486816406","38.23839569091797","38.23839569091797","38.23839569091797","14.159201622009277","14.159201622009277","14.159201622009277"
"11009","60.178993225097656","60.178993225097656","60.178993225097656","39.6370849609375","39.6370849609375","39.6370849609375","14.450827598571777","14.450827598571777","14.450827598571777","60.38428497314453","60.38428497314453","60.38428497314453","39.6577033996582","39.6577033996582","39.6577033996582","14.222108840942383","14.222108840942383","14.222108840942383"
"11039","59.64169692993164","59.64169692993164","59.64169692993164","38.192710876464844","38.192710876464844","38.192710876464844","13.61563491821289","13.61563491821289","13.61563491821289","59.57954025268555","59.57954025268555","59.57954025268555","38.11443328857422","38.11443328857422","38.11443328857422","13.16923999786377","13.16923999786377","13.16923999786377"
"11069","53.594451904296875","53.594451904296875","53.594451904296875","36.156494140625","36.156494140625","36.156494140625","13.340211868286133","13.340211868286133","13.340211868286133","53.60646057128906","53.60646057128906","53.60646057128906","36.164485931396484","36.164485931396484","36.164485931396484","13.10103702545166","13.10103702545166","13.10103702545166"
"11099","59.12392807006836","59.12392807006836","59.12392807006836","39.148807525634766","39.148807525634766","39.148807525634766","15.012492179870605","15.012492179870605","15.012492179870605","58.93808364868164","58.93808364868164","58.93808364868164","39.16305160522461","39.16305160522461","39.16305160522461","14.656254768371582","14.656254768371582","14.656254768371582"
"11129","55.41278839111328","55.41278839111328","55.41278839111328","38.0267219543457","38.0267219543457","38.0267219543457","13.998249053955078","13.998249053955078","13.998249053955078","55.38407897949219","55.38407897949219","55.38407897949219","38.01900863647461","38.01900863647461","38.01900863647461","13.727972984313965","13.727972984313965","13.727972984313965"
"11159","56.11714172363281","56.11714172363281","56.11714172363281","38.63402557373047","38.63402557373047","38.63402557373047","14.730805397033691","14.730805397033691","14.730805397033691","56.19817352294922","56.19817352294922","56.19817352294922","38.51134490966797","38.51134490966797","38.51134490966797","14.401037216186523","14.401037216186523","14.401037216186523"
"11189","55.51886749267578","55.51886749267578","55.51886749267578","42.64421844482422","42.64421844482422","42.64421844482422","14.958257675170898","14.958257675170898","14.958257675170898","55.07944107055664","55.07944107055664","55.07944107055664","38.54978942871094","38.54978942871094","38.54978942871094","14.655131340026855","14.655131340026855","14.655131340026855"
"11219","54.31391525268555","54.31391525268555","54.31391525268555","36.139251708984375","36.139251708984375","36.139251708984375","13.522687911987305","13.522687911987305","13.522687911987305","54.29465866088867","54.29465866088867","54.29465866088867","36.134273529052734","36.134273529052734","36.134273529052734","13.10580062866211","13.10580062866211","13.10580062866211"
"11249","56.39231491088867","56.39231491088867","56.39231491088867","38.075931549072266","38.075931549072266","38.075931549072266","14.688158988952637","14.688158988952637","14.688158988952637","56.91978073120117","56.91978073120117","56.91978073120117","38.04448318481445","38.04448318481445","38.04448318481445","14.36898422241211","14.36898422241211","14.36898422241211"
"11279","50.604862213134766","50.604862213134766","50.604862213134766","34.545597076416016","34.545597076416016","34.545597076416016","14.362336158752441","14.362336158752441","14.362336158752441","50.46322250366211","50.46322250366211","50.46322250366211","34.6065673828125","34.6065673828125","34.6065673828125","14.034233093261719","14.034233093261719","14.034233093261719"
"11309","54.380672454833984","54.380672454833984","54.380672454833984","38.1328010559082","38.1328010559082","38.1328010559082","13.30066967010498","13.30066967010498","13.30066967010498","54.41147232055664","54.41147232055664","54.41147232055664","40.43178176879883","40.43178176879883","40.43178176879883","12.865800857543945","12.865800857543945","12.865800857543945"
"11339","56.34441375732422","56.34441375732422","56.34441375732422","42.50050735473633","42.50050735473633","42.50050735473633","16.057701110839844","16.057701110839844","16.057701110839844","56.182464599609375","56.182464599609375","56.182464599609375","42.46441650390625","42.46441650390625","42.46441650390625","15.591383934020996","15.591383934020996","15.591383934020996"
"11369","51.62223434448242","51.62223434448242","51.62223434448242","36.443603515625","36.443603515625","36.443603515625","13.159591674804688","13.159591674804688","13.159591674804688","51.816043853759766","51.816043853759766","51.816043853759766","36.525352478027344","36.525352478027344","36.525352478027344","12.71474838256836","12.71474838256836","12.71474838256836"
"11399","54.70510482788086","54.70510482788086","54.70510482788086","38.11248016357422","38.11248016357422","38.11248016357422","14.705646514892578","14.705646514892578","14.705646514892578","55.00822067260742","55.00822067260742","55.00822067260742","38.18415069580078","38.18415069580078","38.18415069580078","14.311918258666992","14.311918258666992","14.311918258666992"
"11429","50.27360153198242","50.27360153198242","50.27360153198242","46.86103439331055","46.86103439331055","46.86103439331055","13.46020221710205","13.46020221710205","13.46020221710205","49.47138214111328","49.47138214111328","49.47138214111328","35.37178039550781","35.37178039550781","35.37178039550781","13.163925170898438","13.163925170898438","13.163925170898438"
"11459","55.45705795288086","55.45705795288086","55.45705795288086","36.74188232421875","36.74188232421875","36.74188232421875","14.888581275939941","14.888581275939941","14.888581275939941","55.61695098876953","55.61695098876953","55.61695098876953","36.7944450378418","36.7944450378418","36.7944450378418","14.423697471618652","14.423697471618652","14.423697471618652"
"11489","55.49403762817383","55.49403762817383","55.49403762817383","39.84797668457031","39.84797668457031","39.84797668457031","15.90203857421875","15.90203857421875","15.90203857421875","55.38691329956055","55.38691329956055","55.38691329956055","39.928401947021484","39.928401947021484","39.928401947021484","15.643319129943848","15.643319129943848","15.643319129943848"
"11519","54.812255859375","54.812255859375","54.812255859375","37.42878341674805","37.42878341674805","37.42878341674805","14.605138778686523","14.605138778686523","14.605138778686523","55.02350616455078","55.02350616455078","55.02350616455078","37.34431457519531","37.34431457519531","37.34431457519531","13.855785369873047","13.855785369873047","13.855785369873047"
"11549","51.71118927001953","51.71118927001953","51.71118927001953","35.19245910644531","35.19245910644531","35.19245910644531","12.953828811645508","12.953828811645508","12.953828811645508","51.71500778198242","51.71500778198242","51.71500778198242","35.12533950805664","35.12533950805664","35.12533950805664","12.874568939208984","12.874568939208984","12.874568939208984"
"11579","63.51773452758789","63.51773452758789","63.51773452758789","40.38889694213867","40.38889694213867","40.38889694213867","14.375075340270996","14.375075340270996","14.375075340270996","62.85546875","62.85546875","62.85546875","39.87704086303711","39.87704086303711","39.87704086303711","14.2129487991333","14.2129487991333","14.2129487991333"
"11609","55.798152923583984","55.798152923583984","55.798152923583984","37.79723358154297","37.79723358154297","37.79723358154297","13.317317008972168","13.317317008972168","13.317317008972168","55.928714752197266","55.928714752197266","55.928714752197266","37.80589294433594","37.80589294433594","37.80589294433594","13.122909545898438","13.122909545898438","13.122909545898438"
"11639","54.05908966064453","54.05908966064453","54.05908966064453","39.257293701171875","39.257293701171875","39.257293701171875","13.55949592590332","13.55949592590332","13.55949592590332","54.022098541259766","54.022098541259766","54.022098541259766","39.0260124206543","39.0260124206543","39.0260124206543","13.138263702392578","13.138263702392578","13.138263702392578"
"11669","61.506858825683594","61.506858825683594","61.506858825683594","39.6986083984375","39.6986083984375","39.6986083984375","13.872556686401367","13.872556686401367","13.872556686401367","61.59772872924805","61.59772872924805","61.59772872924805","39.78152084350586","39.78152084350586","39.78152084350586","13.466686248779297","13.466686248779297","13.466686248779297"
"11699","54.449920654296875","54.449920654296875","54.449920654296875","36.41889572143555","36.41889572143555","36.41889572143555","12.752262115478516","12.752262115478516","12.752262115478516","54.30045700073242","54.30045700073242","54.30045700073242","37.32176208496094","37.32176208496094","37.32176208496094","12.681764602661133","12.681764602661133","12.681764602661133"
