"Step","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"10199","0.355839341878891","0.355839341878891","0.355839341878891","0.6411991119384766","0.6411991119384766","0.6411991119384766","0.11288653314113617","0.11288653314113617","0.11288653314113617","0.4310044050216675","0.4310044050216675","0.4310044050216675","0.5972265601158142","0.5972265601158142","0.5972265601158142","0.1273709386587143","0.1273709386587143","0.1273709386587143"
"10229","0.94269859790802","0.94269859790802","0.94269859790802","0.6663184762001038","0.6663184762001038","0.6663184762001038","0.07078030705451965","0.07078030705451965","0.07078030705451965","0.6021466851234436","0.6021466851234436","0.6021466851234436","0.6790110468864441","0.6790110468864441","0.6790110468864441","0.10990633815526962","0.10990633815526962","0.10990633815526962"
"10259","0.4004415273666382","0.4004415273666382","0.4004415273666382","0.3158988058567047","0.3158988058567047","0.3158988058567047","0.07251762598752975","0.07251762598752975","0.07251762598752975","0.4658125340938568","0.4658125340938568","0.4658125340938568","0.35455554723739624","0.35455554723739624","0.35455554723739624","0.10411819070577621","0.10411819070577621","0.10411819070577621"
"10289","0.9877035021781921","0.9877035021781921","0.9877035021781921","1.4877450466156006","1.4877450466156006","1.4877450466156006","0.08786673098802567","0.08786673098802567","0.08786673098802567","0.2520759105682373","0.2520759105682373","0.2520759105682373","0.5243268609046936","0.5243268609046936","0.5243268609046936","0.13999390602111816","0.13999390602111816","0.13999390602111816"
"10319","0.2453126311302185","0.2453126311302185","0.2453126311302185","0.7377853989601135","0.7377853989601135","0.7377853989601135","0.08797820657491684","0.08797820657491684","0.08797820657491684","0.3179108202457428","0.3179108202457428","0.3179108202457428","0.536693274974823","0.536693274974823","0.536693274974823","0.17998187243938446","0.17998187243938446","0.17998187243938446"
"10349","0.7820032835006714","0.7820032835006714","0.7820032835006714","1.095541000366211","1.095541000366211","1.095541000366211","0.10330209136009216","0.10330209136009216","0.10330209136009216","0.5440404415130615","0.5440404415130615","0.5440404415130615","1.7988735437393188","1.7988735437393188","1.7988735437393188","0.18080942332744598","0.18080942332744598","0.18080942332744598"
"10379","0.9266681671142578","0.9266681671142578","0.9266681671142578","7.415842056274414","7.415842056274414","7.415842056274414","0.10347006469964981","0.10347006469964981","0.10347006469964981","1.2947989702224731","1.2947989702224731","1.2947989702224731","10.06175422668457","10.06175422668457","10.06175422668457","0.11926230043172836","0.11926230043172836","0.11926230043172836"
"10409","0.17269273102283478","0.17269273102283478","0.17269273102283478","0.2935824990272522","0.2935824990272522","0.2935824990272522","0.09159985184669495","0.09159985184669495","0.09159985184669495","0.36951944231987","0.36951944231987","0.36951944231987","0.31389400362968445","0.31389400362968445","0.31389400362968445","0.1126556545495987","0.1126556545495987","0.1126556545495987"
"10439","0.8034359812736511","0.8034359812736511","0.8034359812736511","0.5798136591911316","0.5798136591911316","0.5798136591911316","0.08270891010761261","0.08270891010761261","0.08270891010761261","0.6112785935401917","0.6112785935401917","0.6112785935401917","0.9202631711959839","0.9202631711959839","0.9202631711959839","0.12472263723611832","0.12472263723611832","0.12472263723611832"
"10469","1.1390571594238281","1.1390571594238281","1.1390571594238281","9.134435653686523","9.134435653686523","9.134435653686523","0.07791166752576828","0.07791166752576828","0.07791166752576828","1.7702927589416504","1.7702927589416504","1.7702927589416504","8.248151779174805","8.248151779174805","8.248151779174805","0.11398211866617203","0.11398211866617203","0.11398211866617203"
"10499","0.316295325756073","0.316295325756073","0.316295325756073","0.5449831485748291","0.5449831485748291","0.5449831485748291","0.11484069377183914","0.11484069377183914","0.11484069377183914","0.37370702624320984","0.37370702624320984","0.37370702624320984","0.8018644452095032","0.8018644452095032","0.8018644452095032","0.15218105912208557","0.15218105912208557","0.15218105912208557"
"10529","0.40905410051345825","0.40905410051345825","0.40905410051345825","1.7603849172592163","1.7603849172592163","1.7603849172592163","0.0650821179151535","0.0650821179151535","0.0650821179151535","1.0776753425598145","1.0776753425598145","1.0776753425598145","0.6329320669174194","0.6329320669174194","0.6329320669174194","0.12067461013793945","0.12067461013793945","0.12067461013793945"
"10559","0.3094688653945923","0.3094688653945923","0.3094688653945923","0.28519028425216675","0.28519028425216675","0.28519028425216675","0.09508385509252548","0.09508385509252548","0.09508385509252548","0.5934866666793823","0.5934866666793823","0.5934866666793823","0.7767242193222046","0.7767242193222046","0.7767242193222046","0.11675848066806793","0.11675848066806793","0.11675848066806793"
"10589","0.5793158411979675","0.5793158411979675","0.5793158411979675","1.4566864967346191","1.4566864967346191","1.4566864967346191","0.08562106639146805","0.08562106639146805","0.08562106639146805","0.33225494623184204","0.33225494623184204","0.33225494623184204","0.875248908996582","0.875248908996582","0.875248908996582","0.13241305947303772","0.13241305947303772","0.13241305947303772"
"10619","0.3118632435798645","0.3118632435798645","0.3118632435798645","0.56903076171875","0.56903076171875","0.56903076171875","0.08548862487077713","0.08548862487077713","0.08548862487077713","0.33527708053588867","0.33527708053588867","0.33527708053588867","0.4967666268348694","0.4967666268348694","0.4967666268348694","0.11566676944494247","0.11566676944494247","0.11566676944494247"
"10649","0.633298933506012","0.633298933506012","0.633298933506012","1.3422843217849731","1.3422843217849731","1.3422843217849731","0.07619383931159973","0.07619383931159973","0.07619383931159973","0.8602631688117981","0.8602631688117981","0.8602631688117981","3.3645830154418945","3.3645830154418945","3.3645830154418945","0.12577156722545624","0.12577156722545624","0.12577156722545624"
"10679","0.2035297304391861","0.2035297304391861","0.2035297304391861","0.2168205827474594","0.2168205827474594","0.2168205827474594","0.09431865811347961","0.09431865811347961","0.09431865811347961","0.27290958166122437","0.27290958166122437","0.27290958166122437","0.29321709275245667","0.29321709275245667","0.29321709275245667","0.12204080075025558","0.12204080075025558","0.12204080075025558"
"10709","0.30508482456207275","0.30508482456207275","0.30508482456207275","0.9284142851829529","0.9284142851829529","0.9284142851829529","0.07264553755521774","0.07264553755521774","0.07264553755521774","0.3602302372455597","0.3602302372455597","0.3602302372455597","1.1782386302947998","1.1782386302947998","1.1782386302947998","0.10137582570314407","0.10137582570314407","0.10137582570314407"
"10739","0.31038564443588257","0.31038564443588257","0.31038564443588257","0.27382028102874756","0.27382028102874756","0.27382028102874756","0.07521426677703857","0.07521426677703857","0.07521426677703857","0.5338487029075623","0.5338487029075623","0.5338487029075623","0.4349966049194336","0.4349966049194336","0.4349966049194336","0.1402214765548706","0.1402214765548706","0.1402214765548706"
"10769","0.3052353858947754","0.3052353858947754","0.3052353858947754","0.42276492714881897","0.42276492714881897","0.42276492714881897","0.07562584429979324","0.07562584429979324","0.07562584429979324","0.3418543040752411","0.3418543040752411","0.3418543040752411","0.5917187929153442","0.5917187929153442","0.5917187929153442","0.11518140882253647","0.11518140882253647","0.11518140882253647"
"10799","0.2120489478111267","0.2120489478111267","0.2120489478111267","0.19556863605976105","0.19556863605976105","0.19556863605976105","0.0995921865105629","0.0995921865105629","0.0995921865105629","0.3188275694847107","0.3188275694847107","0.3188275694847107","0.32240623235702515","0.32240623235702515","0.32240623235702515","0.09998287260532379","0.09998287260532379","0.09998287260532379"
"10829","0.3271787166595459","0.3271787166595459","0.3271787166595459","0.6663348078727722","0.6663348078727722","0.6663348078727722","0.07007448375225067","0.07007448375225067","0.07007448375225067","0.23577666282653809","0.23577666282653809","0.23577666282653809","0.36615049839019775","0.36615049839019775","0.36615049839019775","0.13660123944282532","0.13660123944282532","0.13660123944282532"
"10859","0.1913323700428009","0.1913323700428009","0.1913323700428009","0.2405894249677658","0.2405894249677658","0.2405894249677658","0.08284745365381241","0.08284745365381241","0.08284745365381241","0.24557532370090485","0.24557532370090485","0.24557532370090485","0.32740354537963867","0.32740354537963867","0.32740354537963867","0.12092325836420059","0.12092325836420059","0.12092325836420059"
"10889","2.7208943367004395","2.7208943367004395","2.7208943367004395","14.959826469421387","14.959826469421387","14.959826469421387","0.06373658776283264","0.06373658776283264","0.06373658776283264","3.212212085723877","3.212212085723877","3.212212085723877","20.709571838378906","20.709571838378906","20.709571838378906","0.10554344207048416","0.10554344207048416","0.10554344207048416"
"10919","6.909798622131348","6.909798622131348","6.909798622131348","16.46479034423828","16.46479034423828","16.46479034423828","0.06559785455465317","0.06559785455465317","0.06559785455465317","6.165088176727295","6.165088176727295","6.165088176727295","14.416043281555176","14.416043281555176","14.416043281555176","0.10420673340559006","0.10420673340559006","0.10420673340559006"
"10949","0.24342872202396393","0.24342872202396393","0.24342872202396393","0.22544868290424347","0.22544868290424347","0.22544868290424347","0.10712011158466339","0.10712011158466339","0.10712011158466339","0.2858985364437103","0.2858985364437103","0.2858985364437103","0.29195186495780945","0.29195186495780945","0.29195186495780945","0.12203890830278397","0.12203890830278397","0.12203890830278397"
"10979","0.21625743806362152","0.21625743806362152","0.21625743806362152","0.24572965502738953","0.24572965502738953","0.24572965502738953","0.07577179372310638","0.07577179372310638","0.07577179372310638","0.2852856516838074","0.2852856516838074","0.2852856516838074","0.3167702853679657","0.3167702853679657","0.3167702853679657","0.1158030778169632","0.1158030778169632","0.1158030778169632"
"11009","0.3548429310321808","0.3548429310321808","0.3548429310321808","0.361068457365036","0.361068457365036","0.361068457365036","0.07333753257989883","0.07333753257989883","0.07333753257989883","0.4567469358444214","0.4567469358444214","0.4567469358444214","0.4617236256599426","0.4617236256599426","0.4617236256599426","0.10416848957538605","0.10416848957538605","0.10416848957538605"
"11039","1.0490506887435913","1.0490506887435913","1.0490506887435913","0.8363054990768433","0.8363054990768433","0.8363054990768433","0.06071325019001961","0.06071325019001961","0.06071325019001961","0.7380489706993103","0.7380489706993103","0.7380489706993103","0.994687020778656","0.994687020778656","0.994687020778656","0.11436796188354492","0.11436796188354492","0.11436796188354492"
"11069","0.9575918316841125","0.9575918316841125","0.9575918316841125","0.4343652129173279","0.4343652129173279","0.4343652129173279","0.06125995144248009","0.06125995144248009","0.06125995144248009","0.4626171886920929","0.4626171886920929","0.4626171886920929","0.8192343711853027","0.8192343711853027","0.8192343711853027","0.10839108377695084","0.10839108377695084","0.10839108377695084"
"11099","0.29812633991241455","0.29812633991241455","0.29812633991241455","0.2796657085418701","0.2796657085418701","0.2796657085418701","0.0724993497133255","0.0724993497133255","0.0724993497133255","0.33123642206192017","0.33123642206192017","0.33123642206192017","0.46750617027282715","0.46750617027282715","0.46750617027282715","0.11063942313194275","0.11063942313194275","0.11063942313194275"
"11129","0.3341023623943329","0.3341023623943329","0.3341023623943329","0.7202135920524597","0.7202135920524597","0.7202135920524597","0.06633564084768295","0.06633564084768295","0.06633564084768295","0.423026442527771","0.423026442527771","0.423026442527771","0.3205695152282715","0.3205695152282715","0.3205695152282715","0.11608438193798065","0.11608438193798065","0.11608438193798065"
"11159","0.21679401397705078","0.21679401397705078","0.21679401397705078","0.3255411386489868","0.3255411386489868","0.3255411386489868","0.07815661281347275","0.07815661281347275","0.07815661281347275","0.24067750573158264","0.24067750573158264","0.24067750573158264","0.36926162242889404","0.36926162242889404","0.36926162242889404","0.10798777639865875","0.10798777639865875","0.10798777639865875"
"11189","1.959749698638916","1.959749698638916","1.959749698638916","8.120711326599121","8.120711326599121","8.120711326599121","0.07113222777843475","0.07113222777843475","0.07113222777843475","3.5612401962280273","3.5612401962280273","3.5612401962280273","6.668190002441406","6.668190002441406","6.668190002441406","0.11367931216955185","0.11367931216955185","0.11367931216955185"
"11219","0.32072460651397705","0.32072460651397705","0.32072460651397705","0.46711623668670654","0.46711623668670654","0.46711623668670654","0.0700409859418869","0.0700409859418869","0.0700409859418869","0.3003098964691162","0.3003098964691162","0.3003098964691162","0.6052443385124207","0.6052443385124207","0.6052443385124207","0.11329221725463867","0.11329221725463867","0.11329221725463867"
"11249","0.35765784978866577","0.35765784978866577","0.35765784978866577","0.38229575753211975","0.38229575753211975","0.38229575753211975","0.09384738653898239","0.09384738653898239","0.09384738653898239","0.46788474917411804","0.46788474917411804","0.46788474917411804","0.3935079872608185","0.3935079872608185","0.3935079872608185","0.12133630365133286","0.12133630365133286","0.12133630365133286"
"11279","0.5041218996047974","0.5041218996047974","0.5041218996047974","0.445475310087204","0.445475310087204","0.445475310087204","0.080901600420475","0.080901600420475","0.080901600420475","0.4697537422180176","0.4697537422180176","0.4697537422180176","0.53945392370224","0.53945392370224","0.53945392370224","0.10831333696842194","0.10831333696842194","0.10831333696842194"
"11309","0.6007710099220276","0.6007710099220276","0.6007710099220276","1.401797890663147","1.401797890663147","1.401797890663147","0.0632920190691948","0.0632920190691948","0.0632920190691948","0.5260955095291138","0.5260955095291138","0.5260955095291138","2.1539790630340576","2.1539790630340576","2.1539790630340576","0.10592785477638245","0.10592785477638245","0.10592785477638245"
"11339","0.2459937036037445","0.2459937036037445","0.2459937036037445","0.28092464804649353","0.28092464804649353","0.28092464804649353","0.0718432068824768","0.0718432068824768","0.0718432068824768","0.2775091826915741","0.2775091826915741","0.2775091826915741","0.3499133288860321","0.3499133288860321","0.3499133288860321","0.10103826224803925","0.10103826224803925","0.10103826224803925"
"11369","0.30248093605041504","0.30248093605041504","0.30248093605041504","0.3592335283756256","0.3592335283756256","0.3592335283756256","0.06464102864265442","0.06464102864265442","0.06464102864265442","0.3930649757385254","0.3930649757385254","0.3930649757385254","0.34666621685028076","0.34666621685028076","0.34666621685028076","0.10706952214241028","0.10706952214241028","0.10706952214241028"
"11399","0.27320998907089233","0.27320998907089233","0.27320998907089233","0.2531769573688507","0.2531769573688507","0.2531769573688507","0.0817706435918808","0.0817706435918808","0.0817706435918808","0.31195998191833496","0.31195998191833496","0.31195998191833496","0.3498261868953705","0.3498261868953705","0.3498261868953705","0.0926910936832428","0.0926910936832428","0.0926910936832428"
"11429","2.2448346614837646","2.2448346614837646","2.2448346614837646","15.528887748718262","15.528887748718262","15.528887748718262","0.08897757530212402","0.08897757530212402","0.08897757530212402","2.4257984161376953","2.4257984161376953","2.4257984161376953","26.5609130859375","26.5609130859375","26.5609130859375","0.10707225650548935","0.10707225650548935","0.10707225650548935"
"11459","0.4898287057876587","0.4898287057876587","0.4898287057876587","0.421377032995224","0.421377032995224","0.421377032995224","0.06132059916853905","0.06132059916853905","0.06132059916853905","0.3940177857875824","0.3940177857875824","0.3940177857875824","0.786083996295929","0.786083996295929","0.786083996295929","0.13440193235874176","0.13440193235874176","0.13440193235874176"
"11489","0.2738291621208191","0.2738291621208191","0.2738291621208191","0.8131900429725647","0.8131900429725647","0.8131900429725647","0.0899529978632927","0.0899529978632927","0.0899529978632927","0.27208852767944336","0.27208852767944336","0.27208852767944336","1.666506290435791","1.666506290435791","1.666506290435791","0.12201764434576035","0.12201764434576035","0.12201764434576035"
"11519","0.2700343728065491","0.2700343728065491","0.2700343728065491","0.349507600069046","0.349507600069046","0.349507600069046","0.0907900482416153","0.0907900482416153","0.0907900482416153","0.4222085475921631","0.4222085475921631","0.4222085475921631","0.45533376932144165","0.45533376932144165","0.45533376932144165","0.10695727914571762","0.10695727914571762","0.10695727914571762"
"11549","0.2340235412120819","0.2340235412120819","0.2340235412120819","0.31657546758651733","0.31657546758651733","0.31657546758651733","0.06830715388059616","0.06830715388059616","0.06830715388059616","0.29716938734054565","0.29716938734054565","0.29716938734054565","0.6036180257797241","0.6036180257797241","0.6036180257797241","0.09437444806098938","0.09437444806098938","0.09437444806098938"
"11579","5.226061820983887","5.226061820983887","5.226061820983887","12.539074897766113","12.539074897766113","12.539074897766113","0.08366420865058899","0.08366420865058899","0.08366420865058899","1.513885498046875","1.513885498046875","1.513885498046875","2.560610055923462","2.560610055923462","2.560610055923462","0.12924809753894806","0.12924809753894806","0.12924809753894806"
"11609","0.2738270163536072","0.2738270163536072","0.2738270163536072","0.3810877501964569","0.3810877501964569","0.3810877501964569","0.09440957754850388","0.09440957754850388","0.09440957754850388","0.299234002828598","0.299234002828598","0.299234002828598","0.46984922885894775","0.46984922885894775","0.46984922885894775","0.10313887149095535","0.10313887149095535","0.10313887149095535"
"11639","0.517461359500885","0.517461359500885","0.517461359500885","1.9434936046600342","1.9434936046600342","1.9434936046600342","0.07283568382263184","0.07283568382263184","0.07283568382263184","0.6869058012962341","0.6869058012962341","0.6869058012962341","1.254152536392212","1.254152536392212","1.254152536392212","0.11376556009054184","0.11376556009054184","0.11376556009054184"
"11669","0.2963000237941742","0.2963000237941742","0.2963000237941742","0.4943452775478363","0.4943452775478363","0.4943452775478363","0.06827594339847565","0.06827594339847565","0.06827594339847565","0.5496402382850647","0.5496402382850647","0.5496402382850647","0.4667031764984131","0.4667031764984131","0.4667031764984131","0.10149514675140381","0.10149514675140381","0.10149514675140381"
"11699","3.5849218368530273","3.5849218368530273","3.5849218368530273","4.762768745422363","4.762768745422363","4.762768745422363","0.06889522075653076","0.06889522075653076","0.06889522075653076","0.6144557595252991","0.6144557595252991","0.6144557595252991","6.474510192871094","6.474510192871094","6.474510192871094","0.10965950787067413","0.10965950787067413","0.10965950787067413"
"11729","0.24847716093063354","0.24847716093063354","0.24847716093063354","0.28506219387054443","0.28506219387054443","0.28506219387054443","0.07671800255775452","0.07671800255775452","0.07671800255775452","0.28496044874191284","0.28496044874191284","0.28496044874191284","0.4870736300945282","0.4870736300945282","0.4870736300945282","0.11090289056301117","0.11090289056301117","0.11090289056301117"
"11759","0.2580788731575012","0.2580788731575012","0.2580788731575012","0.7122100591659546","0.7122100591659546","0.7122100591659546","0.07863941788673401","0.07863941788673401","0.07863941788673401","0.6585354208946228","0.6585354208946228","0.6585354208946228","1.606438159942627","1.606438159942627","1.606438159942627","0.10870078206062317","0.10870078206062317","0.10870078206062317"
"11789","0.36482909321784973","0.36482909321784973","0.36482909321784973","0.5070033669471741","0.5070033669471741","0.5070033669471741","0.07224338501691818","0.07224338501691818","0.07224338501691818","0.24832531809806824","0.24832531809806824","0.24832531809806824","0.9226082563400269","0.9226082563400269","0.9226082563400269","0.08421037346124649","0.08421037346124649","0.08421037346124649"
"11819","0.29891565442085266","0.29891565442085266","0.29891565442085266","0.3032532334327698","0.3032532334327698","0.3032532334327698","0.08183007687330246","0.08183007687330246","0.08183007687330246","0.348309725522995","0.348309725522995","0.348309725522995","0.6574552655220032","0.6574552655220032","0.6574552655220032","0.14655476808547974","0.14655476808547974","0.14655476808547974"
"11849","0.24234214425086975","0.24234214425086975","0.24234214425086975","0.2806245684623718","0.2806245684623718","0.2806245684623718","0.06747431308031082","0.06747431308031082","0.06747431308031082","0.32161855697631836","0.32161855697631836","0.32161855697631836","0.3576328158378601","0.3576328158378601","0.3576328158378601","0.11513926088809967","0.11513926088809967","0.11513926088809967"
"11879","0.2788267731666565","0.2788267731666565","0.2788267731666565","0.4722023010253906","0.4722023010253906","0.4722023010253906","0.09587648510932922","0.09587648510932922","0.09587648510932922","0.35586807131767273","0.35586807131767273","0.35586807131767273","0.495269238948822","0.495269238948822","0.495269238948822","0.12565235793590546","0.12565235793590546","0.12565235793590546"
"11909","1.7051833868026733","1.7051833868026733","1.7051833868026733","1.7257179021835327","1.7257179021835327","1.7257179021835327","0.0720033124089241","0.0720033124089241","0.0720033124089241","0.5515332818031311","0.5515332818031311","0.5515332818031311","1.9361555576324463","1.9361555576324463","1.9361555576324463","0.126262828707695","0.126262828707695","0.126262828707695"
"11939","0.28431543707847595","0.28431543707847595","0.28431543707847595","0.6343948245048523","0.6343948245048523","0.6343948245048523","0.06338673830032349","0.06338673830032349","0.06338673830032349","0.3095668852329254","0.3095668852329254","0.3095668852329254","0.47607627511024475","0.47607627511024475","0.47607627511024475","0.14400510489940643","0.14400510489940643","0.14400510489940643"
"11969","0.24707579612731934","0.24707579612731934","0.24707579612731934","0.4220413565635681","0.4220413565635681","0.4220413565635681","0.06756476312875748","0.06756476312875748","0.06756476312875748","0.4750681221485138","0.4750681221485138","0.4750681221485138","0.5595632195472717","0.5595632195472717","0.5595632195472717","0.10747954994440079","0.10747954994440079","0.10747954994440079"
"11999","1.0090123414993286","1.0090123414993286","1.0090123414993286","1.539599895477295","1.539599895477295","1.539599895477295","0.0963730588555336","0.0963730588555336","0.0963730588555336","0.892059326171875","0.892059326171875","0.892059326171875","2.778895616531372","2.778895616531372","2.778895616531372","0.10680652409791946","0.10680652409791946","0.10680652409791946"
"12029","0.5410215854644775","0.5410215854644775","0.5410215854644775","2.097569704055786","2.097569704055786","2.097569704055786","0.10619790852069855","0.10619790852069855","0.10619790852069855","0.5003353953361511","0.5003353953361511","0.5003353953361511","0.9384806752204895","0.9384806752204895","0.9384806752204895","0.08819683641195297","0.08819683641195297","0.08819683641195297"
"12059","0.2015674114227295","0.2015674114227295","0.2015674114227295","0.3129057288169861","0.3129057288169861","0.3129057288169861","0.08904249221086502","0.08904249221086502","0.08904249221086502","0.2346705198287964","0.2346705198287964","0.2346705198287964","0.7185254693031311","0.7185254693031311","0.7185254693031311","0.13272985816001892","0.13272985816001892","0.13272985816001892"
"12089","0.25045090913772583","0.25045090913772583","0.25045090913772583","0.22426259517669678","0.22426259517669678","0.22426259517669678","0.05766882747411728","0.05766882747411728","0.05766882747411728","0.23497827351093292","0.23497827351093292","0.23497827351093292","0.3879489004611969","0.3879489004611969","0.3879489004611969","0.1164667084813118","0.1164667084813118","0.1164667084813118"
"12119","2.5372321605682373","2.5372321605682373","2.5372321605682373","17.767637252807617","17.767637252807617","17.767637252807617","0.06199285015463829","0.06199285015463829","0.06199285015463829","11.105381965637207","11.105381965637207","11.105381965637207","112.5913314819336","112.5913314819336","112.5913314819336","0.12189377844333649","0.12189377844333649","0.12189377844333649"
"12149","0.22059360146522522","0.22059360146522522","0.22059360146522522","0.29352131485939026","0.29352131485939026","0.29352131485939026","0.08867617696523666","0.08867617696523666","0.08867617696523666","0.22308433055877686","0.22308433055877686","0.22308433055877686","0.4258926212787628","0.4258926212787628","0.4258926212787628","0.11094427853822708","0.11094427853822708","0.11094427853822708"
"12179","0.25900185108184814","0.25900185108184814","0.25900185108184814","0.25775858759880066","0.25775858759880066","0.25775858759880066","0.08423154801130295","0.08423154801130295","0.08423154801130295","0.25624731183052063","0.25624731183052063","0.25624731183052063","0.35823503136634827","0.35823503136634827","0.35823503136634827","0.15728458762168884","0.15728458762168884","0.15728458762168884"
"12209","1.0145219564437866","1.0145219564437866","1.0145219564437866","1.1421139240264893","1.1421139240264893","1.1421139240264893","0.10684066265821457","0.10684066265821457","0.10684066265821457","0.4234374761581421","0.4234374761581421","0.4234374761581421","0.7025216221809387","0.7025216221809387","0.7025216221809387","0.11801183223724365","0.11801183223724365","0.11801183223724365"
"12239","1.3916290998458862","1.3916290998458862","1.3916290998458862","1.5315688848495483","1.5315688848495483","1.5315688848495483","0.07868144661188126","0.07868144661188126","0.07868144661188126","0.6070165634155273","0.6070165634155273","0.6070165634155273","1.0889655351638794","1.0889655351638794","1.0889655351638794","0.09978821873664856","0.09978821873664856","0.09978821873664856"
"12269","0.38053837418556213","0.38053837418556213","0.38053837418556213","0.401562362909317","0.401562362909317","0.401562362909317","0.062230184674263","0.062230184674263","0.062230184674263","0.27481135725975037","0.27481135725975037","0.27481135725975037","0.34289976954460144","0.34289976954460144","0.34289976954460144","0.12195243686437607","0.12195243686437607","0.12195243686437607"
"12299","0.3243364691734314","0.3243364691734314","0.3243364691734314","0.2435734122991562","0.2435734122991562","0.2435734122991562","0.06683845072984695","0.06683845072984695","0.06683845072984695","0.534391462802887","0.534391462802887","0.534391462802887","0.4645598530769348","0.4645598530769348","0.4645598530769348","0.10766500234603882","0.10766500234603882","0.10766500234603882"
"12329","0.2536243200302124","0.2536243200302124","0.2536243200302124","0.4451044499874115","0.4451044499874115","0.4451044499874115","0.07171855121850967","0.07171855121850967","0.07171855121850967","0.3830470144748688","0.3830470144748688","0.3830470144748688","0.5325178503990173","0.5325178503990173","0.5325178503990173","0.10754241049289703","0.10754241049289703","0.10754241049289703"
"12359","0.7592989206314087","0.7592989206314087","0.7592989206314087","1.029906153678894","1.029906153678894","1.029906153678894","0.06487273424863815","0.06487273424863815","0.06487273424863815","0.38440245389938354","0.38440245389938354","0.38440245389938354","0.6685751080513","0.6685751080513","0.6685751080513","0.10362305492162704","0.10362305492162704","0.10362305492162704"
"12389","0.5114449858665466","0.5114449858665466","0.5114449858665466","0.6142813563346863","0.6142813563346863","0.6142813563346863","0.09201362729072571","0.09201362729072571","0.09201362729072571","0.4268086552619934","0.4268086552619934","0.4268086552619934","0.6210008859634399","0.6210008859634399","0.6210008859634399","0.13100934028625488","0.13100934028625488","0.13100934028625488"
"12419","0.4038621485233307","0.4038621485233307","0.4038621485233307","0.9809449315071106","0.9809449315071106","0.9809449315071106","0.073860302567482","0.073860302567482","0.073860302567482","0.24661776423454285","0.24661776423454285","0.24661776423454285","1.1877535581588745","1.1877535581588745","1.1877535581588745","0.10214388370513916","0.10214388370513916","0.10214388370513916"
"12449","0.5573580265045166","0.5573580265045166","0.5573580265045166","1.0380373001098633","1.0380373001098633","1.0380373001098633","0.08807404339313507","0.08807404339313507","0.08807404339313507","0.35487523674964905","0.35487523674964905","0.35487523674964905","0.5207130908966064","0.5207130908966064","0.5207130908966064","0.09890665113925934","0.09890665113925934","0.09890665113925934"
"12479","2.7915782928466797","2.7915782928466797","2.7915782928466797","7.455349445343018","7.455349445343018","7.455349445343018","0.0712607279419899","0.0712607279419899","0.0712607279419899","4.263448715209961","4.263448715209961","4.263448715209961","17.137958526611328","17.137958526611328","17.137958526611328","0.09420943260192871","0.09420943260192871","0.09420943260192871"
"12509","0.44626811146736145","0.44626811146736145","0.44626811146736145","1.2931946516036987","1.2931946516036987","1.2931946516036987","0.06729062646627426","0.06729062646627426","0.06729062646627426","0.5895317792892456","0.5895317792892456","0.5895317792892456","4.099750995635986","4.099750995635986","4.099750995635986","0.11897888034582138","0.11897888034582138","0.11897888034582138"
"12539","0.5769066214561462","0.5769066214561462","0.5769066214561462","0.46698659658432007","0.46698659658432007","0.46698659658432007","0.08053293079137802","0.08053293079137802","0.08053293079137802","0.33093687891960144","0.33093687891960144","0.33093687891960144","0.5031839609146118","0.5031839609146118","0.5031839609146118","0.11750031262636185","0.11750031262636185","0.11750031262636185"
