"Step","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"9209","3.0515825748443604","3.0515825748443604","3.0515825748443604","10.764349937438965","10.764349937438965","10.764349937438965","0.08897216618061066","0.08897216618061066","0.08897216618061066","4.60385274887085","4.60385274887085","4.60385274887085","6.985354900360107","6.985354900360107","6.985354900360107","0.15206275880336761","0.15206275880336761","0.15206275880336761"
"9239","3.12823224067688","3.12823224067688","3.12823224067688","1.4705090522766113","1.4705090522766113","1.4705090522766113","0.09358317404985428","0.09358317404985428","0.09358317404985428","0.5162951350212097","0.5162951350212097","0.5162951350212097","1.0737565755844116","1.0737565755844116","1.0737565755844116","0.12714850902557373","0.12714850902557373","0.12714850902557373"
"9269","1.3676940202713013","1.3676940202713013","1.3676940202713013","0.7716144323348999","0.7716144323348999","0.7716144323348999","0.11960846930742264","0.11960846930742264","0.11960846930742264","0.6750589609146118","0.6750589609146118","0.6750589609146118","0.9016648530960083","0.9016648530960083","0.9016648530960083","0.1536262482404709","0.1536262482404709","0.1536262482404709"
"9299","0.5743513703346252","0.5743513703346252","0.5743513703346252","0.7197231650352478","0.7197231650352478","0.7197231650352478","0.09640741348266602","0.09640741348266602","0.09640741348266602","0.33911311626434326","0.33911311626434326","0.33911311626434326","0.4177013337612152","0.4177013337612152","0.4177013337612152","0.15157054364681244","0.15157054364681244","0.15157054364681244"
"9329","0.23787586390972137","0.23787586390972137","0.23787586390972137","0.22496314346790314","0.22496314346790314","0.22496314346790314","0.07961472123861313","0.07961472123861313","0.07961472123861313","0.36789950728416443","0.36789950728416443","0.36789950728416443","0.32952260971069336","0.32952260971069336","0.32952260971069336","0.12132250517606735","0.12132250517606735","0.12132250517606735"
"9359","0.28855642676353455","0.28855642676353455","0.28855642676353455","0.28272244334220886","0.28272244334220886","0.28272244334220886","0.16028358042240143","0.16028358042240143","0.16028358042240143","0.7063090205192566","0.7063090205192566","0.7063090205192566","0.8364344835281372","0.8364344835281372","0.8364344835281372","0.15039685368537903","0.15039685368537903","0.15039685368537903"
"9389","0.20900042355060577","0.20900042355060577","0.20900042355060577","0.2018365114927292","0.2018365114927292","0.2018365114927292","0.09808748960494995","0.09808748960494995","0.09808748960494995","0.3153500556945801","0.3153500556945801","0.3153500556945801","0.3874250054359436","0.3874250054359436","0.3874250054359436","0.1311475932598114","0.1311475932598114","0.1311475932598114"
"9419","0.4212391972541809","0.4212391972541809","0.4212391972541809","0.6981514096260071","0.6981514096260071","0.6981514096260071","0.08380254358053207","0.08380254358053207","0.08380254358053207","0.78252774477005","0.78252774477005","0.78252774477005","0.459229052066803","0.459229052066803","0.459229052066803","0.11119775474071503","0.11119775474071503","0.11119775474071503"
"9449","0.1777809113264084","0.1777809113264084","0.1777809113264084","0.45037680864334106","0.45037680864334106","0.45037680864334106","0.10323455929756165","0.10323455929756165","0.10323455929756165","0.32433852553367615","0.32433852553367615","0.32433852553367615","0.5412275791168213","0.5412275791168213","0.5412275791168213","0.14106830954551697","0.14106830954551697","0.14106830954551697"
"9479","0.25804704427719116","0.25804704427719116","0.25804704427719116","0.3019251525402069","0.3019251525402069","0.3019251525402069","0.09709818661212921","0.09709818661212921","0.09709818661212921","0.3492649793624878","0.3492649793624878","0.3492649793624878","0.36360469460487366","0.36360469460487366","0.36360469460487366","0.13492798805236816","0.13492798805236816","0.13492798805236816"
"9509","0.19361792504787445","0.19361792504787445","0.19361792504787445","0.3935406804084778","0.3935406804084778","0.3935406804084778","0.08813009411096573","0.08813009411096573","0.08813009411096573","0.5180176496505737","0.5180176496505737","0.5180176496505737","0.5101253986358643","0.5101253986358643","0.5101253986358643","0.1857248991727829","0.1857248991727829","0.1857248991727829"
"9539","0.26165348291397095","0.26165348291397095","0.26165348291397095","0.6044202446937561","0.6044202446937561","0.6044202446937561","0.09974709898233414","0.09974709898233414","0.09974709898233414","0.454380601644516","0.454380601644516","0.454380601644516","0.38932666182518005","0.38932666182518005","0.38932666182518005","0.12628011405467987","0.12628011405467987","0.12628011405467987"
"9569","0.4514148533344269","0.4514148533344269","0.4514148533344269","0.5125752687454224","0.5125752687454224","0.5125752687454224","0.09001313894987106","0.09001313894987106","0.09001313894987106","0.46446749567985535","0.46446749567985535","0.46446749567985535","0.5104202628135681","0.5104202628135681","0.5104202628135681","0.13027316331863403","0.13027316331863403","0.13027316331863403"
"9599","0.2712832987308502","0.2712832987308502","0.2712832987308502","0.2834021747112274","0.2834021747112274","0.2834021747112274","0.08334905654191971","0.08334905654191971","0.08334905654191971","0.3059485852718353","0.3059485852718353","0.3059485852718353","0.3522283732891083","0.3522283732891083","0.3522283732891083","0.16490302979946136","0.16490302979946136","0.16490302979946136"
"9629","0.2989462912082672","0.2989462912082672","0.2989462912082672","0.41898199915885925","0.41898199915885925","0.41898199915885925","0.09856563061475754","0.09856563061475754","0.09856563061475754","0.35898810625076294","0.35898810625076294","0.35898810625076294","0.4799298644065857","0.4799298644065857","0.4799298644065857","0.1432313174009323","0.1432313174009323","0.1432313174009323"
"9659","0.44448378682136536","0.44448378682136536","0.44448378682136536","0.4596792757511139","0.4596792757511139","0.4596792757511139","0.09088252484798431","0.09088252484798431","0.09088252484798431","0.8334051370620728","0.8334051370620728","0.8334051370620728","0.7579033374786377","0.7579033374786377","0.7579033374786377","0.18346856534481049","0.18346856534481049","0.18346856534481049"
"9689","0.27640458941459656","0.27640458941459656","0.27640458941459656","0.20135356485843658","0.20135356485843658","0.20135356485843658","0.08748774230480194","0.08748774230480194","0.08748774230480194","0.39246848225593567","0.39246848225593567","0.39246848225593567","0.349063903093338","0.349063903093338","0.349063903093338","0.14260812103748322","0.14260812103748322","0.14260812103748322"
"9719","0.413215696811676","0.413215696811676","0.413215696811676","0.5611522793769836","0.5611522793769836","0.5611522793769836","0.08858619630336761","0.08858619630336761","0.08858619630336761","1.1085082292556763","1.1085082292556763","1.1085082292556763","0.8694548010826111","0.8694548010826111","0.8694548010826111","0.13387025892734528","0.13387025892734528","0.13387025892734528"
"9749","0.24567382037639618","0.24567382037639618","0.24567382037639618","0.41200339794158936","0.41200339794158936","0.41200339794158936","0.14701837301254272","0.14701837301254272","0.14701837301254272","0.5435824394226074","0.5435824394226074","0.5435824394226074","0.557806670665741","0.557806670665741","0.557806670665741","0.1367444545030594","0.1367444545030594","0.1367444545030594"
"9779","0.39268651604652405","0.39268651604652405","0.39268651604652405","0.33159589767456055","0.33159589767456055","0.33159589767456055","0.0850902795791626","0.0850902795791626","0.0850902795791626","0.4998316168785095","0.4998316168785095","0.4998316168785095","0.374911904335022","0.374911904335022","0.374911904335022","0.11380350589752197","0.11380350589752197","0.11380350589752197"
"9809","0.3921767473220825","0.3921767473220825","0.3921767473220825","0.3388812243938446","0.3388812243938446","0.3388812243938446","0.07198990881443024","0.07198990881443024","0.07198990881443024","0.3028842508792877","0.3028842508792877","0.3028842508792877","0.39487800002098083","0.39487800002098083","0.39487800002098083","0.12390641123056412","0.12390641123056412","0.12390641123056412"
"9839","0.4938795268535614","0.4938795268535614","0.4938795268535614","0.5588036775588989","0.5588036775588989","0.5588036775588989","0.07577729970216751","0.07577729970216751","0.07577729970216751","0.35705554485321045","0.35705554485321045","0.35705554485321045","0.6913377046585083","0.6913377046585083","0.6913377046585083","0.14925259351730347","0.14925259351730347","0.14925259351730347"
"9869","0.6870025396347046","0.6870025396347046","0.6870025396347046","1.9312139749526978","1.9312139749526978","1.9312139749526978","0.12182096391916275","0.12182096391916275","0.12182096391916275","0.8237112164497375","0.8237112164497375","0.8237112164497375","4.235620975494385","4.235620975494385","4.235620975494385","0.12985627353191376","0.12985627353191376","0.12985627353191376"
"9899","0.24080120027065277","0.24080120027065277","0.24080120027065277","0.1898411512374878","0.1898411512374878","0.1898411512374878","0.08105921745300293","0.08105921745300293","0.08105921745300293","0.299955278635025","0.299955278635025","0.299955278635025","0.338662326335907","0.338662326335907","0.338662326335907","0.11913307011127472","0.11913307011127472","0.11913307011127472"
"9929","0.4280237853527069","0.4280237853527069","0.4280237853527069","0.726959228515625","0.726959228515625","0.726959228515625","0.09007162600755692","0.09007162600755692","0.09007162600755692","0.47909629344940186","0.47909629344940186","0.47909629344940186","0.8439275026321411","0.8439275026321411","0.8439275026321411","0.15239980816841125","0.15239980816841125","0.15239980816841125"
"9959","0.272735595703125","0.272735595703125","0.272735595703125","0.4913259446620941","0.4913259446620941","0.4913259446620941","0.09331206977367401","0.09331206977367401","0.09331206977367401","0.27187618613243103","0.27187618613243103","0.27187618613243103","0.5061864256858826","0.5061864256858826","0.5061864256858826","0.16041366755962372","0.16041366755962372","0.16041366755962372"
"9989","0.3816131055355072","0.3816131055355072","0.3816131055355072","0.31212759017944336","0.31212759017944336","0.31212759017944336","0.0708913654088974","0.0708913654088974","0.0708913654088974","0.3650571405887604","0.3650571405887604","0.3650571405887604","0.4972248077392578","0.4972248077392578","0.4972248077392578","0.10983117669820786","0.10983117669820786","0.10983117669820786"
"10019","0.23151803016662598","0.23151803016662598","0.23151803016662598","0.9754867553710938","0.9754867553710938","0.9754867553710938","0.1148301213979721","0.1148301213979721","0.1148301213979721","0.31346625089645386","0.31346625089645386","0.31346625089645386","0.5667147636413574","0.5667147636413574","0.5667147636413574","0.22835290431976318","0.22835290431976318","0.22835290431976318"
"10049","0.6456681489944458","0.6456681489944458","0.6456681489944458","0.4470118284225464","0.4470118284225464","0.4470118284225464","0.0924588218331337","0.0924588218331337","0.0924588218331337","0.4079887270927429","0.4079887270927429","0.4079887270927429","0.9658553004264832","0.9658553004264832","0.9658553004264832","0.15528108179569244","0.15528108179569244","0.15528108179569244"
"10079","0.29746875166893005","0.29746875166893005","0.29746875166893005","0.31618645787239075","0.31618645787239075","0.31618645787239075","0.11908569186925888","0.11908569186925888","0.11908569186925888","0.473805695772171","0.473805695772171","0.473805695772171","0.3151176869869232","0.3151176869869232","0.3151176869869232","0.10125984996557236","0.10125984996557236","0.10125984996557236"
"10109","0.35630255937576294","0.35630255937576294","0.35630255937576294","0.6350541710853577","0.6350541710853577","0.6350541710853577","0.06519699841737747","0.06519699841737747","0.06519699841737747","0.473795622587204","0.473795622587204","0.473795622587204","0.4743495583534241","0.4743495583534241","0.4743495583534241","0.12062329798936844","0.12062329798936844","0.12062329798936844"
"10139","0.9677015542984009","0.9677015542984009","0.9677015542984009","3.2673354148864746","3.2673354148864746","3.2673354148864746","0.0833682119846344","0.0833682119846344","0.0833682119846344","0.394849956035614","0.394849956035614","0.394849956035614","1.248914361000061","1.248914361000061","1.248914361000061","0.15426917374134064","0.15426917374134064","0.15426917374134064"
"10169","0.5978593230247498","0.5978593230247498","0.5978593230247498","0.6163188219070435","0.6163188219070435","0.6163188219070435","0.08186008036136627","0.08186008036136627","0.08186008036136627","0.552433431148529","0.552433431148529","0.552433431148529","0.5750325322151184","0.5750325322151184","0.5750325322151184","0.15129142999649048","0.15129142999649048","0.15129142999649048"
"10199","0.4124774932861328","0.4124774932861328","0.4124774932861328","1.1570348739624023","1.1570348739624023","1.1570348739624023","0.08023195713758469","0.08023195713758469","0.08023195713758469","0.4389166235923767","0.4389166235923767","0.4389166235923767","0.6307439208030701","0.6307439208030701","0.6307439208030701","0.12369337677955627","0.12369337677955627","0.12369337677955627"
"10229","0.9395385384559631","0.9395385384559631","0.9395385384559631","0.6535991430282593","0.6535991430282593","0.6535991430282593","0.09347589313983917","0.09347589313983917","0.09347589313983917","1.0182355642318726","1.0182355642318726","1.0182355642318726","0.9030342102050781","0.9030342102050781","0.9030342102050781","0.23222365975379944","0.23222365975379944","0.23222365975379944"
"10259","0.3736637830734253","0.3736637830734253","0.3736637830734253","0.3681747019290924","0.3681747019290924","0.3681747019290924","0.08698011934757233","0.08698011934757233","0.08698011934757233","0.6655170321464539","0.6655170321464539","0.6655170321464539","0.4136345684528351","0.4136345684528351","0.4136345684528351","0.13271401822566986","0.13271401822566986","0.13271401822566986"
"10289","0.6478108167648315","0.6478108167648315","0.6478108167648315","0.6085222959518433","0.6085222959518433","0.6085222959518433","0.08200158923864365","0.08200158923864365","0.08200158923864365","0.33560439944267273","0.33560439944267273","0.33560439944267273","0.40395233035087585","0.40395233035087585","0.40395233035087585","0.13517184555530548","0.13517184555530548","0.13517184555530548"
"10319","0.40600481629371643","0.40600481629371643","0.40600481629371643","0.39742258191108704","0.39742258191108704","0.39742258191108704","0.1038089171051979","0.1038089171051979","0.1038089171051979","0.2644190490245819","0.2644190490245819","0.2644190490245819","0.9584336876869202","0.9584336876869202","0.9584336876869202","0.13530410826206207","0.13530410826206207","0.13530410826206207"
"10349","0.4069896340370178","0.4069896340370178","0.4069896340370178","2.2270398139953613","2.2270398139953613","2.2270398139953613","0.10448919236660004","0.10448919236660004","0.10448919236660004","0.6909692287445068","0.6909692287445068","0.6909692287445068","1.976725459098816","1.976725459098816","1.976725459098816","0.1556096076965332","0.1556096076965332","0.1556096076965332"
"10379","1.704834222793579","1.704834222793579","1.704834222793579","3.4582674503326416","3.4582674503326416","3.4582674503326416","0.07704594731330872","0.07704594731330872","0.07704594731330872","0.8325496315956116","0.8325496315956116","0.8325496315956116","3.931889533996582","3.931889533996582","3.931889533996582","0.12925058603286743","0.12925058603286743","0.12925058603286743"
"10409","0.3070128560066223","0.3070128560066223","0.3070128560066223","0.34630095958709717","0.34630095958709717","0.34630095958709717","0.14171338081359863","0.14171338081359863","0.14171338081359863","0.298458069562912","0.298458069562912","0.298458069562912","0.49068450927734375","0.49068450927734375","0.49068450927734375","0.15193486213684082","0.15193486213684082","0.15193486213684082"
"10439","1.1281650066375732","1.1281650066375732","1.1281650066375732","0.4122936427593231","0.4122936427593231","0.4122936427593231","0.15163560211658478","0.15163560211658478","0.15163560211658478","0.49172428250312805","0.49172428250312805","0.49172428250312805","0.7700050473213196","0.7700050473213196","0.7700050473213196","0.14308862388134003","0.14308862388134003","0.14308862388134003"
"10469","2.4797451496124268","2.4797451496124268","2.4797451496124268","13.697768211364746","13.697768211364746","13.697768211364746","0.09589225798845291","0.09589225798845291","0.09589225798845291","1.951597809791565","1.951597809791565","1.951597809791565","26.911991119384766","26.911991119384766","26.911991119384766","0.13100801408290863","0.13100801408290863","0.13100801408290863"
"10499","0.2331005036830902","0.2331005036830902","0.2331005036830902","0.9229963421821594","0.9229963421821594","0.9229963421821594","0.10456334054470062","0.10456334054470062","0.10456334054470062","0.3207867741584778","0.3207867741584778","0.3207867741584778","0.6667066812515259","0.6667066812515259","0.6667066812515259","0.12720395624637604","0.12720395624637604","0.12720395624637604"
"10529","0.6866134405136108","0.6866134405136108","0.6866134405136108","1.8111387491226196","1.8111387491226196","1.8111387491226196","0.11915840208530426","0.11915840208530426","0.11915840208530426","0.8038834929466248","0.8038834929466248","0.8038834929466248","0.9187127351760864","0.9187127351760864","0.9187127351760864","0.13235992193222046","0.13235992193222046","0.13235992193222046"
"10559","0.3330451250076294","0.3330451250076294","0.3330451250076294","0.3439468443393707","0.3439468443393707","0.3439468443393707","0.09815993905067444","0.09815993905067444","0.09815993905067444","0.36598628759384155","0.36598628759384155","0.36598628759384155","0.33711403608322144","0.33711403608322144","0.33711403608322144","0.1332559436559677","0.1332559436559677","0.1332559436559677"
"10589","0.4166852533817291","0.4166852533817291","0.4166852533817291","0.8441935777664185","0.8441935777664185","0.8441935777664185","0.07320037484169006","0.07320037484169006","0.07320037484169006","0.266592413187027","0.266592413187027","0.266592413187027","0.6062690019607544","0.6062690019607544","0.6062690019607544","0.15253202617168427","0.15253202617168427","0.15253202617168427"
"10619","0.20400984585285187","0.20400984585285187","0.20400984585285187","0.49607816338539124","0.49607816338539124","0.49607816338539124","0.10512685775756836","0.10512685775756836","0.10512685775756836","0.28613537549972534","0.28613537549972534","0.28613537549972534","0.4796565771102905","0.4796565771102905","0.4796565771102905","0.11405585706233978","0.11405585706233978","0.11405585706233978"
"10649","0.38621464371681213","0.38621464371681213","0.38621464371681213","1.173142671585083","1.173142671585083","1.173142671585083","0.124941386282444","0.124941386282444","0.124941386282444","1.0414444208145142","1.0414444208145142","1.0414444208145142","1.605652928352356","1.605652928352356","1.605652928352356","0.15390494465827942","0.15390494465827942","0.15390494465827942"
"10679","0.20614619553089142","0.20614619553089142","0.20614619553089142","0.28188225626945496","0.28188225626945496","0.28188225626945496","0.10499490797519684","0.10499490797519684","0.10499490797519684","0.2303236722946167","0.2303236722946167","0.2303236722946167","0.28337380290031433","0.28337380290031433","0.28337380290031433","0.10269064456224442","0.10269064456224442","0.10269064456224442"
"10709","0.3561561405658722","0.3561561405658722","0.3561561405658722","1.8124637603759766","1.8124637603759766","1.8124637603759766","0.08625368028879166","0.08625368028879166","0.08625368028879166","0.5370463728904724","0.5370463728904724","0.5370463728904724","1.2980681657791138","1.2980681657791138","1.2980681657791138","0.13314427435398102","0.13314427435398102","0.13314427435398102"
"10739","0.23755452036857605","0.23755452036857605","0.23755452036857605","0.313937246799469","0.313937246799469","0.313937246799469","0.073150135576725","0.073150135576725","0.073150135576725","0.6306702494621277","0.6306702494621277","0.6306702494621277","0.42645856738090515","0.42645856738090515","0.42645856738090515","0.13059142231941223","0.13059142231941223","0.13059142231941223"
"10769","0.35517194867134094","0.35517194867134094","0.35517194867134094","0.35660797357559204","0.35660797357559204","0.35660797357559204","0.099857859313488","0.099857859313488","0.099857859313488","0.413808137178421","0.413808137178421","0.413808137178421","0.5013666152954102","0.5013666152954102","0.5013666152954102","0.1331007033586502","0.1331007033586502","0.1331007033586502"
"10799","0.1888747364282608","0.1888747364282608","0.1888747364282608","0.22752417623996735","0.22752417623996735","0.22752417623996735","0.09338270872831345","0.09338270872831345","0.09338270872831345","0.3137367367744446","0.3137367367744446","0.3137367367744446","0.31092238426208496","0.31092238426208496","0.31092238426208496","0.1377980262041092","0.1377980262041092","0.1377980262041092"
"10829","0.17140281200408936","0.17140281200408936","0.17140281200408936","0.4953639805316925","0.4953639805316925","0.4953639805316925","0.07927071303129196","0.07927071303129196","0.07927071303129196","0.23579342663288116","0.23579342663288116","0.23579342663288116","0.36497893929481506","0.36497893929481506","0.36497893929481506","0.1249319314956665","0.1249319314956665","0.1249319314956665"
"10859","0.1762983351945877","0.1762983351945877","0.1762983351945877","0.3358026444911957","0.3358026444911957","0.3358026444911957","0.09222132712602615","0.09222132712602615","0.09222132712602615","0.27288076281547546","0.27288076281547546","0.27288076281547546","0.3357558250427246","0.3357558250427246","0.3357558250427246","0.1297847181558609","0.1297847181558609","0.1297847181558609"
"10889","2.7051243782043457","2.7051243782043457","2.7051243782043457","17.65275764465332","17.65275764465332","17.65275764465332","0.06913116574287415","0.06913116574287415","0.06913116574287415","2.2412867546081543","2.2412867546081543","2.2412867546081543","19.90922737121582","19.90922737121582","19.90922737121582","0.11405779421329498","0.11405779421329498","0.11405779421329498"
"10919","6.238198757171631","6.238198757171631","6.238198757171631","24.779630661010742","24.779630661010742","24.779630661010742","0.07634210586547852","0.07634210586547852","0.07634210586547852","4.228870391845703","4.228870391845703","4.228870391845703","18.956979751586914","18.956979751586914","18.956979751586914","0.11886746436357498","0.11886746436357498","0.11886746436357498"
"10949","0.20900127291679382","0.20900127291679382","0.20900127291679382","0.2661159038543701","0.2661159038543701","0.2661159038543701","0.09003681689500809","0.09003681689500809","0.09003681689500809","0.30141493678092957","0.30141493678092957","0.30141493678092957","0.29649409651756287","0.29649409651756287","0.29649409651756287","0.11995548009872437","0.11995548009872437","0.11995548009872437"
"10979","0.22800511121749878","0.22800511121749878","0.22800511121749878","0.2604579031467438","0.2604579031467438","0.2604579031467438","0.06596417725086212","0.06596417725086212","0.06596417725086212","0.30185890197753906","0.30185890197753906","0.30185890197753906","0.28584736585617065","0.28584736585617065","0.28584736585617065","0.13455896079540253","0.13455896079540253","0.13455896079540253"
"11009","0.3831334710121155","0.3831334710121155","0.3831334710121155","0.40331581234931946","0.40331581234931946","0.40331581234931946","0.08047696948051453","0.08047696948051453","0.08047696948051453","0.35566622018814087","0.35566622018814087","0.35566622018814087","0.6005189418792725","0.6005189418792725","0.6005189418792725","0.1747250258922577","0.1747250258922577","0.1747250258922577"
"11039","0.34088996052742004","0.34088996052742004","0.34088996052742004","0.8135594725608826","0.8135594725608826","0.8135594725608826","0.0671820193529129","0.0671820193529129","0.0671820193529129","1.030796766281128","1.030796766281128","1.030796766281128","0.7932789325714111","0.7932789325714111","0.7932789325714111","0.11150876432657242","0.11150876432657242","0.11150876432657242"
"11069","0.641366720199585","0.641366720199585","0.641366720199585","0.8679901957511902","0.8679901957511902","0.8679901957511902","0.07777659595012665","0.07777659595012665","0.07777659595012665","0.5394428372383118","0.5394428372383118","0.5394428372383118","0.4627014100551605","0.4627014100551605","0.4627014100551605","0.09955331683158875","0.09955331683158875","0.09955331683158875"
"11099","0.30362945795059204","0.30362945795059204","0.30362945795059204","0.29090166091918945","0.29090166091918945","0.29090166091918945","0.0738055557012558","0.0738055557012558","0.0738055557012558","0.3610571324825287","0.3610571324825287","0.3610571324825287","0.3559570908546448","0.3559570908546448","0.3559570908546448","0.15661731362342834","0.15661731362342834","0.15661731362342834"
"11129","0.20933301746845245","0.20933301746845245","0.20933301746845245","0.34832876920700073","0.34832876920700073","0.34832876920700073","0.06849431991577148","0.06849431991577148","0.06849431991577148","0.4059043526649475","0.4059043526649475","0.4059043526649475","0.46569815278053284","0.46569815278053284","0.46569815278053284","0.09734824299812317","0.09734824299812317","0.09734824299812317"
"11159","0.43688270449638367","0.43688270449638367","0.43688270449638367","0.26937007904052734","0.26937007904052734","0.26937007904052734","0.06618685275316238","0.06618685275316238","0.06618685275316238","0.2806907296180725","0.2806907296180725","0.2806907296180725","0.3465772867202759","0.3465772867202759","0.3465772867202759","0.11238393187522888","0.11238393187522888","0.11238393187522888"
"11189","1.2095727920532227","1.2095727920532227","1.2095727920532227","21.165666580200195","21.165666580200195","21.165666580200195","0.07426200807094574","0.07426200807094574","0.07426200807094574","7.314772129058838","7.314772129058838","7.314772129058838","9.728493690490723","9.728493690490723","9.728493690490723","0.10971719771623611","0.10971719771623611","0.10971719771623611"
"11219","0.21869505941867828","0.21869505941867828","0.21869505941867828","0.35285064578056335","0.35285064578056335","0.35285064578056335","0.10698071122169495","0.10698071122169495","0.10698071122169495","0.3163932263851166","0.3163932263851166","0.3163932263851166","0.41237565875053406","0.41237565875053406","0.41237565875053406","0.10542070120573044","0.10542070120573044","0.10542070120573044"
"11249","0.4375852942466736","0.4375852942466736","0.4375852942466736","0.32118740677833557","0.32118740677833557","0.32118740677833557","0.06397577375173569","0.06397577375173569","0.06397577375173569","0.5603063702583313","0.5603063702583313","0.5603063702583313","0.47142383456230164","0.47142383456230164","0.47142383456230164","0.10589637607336044","0.10589637607336044","0.10589637607336044"
"11279","0.4760701656341553","0.4760701656341553","0.4760701656341553","0.9434678554534912","0.9434678554534912","0.9434678554534912","0.06824073940515518","0.06824073940515518","0.06824073940515518","0.966255784034729","0.966255784034729","0.966255784034729","1.2142475843429565","1.2142475843429565","1.2142475843429565","0.11030545830726624","0.11030545830726624","0.11030545830726624"
"11309","0.8395154476165771","0.8395154476165771","0.8395154476165771","2.944976329803467","2.944976329803467","2.944976329803467","0.07216878980398178","0.07216878980398178","0.07216878980398178","0.4357248544692993","0.4357248544692993","0.4357248544692993","3.605637550354004","3.605637550354004","3.605637550354004","0.0927950069308281","0.0927950069308281","0.0927950069308281"
"11339","0.22434282302856445","0.22434282302856445","0.22434282302856445","0.2298775017261505","0.2298775017261505","0.2298775017261505","0.09922488778829575","0.09922488778829575","0.09922488778829575","0.25602132081985474","0.25602132081985474","0.25602132081985474","0.35376134514808655","0.35376134514808655","0.35376134514808655","0.12150051444768906","0.12150051444768906","0.12150051444768906"
"11369","0.7650745511054993","0.7650745511054993","0.7650745511054993","0.6422806978225708","0.6422806978225708","0.6422806978225708","0.061548955738544464","0.061548955738544464","0.061548955738544464","0.3357778787612915","0.3357778787612915","0.3357778787612915","0.4108666777610779","0.4108666777610779","0.4108666777610779","0.0883212760090828","0.0883212760090828","0.0883212760090828"
"11399","0.2850564122200012","0.2850564122200012","0.2850564122200012","0.23495204746723175","0.23495204746723175","0.23495204746723175","0.060714349150657654","0.060714349150657654","0.060714349150657654","0.29110607504844666","0.29110607504844666","0.29110607504844666","0.4044400751590729","0.4044400751590729","0.4044400751590729","0.10858677327632904","0.10858677327632904","0.10858677327632904"
"11429","1.6324999332427979","1.6324999332427979","1.6324999332427979","12.391947746276855","12.391947746276855","12.391947746276855","0.07732228934764862","0.07732228934764862","0.07732228934764862","4.299094200134277","4.299094200134277","4.299094200134277","8.6965913772583","8.6965913772583","8.6965913772583","0.10465167462825775","0.10465167462825775","0.10465167462825775"
"11459","0.412006676197052","0.412006676197052","0.412006676197052","0.2834731340408325","0.2834731340408325","0.2834731340408325","0.08841706812381744","0.08841706812381744","0.08841706812381744","0.28992173075675964","0.28992173075675964","0.28992173075675964","0.943173348903656","0.943173348903656","0.943173348903656","0.11351647973060608","0.11351647973060608","0.11351647973060608"
"11489","0.3196657598018646","0.3196657598018646","0.3196657598018646","0.5570643544197083","0.5570643544197083","0.5570643544197083","0.1054452508687973","0.1054452508687973","0.1054452508687973","0.2507997453212738","0.2507997453212738","0.2507997453212738","1.2292592525482178","1.2292592525482178","1.2292592525482178","0.10787448287010193","0.10787448287010193","0.10787448287010193"
"11519","0.36637869477272034","0.36637869477272034","0.36637869477272034","0.437242716550827","0.437242716550827","0.437242716550827","0.09390454739332199","0.09390454739332199","0.09390454739332199","0.39657407999038696","0.39657407999038696","0.39657407999038696","0.4576088488101959","0.4576088488101959","0.4576088488101959","0.11567038297653198","0.11567038297653198","0.11567038297653198"
"11549","0.3693259656429291","0.3693259656429291","0.3693259656429291","0.28178995847702026","0.28178995847702026","0.28178995847702026","0.07002830505371094","0.07002830505371094","0.07002830505371094","0.49287059903144836","0.49287059903144836","0.49287059903144836","0.5883731245994568","0.5883731245994568","0.5883731245994568","0.11509334295988083","0.11509334295988083","0.11509334295988083"
