"Step","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"9899","0.2456577569246292","0.2456577569246292","0.2456577569246292","0.47319266200065613","0.47319266200065613","0.47319266200065613","0.27521514892578125","0.27521514892578125","0.27521514892578125","0.266864538192749","0.266864538192749","0.266864538192749","0.9214680194854736","0.9214680194854736","0.9214680194854736","0.42808470129966736","0.42808470129966736","0.42808470129966736"
"9929","0.22925390303134918","0.22925390303134918","0.22925390303134918","1.0593589544296265","1.0593589544296265","1.0593589544296265","0.3402167558670044","0.3402167558670044","0.3402167558670044","0.4211653470993042","0.4211653470993042","0.4211653470993042","1.3325802087783813","1.3325802087783813","1.3325802087783813","0.42935165762901306","0.42935165762901306","0.42935165762901306"
"9959","0.17392472922801971","0.17392472922801971","0.17392472922801971","0.310855507850647","0.310855507850647","0.310855507850647","0.31108278036117554","0.31108278036117554","0.31108278036117554","0.39702802896499634","0.39702802896499634","0.39702802896499634","1.215835690498352","1.215835690498352","1.215835690498352","0.4884248375892639","0.4884248375892639","0.4884248375892639"
"9989","0.23490197956562042","0.23490197956562042","0.23490197956562042","0.7845719456672668","0.7845719456672668","0.7845719456672668","0.2727831304073334","0.2727831304073334","0.2727831304073334","0.36839935183525085","0.36839935183525085","0.36839935183525085","1.351645827293396","1.351645827293396","1.351645827293396","0.3608304262161255","0.3608304262161255","0.3608304262161255"
"10019","0.23120683431625366","0.23120683431625366","0.23120683431625366","0.5281595587730408","0.5281595587730408","0.5281595587730408","0.39947107434272766","0.39947107434272766","0.39947107434272766","0.2981894910335541","0.2981894910335541","0.2981894910335541","0.8808063864707947","0.8808063864707947","0.8808063864707947","0.37657982110977173","0.37657982110977173","0.37657982110977173"
"10049","0.31433168053627014","0.31433168053627014","0.31433168053627014","0.42446285486221313","0.42446285486221313","0.42446285486221313","0.3609784245491028","0.3609784245491028","0.3609784245491028","0.5308213829994202","0.5308213829994202","0.5308213829994202","1.1261035203933716","1.1261035203933716","1.1261035203933716","0.4281001091003418","0.4281001091003418","0.4281001091003418"
"10079","0.2518840730190277","0.2518840730190277","0.2518840730190277","0.8081498742103577","0.8081498742103577","0.8081498742103577","0.2910136878490448","0.2910136878490448","0.2910136878490448","0.32416701316833496","0.32416701316833496","0.32416701316833496","1.4747123718261719","1.4747123718261719","1.4747123718261719","0.3832164406776428","0.3832164406776428","0.3832164406776428"
"10109","0.2004978507757187","0.2004978507757187","0.2004978507757187","0.4281917214393616","0.4281917214393616","0.4281917214393616","0.29129523038864136","0.29129523038864136","0.29129523038864136","0.2909049093723297","0.2909049093723297","0.2909049093723297","1.0914915800094604","1.0914915800094604","1.0914915800094604","0.5142927169799805","0.5142927169799805","0.5142927169799805"
"10139","0.27849316596984863","0.27849316596984863","0.27849316596984863","1.0037798881530762","1.0037798881530762","1.0037798881530762","0.23315279185771942","0.23315279185771942","0.23315279185771942","0.40589621663093567","0.40589621663093567","0.40589621663093567","1.7736879587173462","1.7736879587173462","1.7736879587173462","0.34271612763404846","0.34271612763404846","0.34271612763404846"
"10169","0.38309308886528015","0.38309308886528015","0.38309308886528015","0.6714469790458679","0.6714469790458679","0.6714469790458679","0.38602232933044434","0.38602232933044434","0.38602232933044434","0.6965572834014893","0.6965572834014893","0.6965572834014893","1.351410150527954","1.351410150527954","1.351410150527954","0.42137962579727173","0.42137962579727173","0.42137962579727173"
"10199","0.25000494718551636","0.25000494718551636","0.25000494718551636","0.3844084143638611","0.3844084143638611","0.3844084143638611","0.4386318027973175","0.4386318027973175","0.4386318027973175","0.3277570605278015","0.3277570605278015","0.3277570605278015","0.922666072845459","0.922666072845459","0.922666072845459","0.7550410032272339","0.7550410032272339","0.7550410032272339"
"10229","0.162684366106987","0.162684366106987","0.162684366106987","0.5285437107086182","0.5285437107086182","0.5285437107086182","0.2804903984069824","0.2804903984069824","0.2804903984069824","0.3728853166103363","0.3728853166103363","0.3728853166103363","1.200092077255249","1.200092077255249","1.200092077255249","0.36975377798080444","0.36975377798080444","0.36975377798080444"
"10259","0.30677318572998047","0.30677318572998047","0.30677318572998047","0.7860177159309387","0.7860177159309387","0.7860177159309387","0.26841026544570923","0.26841026544570923","0.26841026544570923","0.49362340569496155","0.49362340569496155","0.49362340569496155","1.7513891458511353","1.7513891458511353","1.7513891458511353","0.3507916033267975","0.3507916033267975","0.3507916033267975"
"10289","0.2842056155204773","0.2842056155204773","0.2842056155204773","0.5935855507850647","0.5935855507850647","0.5935855507850647","0.3484541177749634","0.3484541177749634","0.3484541177749634","0.3162040114402771","0.3162040114402771","0.3162040114402771","1.2298426628112793","1.2298426628112793","1.2298426628112793","0.4962294399738312","0.4962294399738312","0.4962294399738312"
"10319","0.15420092642307281","0.15420092642307281","0.15420092642307281","0.4279116988182068","0.4279116988182068","0.4279116988182068","0.4602654278278351","0.4602654278278351","0.4602654278278351","0.34403860569000244","0.34403860569000244","0.34403860569000244","0.8166598081588745","0.8166598081588745","0.8166598081588745","0.41782447695732117","0.41782447695732117","0.41782447695732117"
"10349","0.191242054104805","0.191242054104805","0.191242054104805","0.5549436807632446","0.5549436807632446","0.5549436807632446","0.3642539978027344","0.3642539978027344","0.3642539978027344","0.2739807367324829","0.2739807367324829","0.2739807367324829","1.276885986328125","1.276885986328125","1.276885986328125","0.4730481207370758","0.4730481207370758","0.4730481207370758"
"10379","0.1804385930299759","0.1804385930299759","0.1804385930299759","0.4981381595134735","0.4981381595134735","0.4981381595134735","0.38858234882354736","0.38858234882354736","0.38858234882354736","0.3220813274383545","0.3220813274383545","0.3220813274383545","1.0820109844207764","1.0820109844207764","1.0820109844207764","1.1890361309051514","1.1890361309051514","1.1890361309051514"
"10409","0.24411273002624512","0.24411273002624512","0.24411273002624512","0.7148527503013611","0.7148527503013611","0.7148527503013611","0.29213571548461914","0.29213571548461914","0.29213571548461914","0.4434768557548523","0.4434768557548523","0.4434768557548523","1.586205005645752","1.586205005645752","1.586205005645752","0.39814749360084534","0.39814749360084534","0.39814749360084534"
"10439","0.2127835750579834","0.2127835750579834","0.2127835750579834","0.6046865582466125","0.6046865582466125","0.6046865582466125","0.3330116271972656","0.3330116271972656","0.3330116271972656","0.5815934538841248","0.5815934538841248","0.5815934538841248","1.0054707527160645","1.0054707527160645","1.0054707527160645","0.6048266887664795","0.6048266887664795","0.6048266887664795"
"10469","0.16889217495918274","0.16889217495918274","0.16889217495918274","1.5779966115951538","1.5779966115951538","1.5779966115951538","0.29635506868362427","0.29635506868362427","0.29635506868362427","0.34508171677589417","0.34508171677589417","0.34508171677589417","2.5075297355651855","2.5075297355651855","2.5075297355651855","0.5435854196548462","0.5435854196548462","0.5435854196548462"
"10499","0.15816636383533478","0.15816636383533478","0.15816636383533478","0.5917893052101135","0.5917893052101135","0.5917893052101135","0.37454938888549805","0.37454938888549805","0.37454938888549805","0.26381149888038635","0.26381149888038635","0.26381149888038635","1.1459059715270996","1.1459059715270996","1.1459059715270996","0.8193674087524414","0.8193674087524414","0.8193674087524414"
"10529","0.20489883422851562","0.20489883422851562","0.20489883422851562","0.5230562090873718","0.5230562090873718","0.5230562090873718","0.33942514657974243","0.33942514657974243","0.33942514657974243","0.37301042675971985","0.37301042675971985","0.37301042675971985","0.9581432938575745","0.9581432938575745","0.9581432938575745","0.38254213333129883","0.38254213333129883","0.38254213333129883"
"10559","0.33975905179977417","0.33975905179977417","0.33975905179977417","0.6444792151451111","0.6444792151451111","0.6444792151451111","0.2681705057621002","0.2681705057621002","0.2681705057621002","0.36800920963287354","0.36800920963287354","0.36800920963287354","1.07734215259552","1.07734215259552","1.07734215259552","0.5189741253852844","0.5189741253852844","0.5189741253852844"
"10589","0.16944824159145355","0.16944824159145355","0.16944824159145355","0.898313581943512","0.898313581943512","0.898313581943512","0.184443399310112","0.184443399310112","0.184443399310112","0.29241201281547546","0.29241201281547546","0.29241201281547546","1.319792628288269","1.319792628288269","1.319792628288269","0.36429786682128906","0.36429786682128906","0.36429786682128906"
"10619","0.16988426446914673","0.16988426446914673","0.16988426446914673","0.3904701769351959","0.3904701769351959","0.3904701769351959","0.3681524097919464","0.3681524097919464","0.3681524097919464","0.28960859775543213","0.28960859775543213","0.28960859775543213","0.8993502855300903","0.8993502855300903","0.8993502855300903","0.554470956325531","0.554470956325531","0.554470956325531"
"10649","0.17009395360946655","0.17009395360946655","0.17009395360946655","2.6902823448181152","2.6902823448181152","2.6902823448181152","0.3160419464111328","0.3160419464111328","0.3160419464111328","0.9647713303565979","0.9647713303565979","0.9647713303565979","2.0495285987854004","2.0495285987854004","2.0495285987854004","0.4689299166202545","0.4689299166202545","0.4689299166202545"
"10679","0.1443231701850891","0.1443231701850891","0.1443231701850891","0.8346925377845764","0.8346925377845764","0.8346925377845764","0.22742298245429993","0.22742298245429993","0.22742298245429993","0.32379645109176636","0.32379645109176636","0.32379645109176636","1.0575296878814697","1.0575296878814697","1.0575296878814697","0.3341023921966553","0.3341023921966553","0.3341023921966553"
"10709","0.2168096899986267","0.2168096899986267","0.2168096899986267","0.6019245982170105","0.6019245982170105","0.6019245982170105","0.21501272916793823","0.21501272916793823","0.21501272916793823","0.30166929960250854","0.30166929960250854","0.30166929960250854","1.003210425376892","1.003210425376892","1.003210425376892","0.3736271560192108","0.3736271560192108","0.3736271560192108"
"10739","0.2875870168209076","0.2875870168209076","0.2875870168209076","1.247612714767456","1.247612714767456","1.247612714767456","0.28596803545951843","0.28596803545951843","0.28596803545951843","0.4021783769130707","0.4021783769130707","0.4021783769130707","1.4904217720031738","1.4904217720031738","1.4904217720031738","0.5304980278015137","0.5304980278015137","0.5304980278015137"
"10769","0.4250418245792389","0.4250418245792389","0.4250418245792389","0.5704027414321899","0.5704027414321899","0.5704027414321899","0.20995385944843292","0.20995385944843292","0.20995385944843292","0.5712727904319763","0.5712727904319763","0.5712727904319763","1.2844696044921875","1.2844696044921875","1.2844696044921875","0.5345050096511841","0.5345050096511841","0.5345050096511841"
"10799","0.2096530795097351","0.2096530795097351","0.2096530795097351","0.5462072491645813","0.5462072491645813","0.5462072491645813","0.3900076448917389","0.3900076448917389","0.3900076448917389","0.3626743257045746","0.3626743257045746","0.3626743257045746","1.200187087059021","1.200187087059021","1.200187087059021","0.4991782009601593","0.4991782009601593","0.4991782009601593"
"10829","0.2119438499212265","0.2119438499212265","0.2119438499212265","0.5209016799926758","0.5209016799926758","0.5209016799926758","0.21863515675067902","0.21863515675067902","0.21863515675067902","0.28821542859077454","0.28821542859077454","0.28821542859077454","1.0501121282577515","1.0501121282577515","1.0501121282577515","0.4462895095348358","0.4462895095348358","0.4462895095348358"
"10859","0.18389837443828583","0.18389837443828583","0.18389837443828583","0.9205538630485535","0.9205538630485535","0.9205538630485535","0.2683921456336975","0.2683921456336975","0.2683921456336975","0.4068818688392639","0.4068818688392639","0.4068818688392639","1.3121089935302734","1.3121089935302734","1.3121089935302734","0.30670642852783203","0.30670642852783203","0.30670642852783203"
"10889","0.35906967520713806","0.35906967520713806","0.35906967520713806","0.4732368290424347","0.4732368290424347","0.4732368290424347","0.4122239649295807","0.4122239649295807","0.4122239649295807","0.2663636803627014","0.2663636803627014","0.2663636803627014","1.0935615301132202","1.0935615301132202","1.0935615301132202","1.0421513319015503","1.0421513319015503","1.0421513319015503"
"10919","0.1958613097667694","0.1958613097667694","0.1958613097667694","0.5868414044380188","0.5868414044380188","0.5868414044380188","0.5974622368812561","0.5974622368812561","0.5974622368812561","0.30395835638046265","0.30395835638046265","0.30395835638046265","0.92207270860672","0.92207270860672","0.92207270860672","1.0788776874542236","1.0788776874542236","1.0788776874542236"
"10949","0.14431431889533997","0.14431431889533997","0.14431431889533997","0.49488532543182373","0.49488532543182373","0.49488532543182373","0.18881981074810028","0.18881981074810028","0.18881981074810028","0.3610343933105469","0.3610343933105469","0.3610343933105469","1.2165069580078125","1.2165069580078125","1.2165069580078125","0.5032241940498352","0.5032241940498352","0.5032241940498352"
"10979","0.15630660951137543","0.15630660951137543","0.15630660951137543","0.5398930311203003","0.5398930311203003","0.5398930311203003","0.3778889775276184","0.3778889775276184","0.3778889775276184","0.427335649728775","0.427335649728775","0.427335649728775","1.161218523979187","1.161218523979187","1.161218523979187","0.5252127051353455","0.5252127051353455","0.5252127051353455"
"11009","0.2102518379688263","0.2102518379688263","0.2102518379688263","3.347727060317993","3.347727060317993","3.347727060317993","0.317162424325943","0.317162424325943","0.317162424325943","0.3425867259502411","0.3425867259502411","0.3425867259502411","1.8061758279800415","1.8061758279800415","1.8061758279800415","0.3908872902393341","0.3908872902393341","0.3908872902393341"
"11039","0.13262075185775757","0.13262075185775757","0.13262075185775757","0.6916450262069702","0.6916450262069702","0.6916450262069702","0.3271978795528412","0.3271978795528412","0.3271978795528412","0.32742124795913696","0.32742124795913696","0.32742124795913696","1.0592094659805298","1.0592094659805298","1.0592094659805298","0.4614826440811157","0.4614826440811157","0.4614826440811157"
"11069","0.14821232855319977","0.14821232855319977","0.14821232855319977","1.1132124662399292","1.1132124662399292","1.1132124662399292","0.25309720635414124","0.25309720635414124","0.25309720635414124","0.2630608379840851","0.2630608379840851","0.2630608379840851","1.7701988220214844","1.7701988220214844","1.7701988220214844","0.3268817961215973","0.3268817961215973","0.3268817961215973"
"11099","0.4536724090576172","0.4536724090576172","0.4536724090576172","1.1263858079910278","1.1263858079910278","1.1263858079910278","0.2820926904678345","0.2820926904678345","0.2820926904678345","0.6399632096290588","0.6399632096290588","0.6399632096290588","1.4134234189987183","1.4134234189987183","1.4134234189987183","0.43576130270957947","0.43576130270957947","0.43576130270957947"
"11129","0.20186598598957062","0.20186598598957062","0.20186598598957062","0.6142046451568604","0.6142046451568604","0.6142046451568604","0.2444891333580017","0.2444891333580017","0.2444891333580017","0.2792232930660248","0.2792232930660248","0.2792232930660248","1.0777674913406372","1.0777674913406372","1.0777674913406372","0.4040962755680084","0.4040962755680084","0.4040962755680084"
"11159","0.13240674138069153","0.13240674138069153","0.13240674138069153","0.6068811416625977","0.6068811416625977","0.6068811416625977","0.2659759223461151","0.2659759223461151","0.2659759223461151","0.33058565855026245","0.33058565855026245","0.33058565855026245","1.2259544134140015","1.2259544134140015","1.2259544134140015","0.42122533917427063","0.42122533917427063","0.42122533917427063"
"11189","0.23333576321601868","0.23333576321601868","0.23333576321601868","0.6358896493911743","0.6358896493911743","0.6358896493911743","0.4980583190917969","0.4980583190917969","0.4980583190917969","0.3017127215862274","0.3017127215862274","0.3017127215862274","1.3243862390518188","1.3243862390518188","1.3243862390518188","0.5427476167678833","0.5427476167678833","0.5427476167678833"
"11219","0.2395375818014145","0.2395375818014145","0.2395375818014145","0.5803574919700623","0.5803574919700623","0.5803574919700623","0.16612891852855682","0.16612891852855682","0.16612891852855682","0.5060092210769653","0.5060092210769653","0.5060092210769653","1.4819179773330688","1.4819179773330688","1.4819179773330688","0.4838744103908539","0.4838744103908539","0.4838744103908539"
"11249","0.23478640615940094","0.23478640615940094","0.23478640615940094","0.4704771041870117","0.4704771041870117","0.4704771041870117","0.1594497710466385","0.1594497710466385","0.1594497710466385","0.2858436405658722","0.2858436405658722","0.2858436405658722","1.0246108770370483","1.0246108770370483","1.0246108770370483","0.28323253989219666","0.28323253989219666","0.28323253989219666"
"11279","0.17684590816497803","0.17684590816497803","0.17684590816497803","0.7041354775428772","0.7041354775428772","0.7041354775428772","0.3395317792892456","0.3395317792892456","0.3395317792892456","0.2683577537536621","0.2683577537536621","0.2683577537536621","1.1242960691452026","1.1242960691452026","1.1242960691452026","0.335357666015625","0.335357666015625","0.335357666015625"
"11309","0.2963951826095581","0.2963951826095581","0.2963951826095581","0.7285001873970032","0.7285001873970032","0.7285001873970032","0.4064903259277344","0.4064903259277344","0.4064903259277344","0.30130451917648315","0.30130451917648315","0.30130451917648315","1.3106003999710083","1.3106003999710083","1.3106003999710083","0.4109054505825043","0.4109054505825043","0.4109054505825043"
"11339","0.173410102725029","0.173410102725029","0.173410102725029","0.6867126822471619","0.6867126822471619","0.6867126822471619","0.32456672191619873","0.32456672191619873","0.32456672191619873","0.36727964878082275","0.36727964878082275","0.36727964878082275","1.2232078313827515","1.2232078313827515","1.2232078313827515","0.3917957842350006","0.3917957842350006","0.3917957842350006"
"11369","0.2829292416572571","0.2829292416572571","0.2829292416572571","0.6513920426368713","0.6513920426368713","0.6513920426368713","0.2898719310760498","0.2898719310760498","0.2898719310760498","0.3760404884815216","0.3760404884815216","0.3760404884815216","2.0205256938934326","2.0205256938934326","2.0205256938934326","0.3353596031665802","0.3353596031665802","0.3353596031665802"
"11399","0.18056054413318634","0.18056054413318634","0.18056054413318634","0.3869454860687256","0.3869454860687256","0.3869454860687256","0.29800182580947876","0.29800182580947876","0.29800182580947876","0.2803694009780884","0.2803694009780884","0.2803694009780884","0.9300086498260498","0.9300086498260498","0.9300086498260498","0.40950673818588257","0.40950673818588257","0.40950673818588257"
"11429","0.2840797007083893","0.2840797007083893","0.2840797007083893","0.5359898805618286","0.5359898805618286","0.5359898805618286","0.32728031277656555","0.32728031277656555","0.32728031277656555","0.3236524164676666","0.3236524164676666","0.3236524164676666","0.9893275499343872","0.9893275499343872","0.9893275499343872","0.32797160744667053","0.32797160744667053","0.32797160744667053"
"11459","0.33422157168388367","0.33422157168388367","0.33422157168388367","0.592300534248352","0.592300534248352","0.592300534248352","0.23720259964466095","0.23720259964466095","0.23720259964466095","0.29320505261421204","0.29320505261421204","0.29320505261421204","0.9463136196136475","0.9463136196136475","0.9463136196136475","0.3576754927635193","0.3576754927635193","0.3576754927635193"
"11489","0.1851533204317093","0.1851533204317093","0.1851533204317093","0.7077508568763733","0.7077508568763733","0.7077508568763733","0.2761700451374054","0.2761700451374054","0.2761700451374054","0.24445468187332153","0.24445468187332153","0.24445468187332153","0.9910984635353088","0.9910984635353088","0.9910984635353088","0.46401962637901306","0.46401962637901306","0.46401962637901306"
"11519","0.13175702095031738","0.13175702095031738","0.13175702095031738","0.4411207437515259","0.4411207437515259","0.4411207437515259","0.3477606773376465","0.3477606773376465","0.3477606773376465","0.26789313554763794","0.26789313554763794","0.26789313554763794","1.2213796377182007","1.2213796377182007","1.2213796377182007","0.3071868121623993","0.3071868121623993","0.3071868121623993"
"11549","0.14508555829524994","0.14508555829524994","0.14508555829524994","0.6969480514526367","0.6969480514526367","0.6969480514526367","0.1952996850013733","0.1952996850013733","0.1952996850013733","0.24571238458156586","0.24571238458156586","0.24571238458156586","1.0545822381973267","1.0545822381973267","1.0545822381973267","0.24716779589653015","0.24716779589653015","0.24716779589653015"
"11579","0.20035004615783691","0.20035004615783691","0.20035004615783691","0.6324716210365295","0.6324716210365295","0.6324716210365295","0.27357473969459534","0.27357473969459534","0.27357473969459534","0.3726920187473297","0.3726920187473297","0.3726920187473297","0.9947978854179382","0.9947978854179382","0.9947978854179382","0.37713363766670227","0.37713363766670227","0.37713363766670227"
"11609","0.1911216825246811","0.1911216825246811","0.1911216825246811","0.9002845287322998","0.9002845287322998","0.9002845287322998","0.19977980852127075","0.19977980852127075","0.19977980852127075","0.3895933926105499","0.3895933926105499","0.3895933926105499","1.4912383556365967","1.4912383556365967","1.4912383556365967","0.32746604084968567","0.32746604084968567","0.32746604084968567"
"11639","0.14545415341854095","0.14545415341854095","0.14545415341854095","0.9152833223342896","0.9152833223342896","0.9152833223342896","0.2516807019710541","0.2516807019710541","0.2516807019710541","0.2268543690443039","0.2268543690443039","0.2268543690443039","1.0607779026031494","1.0607779026031494","1.0607779026031494","0.42597150802612305","0.42597150802612305","0.42597150802612305"
"11669","0.29474201798439026","0.29474201798439026","0.29474201798439026","0.8762168884277344","0.8762168884277344","0.8762168884277344","0.24626442790031433","0.24626442790031433","0.24626442790031433","0.272272527217865","0.272272527217865","0.272272527217865","1.399121642112732","1.399121642112732","1.399121642112732","0.3504917025566101","0.3504917025566101","0.3504917025566101"
"11699","0.21945948898792267","0.21945948898792267","0.21945948898792267","0.5416388511657715","0.5416388511657715","0.5416388511657715","0.4538806080818176","0.4538806080818176","0.4538806080818176","0.31886786222457886","0.31886786222457886","0.31886786222457886","0.7992875576019287","0.7992875576019287","0.7992875576019287","0.4014549255371094","0.4014549255371094","0.4014549255371094"
"11729","0.29020771384239197","0.29020771384239197","0.29020771384239197","0.6646278500556946","0.6646278500556946","0.6646278500556946","0.2467016577720642","0.2467016577720642","0.2467016577720642","0.36665451526641846","0.36665451526641846","0.36665451526641846","1.0773218870162964","1.0773218870162964","1.0773218870162964","0.3205758333206177","0.3205758333206177","0.3205758333206177"
"11759","0.20831209421157837","0.20831209421157837","0.20831209421157837","2.035362720489502","2.035362720489502","2.035362720489502","0.3240891098976135","0.3240891098976135","0.3240891098976135","0.27991703152656555","0.27991703152656555","0.27991703152656555","1.2295688390731812","1.2295688390731812","1.2295688390731812","0.5228622555732727","0.5228622555732727","0.5228622555732727"
"11789","0.153971329331398","0.153971329331398","0.153971329331398","0.9568951725959778","0.9568951725959778","0.9568951725959778","0.2515508234500885","0.2515508234500885","0.2515508234500885","0.32006075978279114","0.32006075978279114","0.32006075978279114","1.5931609869003296","1.5931609869003296","1.5931609869003296","0.6342325210571289","0.6342325210571289","0.6342325210571289"
"11819","0.23639442026615143","0.23639442026615143","0.23639442026615143","0.4325287640094757","0.4325287640094757","0.4325287640094757","0.1758398711681366","0.1758398711681366","0.1758398711681366","0.4072830379009247","0.4072830379009247","0.4072830379009247","0.930449903011322","0.930449903011322","0.930449903011322","0.3529524505138397","0.3529524505138397","0.3529524505138397"
"11849","0.1832592785358429","0.1832592785358429","0.1832592785358429","0.45394423604011536","0.45394423604011536","0.45394423604011536","0.3739974796772003","0.3739974796772003","0.3739974796772003","0.27684828639030457","0.27684828639030457","0.27684828639030457","0.8244768381118774","0.8244768381118774","0.8244768381118774","0.41809752583503723","0.41809752583503723","0.41809752583503723"
"11879","0.2587679326534271","0.2587679326534271","0.2587679326534271","0.6076989769935608","0.6076989769935608","0.6076989769935608","0.26488733291625977","0.26488733291625977","0.26488733291625977","0.3064987063407898","0.3064987063407898","0.3064987063407898","1.0554091930389404","1.0554091930389404","1.0554091930389404","0.26837101578712463","0.26837101578712463","0.26837101578712463"
"11909","0.15216860175132751","0.15216860175132751","0.15216860175132751","0.45637670159339905","0.45637670159339905","0.45637670159339905","0.258338987827301","0.258338987827301","0.258338987827301","0.25468185544013977","0.25468185544013977","0.25468185544013977","1.0217726230621338","1.0217726230621338","1.0217726230621338","0.3483554720878601","0.3483554720878601","0.3483554720878601"
"11939","0.16526202857494354","0.16526202857494354","0.16526202857494354","0.3443257510662079","0.3443257510662079","0.3443257510662079","0.33649390935897827","0.33649390935897827","0.33649390935897827","0.3781741261482239","0.3781741261482239","0.3781741261482239","0.9641944766044617","0.9641944766044617","0.9641944766044617","0.47590985894203186","0.47590985894203186","0.47590985894203186"
"11969","0.19199638068675995","0.19199638068675995","0.19199638068675995","1.1312968730926514","1.1312968730926514","1.1312968730926514","0.19632932543754578","0.19632932543754578","0.19632932543754578","0.3362922966480255","0.3362922966480255","0.3362922966480255","1.3933461904525757","1.3933461904525757","1.3933461904525757","0.4511339068412781","0.4511339068412781","0.4511339068412781"
"11999","0.1601765751838684","0.1601765751838684","0.1601765751838684","0.5791928172111511","0.5791928172111511","0.5791928172111511","0.22466865181922913","0.22466865181922913","0.22466865181922913","0.4535678029060364","0.4535678029060364","0.4535678029060364","1.0686736106872559","1.0686736106872559","1.0686736106872559","0.40150368213653564","0.40150368213653564","0.40150368213653564"
"12029","0.15083618462085724","0.15083618462085724","0.15083618462085724","0.7831650972366333","0.7831650972366333","0.7831650972366333","0.23795852065086365","0.23795852065086365","0.23795852065086365","0.24730978906154633","0.24730978906154633","0.24730978906154633","0.900483250617981","0.900483250617981","0.900483250617981","0.4557006061077118","0.4557006061077118","0.4557006061077118"
"12059","0.334002822637558","0.334002822637558","0.334002822637558","0.7187042832374573","0.7187042832374573","0.7187042832374573","0.3095216751098633","0.3095216751098633","0.3095216751098633","0.27887973189353943","0.27887973189353943","0.27887973189353943","1.2158262729644775","1.2158262729644775","1.2158262729644775","0.34531909227371216","0.34531909227371216","0.34531909227371216"
"12089","0.245879665017128","0.245879665017128","0.245879665017128","0.6511015295982361","0.6511015295982361","0.6511015295982361","0.20587986707687378","0.20587986707687378","0.20587986707687378","0.30306801199913025","0.30306801199913025","0.30306801199913025","1.1437464952468872","1.1437464952468872","1.1437464952468872","0.38669353723526","0.38669353723526","0.38669353723526"
"12119","0.2615149915218353","0.2615149915218353","0.2615149915218353","0.4530545771121979","0.4530545771121979","0.4530545771121979","0.3919532895088196","0.3919532895088196","0.3919532895088196","0.2644128203392029","0.2644128203392029","0.2644128203392029","0.8604005575180054","0.8604005575180054","0.8604005575180054","0.5919243097305298","0.5919243097305298","0.5919243097305298"
"12149","0.14216479659080505","0.14216479659080505","0.14216479659080505","0.9176202416419983","0.9176202416419983","0.9176202416419983","0.29318171739578247","0.29318171739578247","0.29318171739578247","0.31692859530448914","0.31692859530448914","0.31692859530448914","1.2069908380508423","1.2069908380508423","1.2069908380508423","0.39035528898239136","0.39035528898239136","0.39035528898239136"
"12179","0.22973911464214325","0.22973911464214325","0.22973911464214325","0.5277252197265625","0.5277252197265625","0.5277252197265625","0.16542983055114746","0.16542983055114746","0.16542983055114746","0.3354525566101074","0.3354525566101074","0.3354525566101074","0.8519988656044006","0.8519988656044006","0.8519988656044006","0.300667941570282","0.300667941570282","0.300667941570282"
"12209","0.2425810545682907","0.2425810545682907","0.2425810545682907","0.7695609927177429","0.7695609927177429","0.7695609927177429","0.23963437974452972","0.23963437974452972","0.23963437974452972","0.5386145114898682","0.5386145114898682","0.5386145114898682","1.0314947366714478","1.0314947366714478","1.0314947366714478","0.4380693733692169","0.4380693733692169","0.4380693733692169"
"12239","0.23390009999275208","0.23390009999275208","0.23390009999275208","0.28030920028686523","0.28030920028686523","0.28030920028686523","0.17540587484836578","0.17540587484836578","0.17540587484836578","0.49164894223213196","0.49164894223213196","0.49164894223213196","1.0848908424377441","1.0848908424377441","1.0848908424377441","0.3570269048213959","0.3570269048213959","0.3570269048213959"
