"Step","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"9239","0.2624206840991974","0.2624206840991974","0.2624206840991974","0.582413375377655","0.582413375377655","0.582413375377655","0.3944454491138458","0.3944454491138458","0.3944454491138458","0.4836060106754303","0.4836060106754303","0.4836060106754303","1.264516830444336","1.264516830444336","1.264516830444336","0.5466247200965881","0.5466247200965881","0.5466247200965881"
"9269","0.1947510540485382","0.1947510540485382","0.1947510540485382","0.9419979453086853","0.9419979453086853","0.9419979453086853","0.40090784430503845","0.40090784430503845","0.40090784430503845","0.4345613718032837","0.4345613718032837","0.4345613718032837","1.7339357137680054","1.7339357137680054","1.7339357137680054","0.4149923622608185","0.4149923622608185","0.4149923622608185"
"9299","0.2767631411552429","0.2767631411552429","0.2767631411552429","0.6664505004882812","0.6664505004882812","0.6664505004882812","0.29323428869247437","0.29323428869247437","0.29323428869247437","0.36394602060317993","0.36394602060317993","0.36394602060317993","1.2750829458236694","1.2750829458236694","1.2750829458236694","0.3880428969860077","0.3880428969860077","0.3880428969860077"
"9329","0.18842223286628723","0.18842223286628723","0.18842223286628723","0.6036062240600586","0.6036062240600586","0.6036062240600586","0.464600145816803","0.464600145816803","0.464600145816803","0.4012697637081146","0.4012697637081146","0.4012697637081146","0.888405442237854","0.888405442237854","0.888405442237854","0.33670973777770996","0.33670973777770996","0.33670973777770996"
"9359","0.20941027998924255","0.20941027998924255","0.20941027998924255","0.5571833252906799","0.5571833252906799","0.5571833252906799","0.38581663370132446","0.38581663370132446","0.38581663370132446","0.4528379738330841","0.4528379738330841","0.4528379738330841","1.1968402862548828","1.1968402862548828","1.1968402862548828","0.6380553245544434","0.6380553245544434","0.6380553245544434"
"9389","0.24227432906627655","0.24227432906627655","0.24227432906627655","0.46811458468437195","0.46811458468437195","0.46811458468437195","0.2963554263114929","0.2963554263114929","0.2963554263114929","0.31846460700035095","0.31846460700035095","0.31846460700035095","1.0191094875335693","1.0191094875335693","1.0191094875335693","0.3282763659954071","0.3282763659954071","0.3282763659954071"
"9419","0.1787959635257721","0.1787959635257721","0.1787959635257721","0.47150754928588867","0.47150754928588867","0.47150754928588867","0.23371870815753937","0.23371870815753937","0.23371870815753937","0.3518349230289459","0.3518349230289459","0.3518349230289459","1.8188729286193848","1.8188729286193848","1.8188729286193848","0.30306166410446167","0.30306166410446167","0.30306166410446167"
"9449","0.17971986532211304","0.17971986532211304","0.17971986532211304","0.8088534474372864","0.8088534474372864","0.8088534474372864","0.4056389033794403","0.4056389033794403","0.4056389033794403","0.26940977573394775","0.26940977573394775","0.26940977573394775","1.1470850706100464","1.1470850706100464","1.1470850706100464","0.48989421129226685","0.48989421129226685","0.48989421129226685"
"9479","0.20462311804294586","0.20462311804294586","0.20462311804294586","1.2011396884918213","1.2011396884918213","1.2011396884918213","0.38170626759529114","0.38170626759529114","0.38170626759529114","0.38305607438087463","0.38305607438087463","0.38305607438087463","1.2652080059051514","1.2652080059051514","1.2652080059051514","0.3593231737613678","0.3593231737613678","0.3593231737613678"
"9509","0.18741630017757416","0.18741630017757416","0.18741630017757416","0.4833664894104004","0.4833664894104004","0.4833664894104004","0.4093913435935974","0.4093913435935974","0.4093913435935974","0.40159597992897034","0.40159597992897034","0.40159597992897034","1.138452172279358","1.138452172279358","1.138452172279358","0.6133968234062195","0.6133968234062195","0.6133968234062195"
"9539","0.3044731914997101","0.3044731914997101","0.3044731914997101","0.8078647255897522","0.8078647255897522","0.8078647255897522","0.31074637174606323","0.31074637174606323","0.31074637174606323","0.4607868790626526","0.4607868790626526","0.4607868790626526","1.08974027633667","1.08974027633667","1.08974027633667","0.49416735768318176","0.49416735768318176","0.49416735768318176"
"9569","0.39239928126335144","0.39239928126335144","0.39239928126335144","0.4948776960372925","0.4948776960372925","0.4948776960372925","0.25426024198532104","0.25426024198532104","0.25426024198532104","0.4104146957397461","0.4104146957397461","0.4104146957397461","1.1600855588912964","1.1600855588912964","1.1600855588912964","0.435229629278183","0.435229629278183","0.435229629278183"
"9599","0.2140531837940216","0.2140531837940216","0.2140531837940216","0.6160350441932678","0.6160350441932678","0.6160350441932678","0.25696489214897156","0.25696489214897156","0.25696489214897156","0.37495940923690796","0.37495940923690796","0.37495940923690796","1.0003008842468262","1.0003008842468262","1.0003008842468262","0.37268486618995667","0.37268486618995667","0.37268486618995667"
"9629","0.15220269560813904","0.15220269560813904","0.15220269560813904","1.3892103433609009","1.3892103433609009","1.3892103433609009","1.2315783500671387","1.2315783500671387","1.2315783500671387","0.4916124939918518","0.4916124939918518","0.4916124939918518","1.7984246015548706","1.7984246015548706","1.7984246015548706","0.6924942135810852","0.6924942135810852","0.6924942135810852"
"9659","0.26151713728904724","0.26151713728904724","0.26151713728904724","0.5242523550987244","0.5242523550987244","0.5242523550987244","0.38250449299812317","0.38250449299812317","0.38250449299812317","0.5258784294128418","0.5258784294128418","0.5258784294128418","1.1784029006958008","1.1784029006958008","1.1784029006958008","0.4352627098560333","0.4352627098560333","0.4352627098560333"
"9689","0.15690438449382782","0.15690438449382782","0.15690438449382782","0.503285825252533","0.503285825252533","0.503285825252533","0.2574760317802429","0.2574760317802429","0.2574760317802429","0.3013128340244293","0.3013128340244293","0.3013128340244293","0.9102604389190674","0.9102604389190674","0.9102604389190674","0.289140909910202","0.289140909910202","0.289140909910202"
"9719","0.2525836229324341","0.2525836229324341","0.2525836229324341","1.7350366115570068","1.7350366115570068","1.7350366115570068","0.3054563105106354","0.3054563105106354","0.3054563105106354","0.6198980808258057","0.6198980808258057","0.6198980808258057","1.6539037227630615","1.6539037227630615","1.6539037227630615","0.45924171805381775","0.45924171805381775","0.45924171805381775"
"9749","0.2045794129371643","0.2045794129371643","0.2045794129371643","0.564232349395752","0.564232349395752","0.564232349395752","0.3176823854446411","0.3176823854446411","0.3176823854446411","0.3899732530117035","0.3899732530117035","0.3899732530117035","1.113155722618103","1.113155722618103","1.113155722618103","0.3956514000892639","0.3956514000892639","0.3956514000892639"
"9779","0.26665976643562317","0.26665976643562317","0.26665976643562317","1.0577062368392944","1.0577062368392944","1.0577062368392944","0.3657703995704651","0.3657703995704651","0.3657703995704651","0.4142100512981415","0.4142100512981415","0.4142100512981415","1.2543187141418457","1.2543187141418457","1.2543187141418457","0.409200519323349","0.409200519323349","0.409200519323349"
"9809","0.24092549085617065","0.24092549085617065","0.24092549085617065","0.6799749732017517","0.6799749732017517","0.6799749732017517","0.19214102625846863","0.19214102625846863","0.19214102625846863","0.3651081621646881","0.3651081621646881","0.3651081621646881","1.3629854917526245","1.3629854917526245","1.3629854917526245","0.40205350518226624","0.40205350518226624","0.40205350518226624"
"9839","0.21022239327430725","0.21022239327430725","0.21022239327430725","1.1206023693084717","1.1206023693084717","1.1206023693084717","0.3416748642921448","0.3416748642921448","0.3416748642921448","0.3305717408657074","0.3305717408657074","0.3305717408657074","1.9079153537750244","1.9079153537750244","1.9079153537750244","0.5993341207504272","0.5993341207504272","0.5993341207504272"
"9869","0.18791621923446655","0.18791621923446655","0.18791621923446655","0.6845695376396179","0.6845695376396179","0.6845695376396179","0.2380369007587433","0.2380369007587433","0.2380369007587433","0.312494158744812","0.312494158744812","0.312494158744812","1.2664114236831665","1.2664114236831665","1.2664114236831665","0.3692893981933594","0.3692893981933594","0.3692893981933594"
"9899","0.1699950397014618","0.1699950397014618","0.1699950397014618","0.40206724405288696","0.40206724405288696","0.40206724405288696","0.2331056147813797","0.2331056147813797","0.2331056147813797","0.282490998506546","0.282490998506546","0.282490998506546","0.9206191301345825","0.9206191301345825","0.9206191301345825","0.43992581963539124","0.43992581963539124","0.43992581963539124"
"9929","0.2802892327308655","0.2802892327308655","0.2802892327308655","0.9975014925003052","0.9975014925003052","0.9975014925003052","0.3293585479259491","0.3293585479259491","0.3293585479259491","0.4378359615802765","0.4378359615802765","0.4378359615802765","1.3300102949142456","1.3300102949142456","1.3300102949142456","0.4567672610282898","0.4567672610282898","0.4567672610282898"
"9959","0.1791534125804901","0.1791534125804901","0.1791534125804901","0.29581230878829956","0.29581230878829956","0.29581230878829956","0.290181428194046","0.290181428194046","0.290181428194046","0.358408659696579","0.358408659696579","0.358408659696579","1.2130262851715088","1.2130262851715088","1.2130262851715088","0.4483959972858429","0.4483959972858429","0.4483959972858429"
"9989","0.21180060505867004","0.21180060505867004","0.21180060505867004","0.695258378982544","0.695258378982544","0.695258378982544","0.28946322202682495","0.28946322202682495","0.28946322202682495","0.3246482014656067","0.3246482014656067","0.3246482014656067","1.3500808477401733","1.3500808477401733","1.3500808477401733","0.37086036801338196","0.37086036801338196","0.37086036801338196"
"10019","0.16998635232448578","0.16998635232448578","0.16998635232448578","0.5028725862503052","0.5028725862503052","0.5028725862503052","0.26007992029190063","0.26007992029190063","0.26007992029190063","0.3240728974342346","0.3240728974342346","0.3240728974342346","0.8820661902427673","0.8820661902427673","0.8820661902427673","0.32715871930122375","0.32715871930122375","0.32715871930122375"
"10049","0.22580046951770782","0.22580046951770782","0.22580046951770782","0.45088645815849304","0.45088645815849304","0.45088645815849304","0.43645617365837097","0.43645617365837097","0.43645617365837097","0.5116477012634277","0.5116477012634277","0.5116477012634277","1.1293960809707642","1.1293960809707642","1.1293960809707642","0.4174041152000427","0.4174041152000427","0.4174041152000427"
"10079","0.19693660736083984","0.19693660736083984","0.19693660736083984","1.0301883220672607","1.0301883220672607","1.0301883220672607","0.20252269506454468","0.20252269506454468","0.20252269506454468","0.34307849407196045","0.34307849407196045","0.34307849407196045","1.472247838973999","1.472247838973999","1.472247838973999","0.37825292348861694","0.37825292348861694","0.37825292348861694"
"10109","0.1396598070859909","0.1396598070859909","0.1396598070859909","0.41698309779167175","0.41698309779167175","0.41698309779167175","0.3177642524242401","0.3177642524242401","0.3177642524242401","0.28651484847068787","0.28651484847068787","0.28651484847068787","1.0903126001358032","1.0903126001358032","1.0903126001358032","0.41273656487464905","0.41273656487464905","0.41273656487464905"
"10139","0.24015216529369354","0.24015216529369354","0.24015216529369354","1.047610878944397","1.047610878944397","1.047610878944397","0.3290175199508667","0.3290175199508667","0.3290175199508667","0.43547481298446655","0.43547481298446655","0.43547481298446655","1.7670141458511353","1.7670141458511353","1.7670141458511353","0.3891138732433319","0.3891138732433319","0.3891138732433319"
"10169","0.4252546727657318","0.4252546727657318","0.4252546727657318","0.43485069274902344","0.43485069274902344","0.43485069274902344","0.26317426562309265","0.26317426562309265","0.26317426562309265","0.7132703065872192","0.7132703065872192","0.7132703065872192","1.3500993251800537","1.3500993251800537","1.3500993251800537","0.4201193153858185","0.4201193153858185","0.4201193153858185"
"10199","0.16163352131843567","0.16163352131843567","0.16163352131843567","0.6468440294265747","0.6468440294265747","0.6468440294265747","0.37996625900268555","0.37996625900268555","0.37996625900268555","0.31124332547187805","0.31124332547187805","0.31124332547187805","0.9262630939483643","0.9262630939483643","0.9262630939483643","0.5699310898780823","0.5699310898780823","0.5699310898780823"
"10229","0.21478265523910522","0.21478265523910522","0.21478265523910522","0.5355571508407593","0.5355571508407593","0.5355571508407593","0.35866159200668335","0.35866159200668335","0.35866159200668335","0.35594820976257324","0.35594820976257324","0.35594820976257324","1.2000935077667236","1.2000935077667236","1.2000935077667236","0.38865163922309875","0.38865163922309875","0.38865163922309875"
"10259","0.29904696345329285","0.29904696345329285","0.29904696345329285","0.8472204208374023","0.8472204208374023","0.8472204208374023","0.3611983358860016","0.3611983358860016","0.3611983358860016","0.5332481861114502","0.5332481861114502","0.5332481861114502","1.7517046928405762","1.7517046928405762","1.7517046928405762","0.3129817247390747","0.3129817247390747","0.3129817247390747"
"10289","0.20464904606342316","0.20464904606342316","0.20464904606342316","0.5431183576583862","0.5431183576583862","0.5431183576583862","0.2393958866596222","0.2393958866596222","0.2393958866596222","0.2930159568786621","0.2930159568786621","0.2930159568786621","1.2263476848602295","1.2263476848602295","1.2263476848602295","0.429031103849411","0.429031103849411","0.429031103849411"
"10319","0.17235060036182404","0.17235060036182404","0.17235060036182404","0.429547518491745","0.429547518491745","0.429547518491745","0.30385828018188477","0.30385828018188477","0.30385828018188477","0.31932154297828674","0.31932154297828674","0.31932154297828674","0.8170575499534607","0.8170575499534607","0.8170575499534607","0.5398635268211365","0.5398635268211365","0.5398635268211365"
"10349","0.3181685507297516","0.3181685507297516","0.3181685507297516","0.5589525699615479","0.5589525699615479","0.5589525699615479","0.2825698256492615","0.2825698256492615","0.2825698256492615","0.31183502078056335","0.31183502078056335","0.31183502078056335","1.2755699157714844","1.2755699157714844","1.2755699157714844","0.3870258927345276","0.3870258927345276","0.3870258927345276"
"10379","0.18720409274101257","0.18720409274101257","0.18720409274101257","0.5398505330085754","0.5398505330085754","0.5398505330085754","0.447456032037735","0.447456032037735","0.447456032037735","0.34229108691215515","0.34229108691215515","0.34229108691215515","1.0822405815124512","1.0822405815124512","1.0822405815124512","0.783750593662262","0.783750593662262","0.783750593662262"
"10409","0.3561806380748749","0.3561806380748749","0.3561806380748749","0.7461616396903992","0.7461616396903992","0.7461616396903992","0.27091073989868164","0.27091073989868164","0.27091073989868164","0.43722760677337646","0.43722760677337646","0.43722760677337646","1.582660436630249","1.582660436630249","1.582660436630249","0.2993873655796051","0.2993873655796051","0.2993873655796051"
"10439","0.3008916676044464","0.3008916676044464","0.3008916676044464","0.65330970287323","0.65330970287323","0.65330970287323","0.39858973026275635","0.39858973026275635","0.39858973026275635","0.4048616588115692","0.4048616588115692","0.4048616588115692","1.006839394569397","1.006839394569397","1.006839394569397","0.6428250074386597","0.6428250074386597","0.6428250074386597"
"10469","0.24191713333129883","0.24191713333129883","0.24191713333129883","1.4083725214004517","1.4083725214004517","1.4083725214004517","0.3723566234111786","0.3723566234111786","0.3723566234111786","0.3520796000957489","0.3520796000957489","0.3520796000957489","2.4974536895751953","2.4974536895751953","2.4974536895751953","0.6508748531341553","0.6508748531341553","0.6508748531341553"
"10499","0.14702987670898438","0.14702987670898438","0.14702987670898438","0.5865821838378906","0.5865821838378906","0.5865821838378906","0.3643518090248108","0.3643518090248108","0.3643518090248108","0.277953177690506","0.277953177690506","0.277953177690506","1.1470097303390503","1.1470097303390503","1.1470097303390503","0.7416567802429199","0.7416567802429199","0.7416567802429199"
"10529","0.24662433564662933","0.24662433564662933","0.24662433564662933","0.5285465717315674","0.5285465717315674","0.5285465717315674","0.2628730237483978","0.2628730237483978","0.2628730237483978","0.34659701585769653","0.34659701585769653","0.34659701585769653","0.9600681662559509","0.9600681662559509","0.9600681662559509","0.46175047755241394","0.46175047755241394","0.46175047755241394"
"10559","0.31399235129356384","0.31399235129356384","0.31399235129356384","0.6754562854766846","0.6754562854766846","0.6754562854766846","0.31192582845687866","0.31192582845687866","0.31192582845687866","0.4080035984516144","0.4080035984516144","0.4080035984516144","1.0780918598175049","1.0780918598175049","1.0780918598175049","0.4448971450328827","0.4448971450328827","0.4448971450328827"
"10589","0.19299764931201935","0.19299764931201935","0.19299764931201935","1.0264403820037842","1.0264403820037842","1.0264403820037842","0.25114426016807556","0.25114426016807556","0.25114426016807556","0.2999546229839325","0.2999546229839325","0.2999546229839325","1.3187273740768433","1.3187273740768433","1.3187273740768433","0.38729414343833923","0.38729414343833923","0.38729414343833923"
"10619","0.1792142242193222","0.1792142242193222","0.1792142242193222","0.3351643979549408","0.3351643979549408","0.3351643979549408","0.3273336589336395","0.3273336589336395","0.3273336589336395","0.28879302740097046","0.28879302740097046","0.28879302740097046","0.9003727436065674","0.9003727436065674","0.9003727436065674","0.397880494594574","0.397880494594574","0.397880494594574"
"10649","0.20959138870239258","0.20959138870239258","0.20959138870239258","2.5026071071624756","2.5026071071624756","2.5026071071624756","0.4471921920776367","0.4471921920776367","0.4471921920776367","0.31317222118377686","0.31317222118377686","0.31317222118377686","2.040463447570801","2.040463447570801","2.040463447570801","0.40583786368370056","0.40583786368370056","0.40583786368370056"
"10679","0.12840081751346588","0.12840081751346588","0.12840081751346588","1.0050939321517944","1.0050939321517944","1.0050939321517944","0.2684958875179291","0.2684958875179291","0.2684958875179291","0.26312726736068726","0.26312726736068726","0.26312726736068726","1.05904221534729","1.05904221534729","1.05904221534729","0.36760610342025757","0.36760610342025757","0.36760610342025757"
"10709","0.17650346457958221","0.17650346457958221","0.17650346457958221","0.6678450107574463","0.6678450107574463","0.6678450107574463","0.38262900710105896","0.38262900710105896","0.38262900710105896","0.3098062574863434","0.3098062574863434","0.3098062574863434","1.0047338008880615","1.0047338008880615","1.0047338008880615","0.39644956588745117","0.39644956588745117","0.39644956588745117"
"10739","0.3103545904159546","0.3103545904159546","0.3103545904159546","1.1264686584472656","1.1264686584472656","1.1264686584472656","0.31028035283088684","0.31028035283088684","0.31028035283088684","0.3767443895339966","0.3767443895339966","0.3767443895339966","1.488849401473999","1.488849401473999","1.488849401473999","0.42171385884284973","0.42171385884284973","0.42171385884284973"
"10769","0.4311840832233429","0.4311840832233429","0.4311840832233429","0.6552020907402039","0.6552020907402039","0.6552020907402039","0.22223442792892456","0.22223442792892456","0.22223442792892456","0.5743545889854431","0.5743545889854431","0.5743545889854431","1.2819470167160034","1.2819470167160034","1.2819470167160034","0.41073906421661377","0.41073906421661377","0.41073906421661377"
"10799","0.17615272104740143","0.17615272104740143","0.17615272104740143","0.5036627650260925","0.5036627650260925","0.5036627650260925","0.3695146441459656","0.3695146441459656","0.3695146441459656","0.3642575442790985","0.3642575442790985","0.3642575442790985","1.1961747407913208","1.1961747407913208","1.1961747407913208","0.35858121514320374","0.35858121514320374","0.35858121514320374"
"10829","0.16089767217636108","0.16089767217636108","0.16089767217636108","0.5875948667526245","0.5875948667526245","0.5875948667526245","0.2574410140514374","0.2574410140514374","0.2574410140514374","0.296328604221344","0.296328604221344","0.296328604221344","1.0491273403167725","1.0491273403167725","1.0491273403167725","0.4444207549095154","0.4444207549095154","0.4444207549095154"
"10859","0.16719044744968414","0.16719044744968414","0.16719044744968414","0.6358435153961182","0.6358435153961182","0.6358435153961182","0.2226317971944809","0.2226317971944809","0.2226317971944809","0.41555511951446533","0.41555511951446533","0.41555511951446533","1.3120619058609009","1.3120619058609009","1.3120619058609009","0.3001693785190582","0.3001693785190582","0.3001693785190582"
"10889","0.2137281596660614","0.2137281596660614","0.2137281596660614","0.449040949344635","0.449040949344635","0.449040949344635","0.3535277545452118","0.3535277545452118","0.3535277545452118","0.28506335616111755","0.28506335616111755","0.28506335616111755","1.0904384851455688","1.0904384851455688","1.0904384851455688","0.8746843338012695","0.8746843338012695","0.8746843338012695"
"10919","0.17031405866146088","0.17031405866146088","0.17031405866146088","0.45075368881225586","0.45075368881225586","0.45075368881225586","0.7858009934425354","0.7858009934425354","0.7858009934425354","0.2811015248298645","0.2811015248298645","0.2811015248298645","0.9250643849372864","0.9250643849372864","0.9250643849372864","1.333152413368225","1.333152413368225","1.333152413368225"
"10949","0.30043378472328186","0.30043378472328186","0.30043378472328186","0.6708835959434509","0.6708835959434509","0.6708835959434509","0.2738358676433563","0.2738358676433563","0.2738358676433563","0.36398404836654663","0.36398404836654663","0.36398404836654663","1.2162336111068726","1.2162336111068726","1.2162336111068726","0.5569359064102173","0.5569359064102173","0.5569359064102173"
"10979","0.24390313029289246","0.24390313029289246","0.24390313029289246","0.7770764827728271","0.7770764827728271","0.7770764827728271","0.5310898423194885","0.5310898423194885","0.5310898423194885","0.4484397768974304","0.4484397768974304","0.4484397768974304","1.158978819847107","1.158978819847107","1.158978819847107","0.48074156045913696","0.48074156045913696","0.48074156045913696"
"11009","0.14331142604351044","0.14331142604351044","0.14331142604351044","3.482081890106201","3.482081890106201","3.482081890106201","0.27529653906822205","0.27529653906822205","0.27529653906822205","0.3261641561985016","0.3261641561985016","0.3261641561985016","1.8051751852035522","1.8051751852035522","1.8051751852035522","0.4045006334781647","0.4045006334781647","0.4045006334781647"
"11039","0.14710721373558044","0.14710721373558044","0.14710721373558044","0.8141096830368042","0.8141096830368042","0.8141096830368042","0.22168712317943573","0.22168712317943573","0.22168712317943573","0.31680819392204285","0.31680819392204285","0.31680819392204285","1.0595908164978027","1.0595908164978027","1.0595908164978027","0.3845222294330597","0.3845222294330597","0.3845222294330597"
"11069","0.14919695258140564","0.14919695258140564","0.14919695258140564","1.0348401069641113","1.0348401069641113","1.0348401069641113","0.241464301943779","0.241464301943779","0.241464301943779","0.266353040933609","0.266353040933609","0.266353040933609","1.7683913707733154","1.7683913707733154","1.7683913707733154","0.34475475549697876","0.34475475549697876","0.34475475549697876"
"11099","0.4670524597167969","0.4670524597167969","0.4670524597167969","0.8113332986831665","0.8113332986831665","0.8113332986831665","0.3757217228412628","0.3757217228412628","0.3757217228412628","0.619593620300293","0.619593620300293","0.619593620300293","1.4137928485870361","1.4137928485870361","1.4137928485870361","0.316031813621521","0.316031813621521","0.316031813621521"
"11129","0.3486354649066925","0.3486354649066925","0.3486354649066925","0.6570223569869995","0.6570223569869995","0.6570223569869995","0.2965795695781708","0.2965795695781708","0.2965795695781708","0.2859449088573456","0.2859449088573456","0.2859449088573456","1.0792045593261719","1.0792045593261719","1.0792045593261719","0.43872541189193726","0.43872541189193726","0.43872541189193726"
"11159","0.23808173835277557","0.23808173835277557","0.23808173835277557","0.49942103028297424","0.49942103028297424","0.49942103028297424","0.3167586922645569","0.3167586922645569","0.3167586922645569","0.33213210105895996","0.33213210105895996","0.33213210105895996","1.224509596824646","1.224509596824646","1.224509596824646","0.4435727596282959","0.4435727596282959","0.4435727596282959"
"11189","0.27618664503097534","0.27618664503097534","0.27618664503097534","0.6331994533538818","0.6331994533538818","0.6331994533538818","0.37097838521003723","0.37097838521003723","0.37097838521003723","0.3081096112728119","0.3081096112728119","0.3081096112728119","1.3228248357772827","1.3228248357772827","1.3228248357772827","0.43264254927635193","0.43264254927635193","0.43264254927635193"
"11219","0.21971438825130463","0.21971438825130463","0.21971438825130463","0.6618214249610901","0.6618214249610901","0.6618214249610901","0.34947851300239563","0.34947851300239563","0.34947851300239563","0.5201299786567688","0.5201299786567688","0.5201299786567688","1.4830875396728516","1.4830875396728516","1.4830875396728516","0.4651135802268982","0.4651135802268982","0.4651135802268982"
"11249","0.25742340087890625","0.25742340087890625","0.25742340087890625","0.6521623730659485","0.6521623730659485","0.6521623730659485","0.3022388815879822","0.3022388815879822","0.3022388815879822","0.2518136203289032","0.2518136203289032","0.2518136203289032","1.0254600048065186","1.0254600048065186","1.0254600048065186","0.31106600165367126","0.31106600165367126","0.31106600165367126"
"11279","0.2665521800518036","0.2665521800518036","0.2665521800518036","0.6169878840446472","0.6169878840446472","0.6169878840446472","0.2600574493408203","0.2600574493408203","0.2600574493408203","0.3348524868488312","0.3348524868488312","0.3348524868488312","1.1244839429855347","1.1244839429855347","1.1244839429855347","0.5735698342323303","0.5735698342323303","0.5735698342323303"
"11309","0.22067120671272278","0.22067120671272278","0.22067120671272278","0.826423168182373","0.826423168182373","0.826423168182373","0.27060455083847046","0.27060455083847046","0.27060455083847046","0.30658549070358276","0.30658549070358276","0.30658549070358276","1.3091903924942017","1.3091903924942017","1.3091903924942017","0.4603395462036133","0.4603395462036133","0.4603395462036133"
"11339","0.24262408912181854","0.24262408912181854","0.24262408912181854","1.013045310974121","1.013045310974121","1.013045310974121","0.25094303488731384","0.25094303488731384","0.25094303488731384","0.29566851258277893","0.29566851258277893","0.29566851258277893","1.2234448194503784","1.2234448194503784","1.2234448194503784","0.3394912779331207","0.3394912779331207","0.3394912779331207"
"11369","0.20735004544258118","0.20735004544258118","0.20735004544258118","0.6517713665962219","0.6517713665962219","0.6517713665962219","0.2778034210205078","0.2778034210205078","0.2778034210205078","0.3910984992980957","0.3910984992980957","0.3910984992980957","2.0142006874084473","2.0142006874084473","2.0142006874084473","0.39647018909454346","0.39647018909454346","0.39647018909454346"
"11399","0.18214358389377594","0.18214358389377594","0.18214358389377594","0.6054452061653137","0.6054452061653137","0.6054452061653137","0.24833503365516663","0.24833503365516663","0.24833503365516663","0.30002450942993164","0.30002450942993164","0.30002450942993164","0.9306867718696594","0.9306867718696594","0.9306867718696594","0.44653305411338806","0.44653305411338806","0.44653305411338806"
"11429","0.23931799829006195","0.23931799829006195","0.23931799829006195","0.48540252447128296","0.48540252447128296","0.48540252447128296","0.22275424003601074","0.22275424003601074","0.22275424003601074","0.35015732049942017","0.35015732049942017","0.35015732049942017","0.9878541231155396","0.9878541231155396","0.9878541231155396","0.5699399709701538","0.5699399709701538","0.5699399709701538"
"11459","0.2537786662578583","0.2537786662578583","0.2537786662578583","0.5568785071372986","0.5568785071372986","0.5568785071372986","0.31480079889297485","0.31480079889297485","0.31480079889297485","0.28295570611953735","0.28295570611953735","0.28295570611953735","0.9460572600364685","0.9460572600364685","0.9460572600364685","0.3367493748664856","0.3367493748664856","0.3367493748664856"
"11489","0.1975366175174713","0.1975366175174713","0.1975366175174713","0.5368781089782715","0.5368781089782715","0.5368781089782715","0.2770402729511261","0.2770402729511261","0.2770402729511261","0.23279908299446106","0.23279908299446106","0.23279908299446106","0.9915245771408081","0.9915245771408081","0.9915245771408081","0.43514859676361084","0.43514859676361084","0.43514859676361084"
"11519","0.2450638711452484","0.2450638711452484","0.2450638711452484","0.384305477142334","0.384305477142334","0.384305477142334","0.2224510908126831","0.2224510908126831","0.2224510908126831","0.2501571476459503","0.2501571476459503","0.2501571476459503","1.2186200618743896","1.2186200618743896","1.2186200618743896","0.2904278635978699","0.2904278635978699","0.2904278635978699"
"11549","0.27366387844085693","0.27366387844085693","0.27366387844085693","0.6547999978065491","0.6547999978065491","0.6547999978065491","0.18984243273735046","0.18984243273735046","0.18984243273735046","0.2788124680519104","0.2788124680519104","0.2788124680519104","1.0579484701156616","1.0579484701156616","1.0579484701156616","0.4043492376804352","0.4043492376804352","0.4043492376804352"
"11579","0.27918741106987","0.27918741106987","0.27918741106987","0.4236215054988861","0.4236215054988861","0.4236215054988861","0.3606463670730591","0.3606463670730591","0.3606463670730591","0.40590012073516846","0.40590012073516846","0.40590012073516846","0.9949725866317749","0.9949725866317749","0.9949725866317749","0.49704015254974365","0.49704015254974365","0.49704015254974365"
