"Step","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MAX"
"10469","0.08826037496328354","0.08826037496328354","0.08826037496328354","0.41415145993232727","0.41415145993232727","0.41415145993232727","0.6732540726661682","0.6732540726661682","0.6732540726661682","0.18054936826229095","0.18054936826229095","0.18054936826229095","0.6545277237892151","0.6545277237892151","0.6545277237892151","0.7362096905708313","0.7362096905708313","0.7362096905708313"
"10499","0.17061465978622437","0.17061465978622437","0.17061465978622437","0.5115117430686951","0.5115117430686951","0.5115117430686951","0.22178146243095398","0.22178146243095398","0.22178146243095398","0.2566624879837036","0.2566624879837036","0.2566624879837036","0.6393406391143799","0.6393406391143799","0.6393406391143799","0.39754462242126465","0.39754462242126465","0.39754462242126465"
"10529","0.18226750195026398","0.18226750195026398","0.18226750195026398","0.37418439984321594","0.37418439984321594","0.37418439984321594","0.3921811580657959","0.3921811580657959","0.3921811580657959","0.3818751573562622","0.3818751573562622","0.3818751573562622","0.7762826085090637","0.7762826085090637","0.7762826085090637","0.5381796956062317","0.5381796956062317","0.5381796956062317"
"10559","0.15922145545482635","0.15922145545482635","0.15922145545482635","0.530548095703125","0.530548095703125","0.530548095703125","0.34120863676071167","0.34120863676071167","0.34120863676071167","0.3845107853412628","0.3845107853412628","0.3845107853412628","0.8084818720817566","0.8084818720817566","0.8084818720817566","1.3354867696762085","1.3354867696762085","1.3354867696762085"
"10589","0.16995197534561157","0.16995197534561157","0.16995197534561157","0.36142638325691223","0.36142638325691223","0.36142638325691223","0.18060918152332306","0.18060918152332306","0.18060918152332306","0.250566303730011","0.250566303730011","0.250566303730011","0.6798025369644165","0.6798025369644165","0.6798025369644165","0.31132254004478455","0.31132254004478455","0.31132254004478455"
"10619","0.17703863978385925","0.17703863978385925","0.17703863978385925","0.41491472721099854","0.41491472721099854","0.41491472721099854","0.30054500699043274","0.30054500699043274","0.30054500699043274","0.22843456268310547","0.22843456268310547","0.22843456268310547","0.8202423453330994","0.8202423453330994","0.8202423453330994","0.4401380717754364","0.4401380717754364","0.4401380717754364"
"10649","0.13666848838329315","0.13666848838329315","0.13666848838329315","0.41471365094184875","0.41471365094184875","0.41471365094184875","0.39501088857650757","0.39501088857650757","0.39501088857650757","0.3865777850151062","0.3865777850151062","0.3865777850151062","0.9707110524177551","0.9707110524177551","0.9707110524177551","0.5819444060325623","0.5819444060325623","0.5819444060325623"
"10679","0.12463713437318802","0.12463713437318802","0.12463713437318802","0.5299473404884338","0.5299473404884338","0.5299473404884338","0.2906501591205597","0.2906501591205597","0.2906501591205597","0.2829766869544983","0.2829766869544983","0.2829766869544983","0.9616490602493286","0.9616490602493286","0.9616490602493286","0.46908554434776306","0.46908554434776306","0.46908554434776306"
"10709","0.22829997539520264","0.22829997539520264","0.22829997539520264","0.4098717272281647","0.4098717272281647","0.4098717272281647","0.44678518176078796","0.44678518176078796","0.44678518176078796","0.27474018931388855","0.27474018931388855","0.27474018931388855","0.739923357963562","0.739923357963562","0.739923357963562","0.49043798446655273","0.49043798446655273","0.49043798446655273"
"10739","0.1299888640642166","0.1299888640642166","0.1299888640642166","0.4428029954433441","0.4428029954433441","0.4428029954433441","0.2887876033782959","0.2887876033782959","0.2887876033782959","0.23353828489780426","0.23353828489780426","0.23353828489780426","0.8235509991645813","0.8235509991645813","0.8235509991645813","0.3486459255218506","0.3486459255218506","0.3486459255218506"
"10769","0.1512347012758255","0.1512347012758255","0.1512347012758255","0.6565412878990173","0.6565412878990173","0.6565412878990173","0.290082186460495","0.290082186460495","0.290082186460495","0.32787689566612244","0.32787689566612244","0.32787689566612244","0.9230073094367981","0.9230073094367981","0.9230073094367981","0.4251306354999542","0.4251306354999542","0.4251306354999542"
"10799","0.17635680735111237","0.17635680735111237","0.17635680735111237","0.44017553329467773","0.44017553329467773","0.44017553329467773","0.19022917747497559","0.19022917747497559","0.19022917747497559","0.2611968219280243","0.2611968219280243","0.2611968219280243","0.7639753818511963","0.7639753818511963","0.7639753818511963","0.328430712223053","0.328430712223053","0.328430712223053"
"10829","0.26170599460601807","0.26170599460601807","0.26170599460601807","0.3562862277030945","0.3562862277030945","0.3562862277030945","0.2614355981349945","0.2614355981349945","0.2614355981349945","0.3682568371295929","0.3682568371295929","0.3682568371295929","0.6589953303337097","0.6589953303337097","0.6589953303337097","0.3992096185684204","0.3992096185684204","0.3992096185684204"
"10859","0.167218416929245","0.167218416929245","0.167218416929245","0.663982093334198","0.663982093334198","0.663982093334198","0.2650264799594879","0.2650264799594879","0.2650264799594879","0.2535941004753113","0.2535941004753113","0.2535941004753113","0.8589162826538086","0.8589162826538086","0.8589162826538086","0.40268027782440186","0.40268027782440186","0.40268027782440186"
"10889","0.1751873940229416","0.1751873940229416","0.1751873940229416","0.5023844838142395","0.5023844838142395","0.5023844838142395","0.2948925793170929","0.2948925793170929","0.2948925793170929","0.3217565417289734","0.3217565417289734","0.3217565417289734","0.8507757186889648","0.8507757186889648","0.8507757186889648","0.3958391547203064","0.3958391547203064","0.3958391547203064"
"10919","0.19731652736663818","0.19731652736663818","0.19731652736663818","0.44424113631248474","0.44424113631248474","0.44424113631248474","0.672839343547821","0.672839343547821","0.672839343547821","0.2676483988761902","0.2676483988761902","0.2676483988761902","0.7709808349609375","0.7709808349609375","0.7709808349609375","2.0818066596984863","2.0818066596984863","2.0818066596984863"
"10949","0.22957317531108856","0.22957317531108856","0.22957317531108856","0.400826096534729","0.400826096534729","0.400826096534729","0.28239521384239197","0.28239521384239197","0.28239521384239197","0.31031110882759094","0.31031110882759094","0.31031110882759094","0.725598156452179","0.725598156452179","0.725598156452179","0.5255571007728577","0.5255571007728577","0.5255571007728577"
"10979","0.24755601584911346","0.24755601584911346","0.24755601584911346","0.4657198190689087","0.4657198190689087","0.4657198190689087","0.21493418514728546","0.21493418514728546","0.21493418514728546","0.3649616241455078","0.3649616241455078","0.3649616241455078","0.7455610632896423","0.7455610632896423","0.7455610632896423","0.5776906609535217","0.5776906609535217","0.5776906609535217"
"11009","0.2116900235414505","0.2116900235414505","0.2116900235414505","0.5880508422851562","0.5880508422851562","0.5880508422851562","0.41140463948249817","0.41140463948249817","0.41140463948249817","0.27027058601379395","0.27027058601379395","0.27027058601379395","0.9644209146499634","0.9644209146499634","0.9644209146499634","0.3316374123096466","0.3316374123096466","0.3316374123096466"
"11039","0.1220891922712326","0.1220891922712326","0.1220891922712326","0.5912909507751465","0.5912909507751465","0.5912909507751465","0.30061671137809753","0.30061671137809753","0.30061671137809753","0.20977728068828583","0.20977728068828583","0.20977728068828583","0.5864697694778442","0.5864697694778442","0.5864697694778442","0.30219516158103943","0.30219516158103943","0.30219516158103943"
"11069","0.10685556381940842","0.10685556381940842","0.10685556381940842","0.3842247724533081","0.3842247724533081","0.3842247724533081","0.20087753236293793","0.20087753236293793","0.20087753236293793","0.26442524790763855","0.26442524790763855","0.26442524790763855","0.5462011098861694","0.5462011098861694","0.5462011098861694","0.5069243907928467","0.5069243907928467","0.5069243907928467"
"11099","0.13328245282173157","0.13328245282173157","0.13328245282173157","0.26853320002555847","0.26853320002555847","0.26853320002555847","0.36269789934158325","0.36269789934158325","0.36269789934158325","0.31531256437301636","0.31531256437301636","0.31531256437301636","0.7177832126617432","0.7177832126617432","0.7177832126617432","0.4358823299407959","0.4358823299407959","0.4358823299407959"
"11129","0.19414615631103516","0.19414615631103516","0.19414615631103516","0.5370159149169922","0.5370159149169922","0.5370159149169922","0.21835139393806458","0.21835139393806458","0.21835139393806458","0.2446427345275879","0.2446427345275879","0.2446427345275879","0.7119195461273193","0.7119195461273193","0.7119195461273193","0.33470308780670166","0.33470308780670166","0.33470308780670166"
"11159","0.14873796701431274","0.14873796701431274","0.14873796701431274","0.4439660608768463","0.4439660608768463","0.4439660608768463","0.19169795513153076","0.19169795513153076","0.19169795513153076","0.25156062841415405","0.25156062841415405","0.25156062841415405","0.6814397573471069","0.6814397573471069","0.6814397573471069","0.3548734486103058","0.3548734486103058","0.3548734486103058"
"11189","0.2169617861509323","0.2169617861509323","0.2169617861509323","0.5112684965133667","0.5112684965133667","0.5112684965133667","0.2881789803504944","0.2881789803504944","0.2881789803504944","0.30671873688697815","0.30671873688697815","0.30671873688697815","0.6609770059585571","0.6609770059585571","0.6609770059585571","0.5854018926620483","0.5854018926620483","0.5854018926620483"
"11219","0.21033450961112976","0.21033450961112976","0.21033450961112976","0.4426732659339905","0.4426732659339905","0.4426732659339905","0.2739972472190857","0.2739972472190857","0.2739972472190857","0.2091972529888153","0.2091972529888153","0.2091972529888153","0.9384733438491821","0.9384733438491821","0.9384733438491821","0.3713873326778412","0.3713873326778412","0.3713873326778412"
"11249","0.12926656007766724","0.12926656007766724","0.12926656007766724","0.4713498651981354","0.4713498651981354","0.4713498651981354","0.17273002862930298","0.17273002862930298","0.17273002862930298","0.20221492648124695","0.20221492648124695","0.20221492648124695","0.7671027779579163","0.7671027779579163","0.7671027779579163","0.3649272322654724","0.3649272322654724","0.3649272322654724"
"11279","0.14254231750965118","0.14254231750965118","0.14254231750965118","0.6203298568725586","0.6203298568725586","0.6203298568725586","0.2908671200275421","0.2908671200275421","0.2908671200275421","0.3016628324985504","0.3016628324985504","0.3016628324985504","0.9764562845230103","0.9764562845230103","0.9764562845230103","0.37698325514793396","0.37698325514793396","0.37698325514793396"
"11309","0.21416902542114258","0.21416902542114258","0.21416902542114258","0.5871784090995789","0.5871784090995789","0.5871784090995789","0.32923561334609985","0.32923561334609985","0.32923561334609985","0.34678342938423157","0.34678342938423157","0.34678342938423157","1.174876093864441","1.174876093864441","1.174876093864441","0.3726033568382263","0.3726033568382263","0.3726033568382263"
"11339","0.12039506435394287","0.12039506435394287","0.12039506435394287","0.7392772436141968","0.7392772436141968","0.7392772436141968","0.32850170135498047","0.32850170135498047","0.32850170135498047","0.27624768018722534","0.27624768018722534","0.27624768018722534","1.183868408203125","1.183868408203125","1.183868408203125","0.44399377703666687","0.44399377703666687","0.44399377703666687"
"11369","0.14515426754951477","0.14515426754951477","0.14515426754951477","0.44236183166503906","0.44236183166503906","0.44236183166503906","0.4322432577610016","0.4322432577610016","0.4322432577610016","0.2597768306732178","0.2597768306732178","0.2597768306732178","0.9667680859565735","0.9667680859565735","0.9667680859565735","0.6551925539970398","0.6551925539970398","0.6551925539970398"
"11399","0.25457918643951416","0.25457918643951416","0.25457918643951416","0.44029706716537476","0.44029706716537476","0.44029706716537476","0.26757246255874634","0.26757246255874634","0.26757246255874634","0.24518348276615143","0.24518348276615143","0.24518348276615143","0.7884467840194702","0.7884467840194702","0.7884467840194702","0.38124674558639526","0.38124674558639526","0.38124674558639526"
"11429","0.19126179814338684","0.19126179814338684","0.19126179814338684","0.6131112575531006","0.6131112575531006","0.6131112575531006","0.21518836915493011","0.21518836915493011","0.21518836915493011","0.2848353683948517","0.2848353683948517","0.2848353683948517","0.9871423244476318","0.9871423244476318","0.9871423244476318","0.31948283314704895","0.31948283314704895","0.31948283314704895"
"11459","0.14557121694087982","0.14557121694087982","0.14557121694087982","0.2548484802246094","0.2548484802246094","0.2548484802246094","0.24640153348445892","0.24640153348445892","0.24640153348445892","0.2731850743293762","0.2731850743293762","0.2731850743293762","0.7397969365119934","0.7397969365119934","0.7397969365119934","0.4362604022026062","0.4362604022026062","0.4362604022026062"
"11489","0.16123348474502563","0.16123348474502563","0.16123348474502563","0.6207094192504883","0.6207094192504883","0.6207094192504883","0.17850306630134583","0.17850306630134583","0.17850306630134583","0.2753385603427887","0.2753385603427887","0.2753385603427887","0.7316532135009766","0.7316532135009766","0.7316532135009766","0.36455658078193665","0.36455658078193665","0.36455658078193665"
"11519","0.1768408864736557","0.1768408864736557","0.1768408864736557","0.5051106810569763","0.5051106810569763","0.5051106810569763","0.26564353704452515","0.26564353704452515","0.26564353704452515","0.30765390396118164","0.30765390396118164","0.30765390396118164","0.7087500691413879","0.7087500691413879","0.7087500691413879","0.4980316758155823","0.4980316758155823","0.4980316758155823"
"11549","0.12434200197458267","0.12434200197458267","0.12434200197458267","0.5543555617332458","0.5543555617332458","0.5543555617332458","0.3402671813964844","0.3402671813964844","0.3402671813964844","0.28563737869262695","0.28563737869262695","0.28563737869262695","0.8143130540847778","0.8143130540847778","0.8143130540847778","0.3302377760410309","0.3302377760410309","0.3302377760410309"
"11579","0.15846435725688934","0.15846435725688934","0.15846435725688934","0.35387924313545227","0.35387924313545227","0.35387924313545227","0.22498665750026703","0.22498665750026703","0.22498665750026703","0.20137640833854675","0.20137640833854675","0.20137640833854675","0.7716964483261108","0.7716964483261108","0.7716964483261108","0.5709555745124817","0.5709555745124817","0.5709555745124817"
"11609","0.1252250224351883","0.1252250224351883","0.1252250224351883","0.638302743434906","0.638302743434906","0.638302743434906","0.21296954154968262","0.21296954154968262","0.21296954154968262","0.19550541043281555","0.19550541043281555","0.19550541043281555","0.8229176998138428","0.8229176998138428","0.8229176998138428","0.3876737952232361","0.3876737952232361","0.3876737952232361"
"11639","0.1551327407360077","0.1551327407360077","0.1551327407360077","0.45069700479507446","0.45069700479507446","0.45069700479507446","0.19840724766254425","0.19840724766254425","0.19840724766254425","0.31278228759765625","0.31278228759765625","0.31278228759765625","0.7236788868904114","0.7236788868904114","0.7236788868904114","0.3098967671394348","0.3098967671394348","0.3098967671394348"
"11669","0.18192707002162933","0.18192707002162933","0.18192707002162933","0.8870256543159485","0.8870256543159485","0.8870256543159485","0.21476833522319794","0.21476833522319794","0.21476833522319794","0.25603559613227844","0.25603559613227844","0.25603559613227844","0.8369444012641907","0.8369444012641907","0.8369444012641907","0.4073731601238251","0.4073731601238251","0.4073731601238251"
"11699","0.35596373677253723","0.35596373677253723","0.35596373677253723","0.6917858719825745","0.6917858719825745","0.6917858719825745","0.5715770721435547","0.5715770721435547","0.5715770721435547","0.2762215733528137","0.2762215733528137","0.2762215733528137","1.2483251094818115","1.2483251094818115","1.2483251094818115","0.49285194277763367","0.49285194277763367","0.49285194277763367"
"11729","0.32831019163131714","0.32831019163131714","0.32831019163131714","0.506210207939148","0.506210207939148","0.506210207939148","0.30626752972602844","0.30626752972602844","0.30626752972602844","0.3651712238788605","0.3651712238788605","0.3651712238788605","0.7719714045524597","0.7719714045524597","0.7719714045524597","0.31478285789489746","0.31478285789489746","0.31478285789489746"
"11759","0.12262172251939774","0.12262172251939774","0.12262172251939774","0.4227283298969269","0.4227283298969269","0.4227283298969269","0.24965766072273254","0.24965766072273254","0.24965766072273254","0.17223979532718658","0.17223979532718658","0.17223979532718658","0.6752156019210815","0.6752156019210815","0.6752156019210815","0.3374806046485901","0.3374806046485901","0.3374806046485901"
"11789","0.11015034466981888","0.11015034466981888","0.11015034466981888","0.6319288611412048","0.6319288611412048","0.6319288611412048","0.2205818146467209","0.2205818146467209","0.2205818146467209","0.20152521133422852","0.20152521133422852","0.20152521133422852","1.1500121355056763","1.1500121355056763","1.1500121355056763","0.2749285399913788","0.2749285399913788","0.2749285399913788"
"11819","0.09606648236513138","0.09606648236513138","0.09606648236513138","0.45170530676841736","0.45170530676841736","0.45170530676841736","0.2767316997051239","0.2767316997051239","0.2767316997051239","0.2427927553653717","0.2427927553653717","0.2427927553653717","0.8617706298828125","0.8617706298828125","0.8617706298828125","0.3459811210632324","0.3459811210632324","0.3459811210632324"
"11849","0.17076745629310608","0.17076745629310608","0.17076745629310608","0.5384082198143005","0.5384082198143005","0.5384082198143005","0.2326897233724594","0.2326897233724594","0.2326897233724594","0.2023414522409439","0.2023414522409439","0.2023414522409439","0.6145976781845093","0.6145976781845093","0.6145976781845093","0.4905029237270355","0.4905029237270355","0.4905029237270355"
"11879","0.24330244958400726","0.24330244958400726","0.24330244958400726","0.6345502138137817","0.6345502138137817","0.6345502138137817","0.209492489695549","0.209492489695549","0.209492489695549","0.2688210904598236","0.2688210904598236","0.2688210904598236","0.6360267400741577","0.6360267400741577","0.6360267400741577","0.4507083296775818","0.4507083296775818","0.4507083296775818"
"11909","0.1557498574256897","0.1557498574256897","0.1557498574256897","0.4661296010017395","0.4661296010017395","0.4661296010017395","0.23963278532028198","0.23963278532028198","0.23963278532028198","0.3415016829967499","0.3415016829967499","0.3415016829967499","0.8954432606697083","0.8954432606697083","0.8954432606697083","0.44994163513183594","0.44994163513183594","0.44994163513183594"
"11939","0.29162997007369995","0.29162997007369995","0.29162997007369995","0.4647349417209625","0.4647349417209625","0.4647349417209625","0.2399807870388031","0.2399807870388031","0.2399807870388031","0.21988515555858612","0.21988515555858612","0.21988515555858612","1.065842628479004","1.065842628479004","1.065842628479004","0.405080646276474","0.405080646276474","0.405080646276474"
"11969","0.1829455941915512","0.1829455941915512","0.1829455941915512","0.664020836353302","0.664020836353302","0.664020836353302","0.24108274281024933","0.24108274281024933","0.24108274281024933","0.2597489058971405","0.2597489058971405","0.2597489058971405","1.3144618272781372","1.3144618272781372","1.3144618272781372","0.4198361933231354","0.4198361933231354","0.4198361933231354"
"11999","0.21625684201717377","0.21625684201717377","0.21625684201717377","0.4596477448940277","0.4596477448940277","0.4596477448940277","0.2875419557094574","0.2875419557094574","0.2875419557094574","0.260468065738678","0.260468065738678","0.260468065738678","0.6272477507591248","0.6272477507591248","0.6272477507591248","0.3819386065006256","0.3819386065006256","0.3819386065006256"
"12029","0.18235766887664795","0.18235766887664795","0.18235766887664795","0.34087929129600525","0.34087929129600525","0.34087929129600525","0.21770556271076202","0.21770556271076202","0.21770556271076202","0.22961726784706116","0.22961726784706116","0.22961726784706116","0.6188811659812927","0.6188811659812927","0.6188811659812927","0.3249993920326233","0.3249993920326233","0.3249993920326233"
"12059","0.12450996786355972","0.12450996786355972","0.12450996786355972","0.45026716589927673","0.45026716589927673","0.45026716589927673","0.23043763637542725","0.23043763637542725","0.23043763637542725","0.24250972270965576","0.24250972270965576","0.24250972270965576","0.7088427543640137","0.7088427543640137","0.7088427543640137","0.3408649265766144","0.3408649265766144","0.3408649265766144"
"12089","0.10859064012765884","0.10859064012765884","0.10859064012765884","0.6512953639030457","0.6512953639030457","0.6512953639030457","0.33388131856918335","0.33388131856918335","0.33388131856918335","0.19649314880371094","0.19649314880371094","0.19649314880371094","0.837519645690918","0.837519645690918","0.837519645690918","0.38018232583999634","0.38018232583999634","0.38018232583999634"
"12119","0.16362841427326202","0.16362841427326202","0.16362841427326202","0.6185564994812012","0.6185564994812012","0.6185564994812012","0.5131827592849731","0.5131827592849731","0.5131827592849731","0.27010414004325867","0.27010414004325867","0.27010414004325867","0.9041861295700073","0.9041861295700073","0.9041861295700073","0.5254941582679749","0.5254941582679749","0.5254941582679749"
"12149","0.17655013501644135","0.17655013501644135","0.17655013501644135","0.3985074460506439","0.3985074460506439","0.3985074460506439","0.19033870100975037","0.19033870100975037","0.19033870100975037","0.3060435652732849","0.3060435652732849","0.3060435652732849","0.804897129535675","0.804897129535675","0.804897129535675","0.29132279753685","0.29132279753685","0.29132279753685"
"12179","0.16156066954135895","0.16156066954135895","0.16156066954135895","0.32264870405197144","0.32264870405197144","0.32264870405197144","0.21340312063694","0.21340312063694","0.21340312063694","0.3004600405693054","0.3004600405693054","0.3004600405693054","0.9891747832298279","0.9891747832298279","0.9891747832298279","0.4375978112220764","0.4375978112220764","0.4375978112220764"
"12209","0.23543760180473328","0.23543760180473328","0.23543760180473328","0.2706083655357361","0.2706083655357361","0.2706083655357361","0.19210489094257355","0.19210489094257355","0.19210489094257355","0.21959587931632996","0.21959587931632996","0.21959587931632996","0.5793053507804871","0.5793053507804871","0.5793053507804871","0.4506104588508606","0.4506104588508606","0.4506104588508606"
"12239","0.18799380958080292","0.18799380958080292","0.18799380958080292","0.22999995946884155","0.22999995946884155","0.22999995946884155","0.13242636620998383","0.13242636620998383","0.13242636620998383","0.20597213506698608","0.20597213506698608","0.20597213506698608","0.5970171093940735","0.5970171093940735","0.5970171093940735","0.37459245324134827","0.37459245324134827","0.37459245324134827"
"12269","0.12227997183799744","0.12227997183799744","0.12227997183799744","0.4727995693683624","0.4727995693683624","0.4727995693683624","0.19194847345352173","0.19194847345352173","0.19194847345352173","0.2152930349111557","0.2152930349111557","0.2152930349111557","0.6770609021186829","0.6770609021186829","0.6770609021186829","0.45257192850112915","0.45257192850112915","0.45257192850112915"
"12299","0.1604568064212799","0.1604568064212799","0.1604568064212799","0.32383808493614197","0.32383808493614197","0.32383808493614197","0.22480696439743042","0.22480696439743042","0.22480696439743042","0.23014526069164276","0.23014526069164276","0.23014526069164276","0.9752882122993469","0.9752882122993469","0.9752882122993469","0.38664451241493225","0.38664451241493225","0.38664451241493225"
"12329","0.1436229795217514","0.1436229795217514","0.1436229795217514","0.43160995841026306","0.43160995841026306","0.43160995841026306","0.23506903648376465","0.23506903648376465","0.23506903648376465","0.27181124687194824","0.27181124687194824","0.27181124687194824","0.6781339645385742","0.6781339645385742","0.6781339645385742","0.29860979318618774","0.29860979318618774","0.29860979318618774"
"12359","0.17730940878391266","0.17730940878391266","0.17730940878391266","0.7706937789916992","0.7706937789916992","0.7706937789916992","0.2139575183391571","0.2139575183391571","0.2139575183391571","0.26603755354881287","0.26603755354881287","0.26603755354881287","0.8218769431114197","0.8218769431114197","0.8218769431114197","0.4191195070743561","0.4191195070743561","0.4191195070743561"
"12389","0.11673764139413834","0.11673764139413834","0.11673764139413834","0.39088425040245056","0.39088425040245056","0.39088425040245056","0.2744356691837311","0.2744356691837311","0.2744356691837311","0.25105464458465576","0.25105464458465576","0.25105464458465576","0.768858790397644","0.768858790397644","0.768858790397644","0.4285683333873749","0.4285683333873749","0.4285683333873749"
"12419","0.11869912594556808","0.11869912594556808","0.11869912594556808","0.3380963206291199","0.3380963206291199","0.3380963206291199","0.44772574305534363","0.44772574305534363","0.44772574305534363","0.22066566348075867","0.22066566348075867","0.22066566348075867","0.5619574785232544","0.5619574785232544","0.5619574785232544","0.5042122006416321","0.5042122006416321","0.5042122006416321"
"12449","0.129360169172287","0.129360169172287","0.129360169172287","0.5919955968856812","0.5919955968856812","0.5919955968856812","0.25216686725616455","0.25216686725616455","0.25216686725616455","0.25010499358177185","0.25010499358177185","0.25010499358177185","0.7982499599456787","0.7982499599456787","0.7982499599456787","0.36185961961746216","0.36185961961746216","0.36185961961746216"
"12479","0.21713599562644958","0.21713599562644958","0.21713599562644958","0.46930938959121704","0.46930938959121704","0.46930938959121704","0.2850431501865387","0.2850431501865387","0.2850431501865387","0.2909567058086395","0.2909567058086395","0.2909567058086395","0.8919331431388855","0.8919331431388855","0.8919331431388855","0.3600675165653229","0.3600675165653229","0.3600675165653229"
"12509","0.21994879841804504","0.21994879841804504","0.21994879841804504","0.31824934482574463","0.31824934482574463","0.31824934482574463","0.1473357230424881","0.1473357230424881","0.1473357230424881","0.2926059365272522","0.2926059365272522","0.2926059365272522","0.6355174779891968","0.6355174779891968","0.6355174779891968","0.29645615816116333","0.29645615816116333","0.29645615816116333"
"12539","0.4033586084842682","0.4033586084842682","0.4033586084842682","0.9078075289726257","0.9078075289726257","0.9078075289726257","0.18844184279441833","0.18844184279441833","0.18844184279441833","0.314884215593338","0.314884215593338","0.314884215593338","1.250819206237793","1.250819206237793","1.250819206237793","0.2731880247592926","0.2731880247592926","0.2731880247592926"
"12569","0.21149271726608276","0.21149271726608276","0.21149271726608276","0.27418357133865356","0.27418357133865356","0.27418357133865356","0.4024386405944824","0.4024386405944824","0.4024386405944824","0.2900612950325012","0.2900612950325012","0.2900612950325012","0.5757580995559692","0.5757580995559692","0.5757580995559692","0.42215055227279663","0.42215055227279663","0.42215055227279663"
"12599","0.11256491392850876","0.11256491392850876","0.11256491392850876","0.5679426193237305","0.5679426193237305","0.5679426193237305","0.24977324903011322","0.24977324903011322","0.24977324903011322","0.2446257472038269","0.2446257472038269","0.2446257472038269","0.6495574712753296","0.6495574712753296","0.6495574712753296","0.39010024070739746","0.39010024070739746","0.39010024070739746"
"12629","0.11975006014108658","0.11975006014108658","0.11975006014108658","0.46375519037246704","0.46375519037246704","0.46375519037246704","0.3411199748516083","0.3411199748516083","0.3411199748516083","0.23495718836784363","0.23495718836784363","0.23495718836784363","1.0263477563858032","1.0263477563858032","1.0263477563858032","0.39680251479148865","0.39680251479148865","0.39680251479148865"
"12659","0.16608206927776337","0.16608206927776337","0.16608206927776337","0.5549449920654297","0.5549449920654297","0.5549449920654297","0.18924327194690704","0.18924327194690704","0.18924327194690704","0.18883933126926422","0.18883933126926422","0.18883933126926422","0.8657711744308472","0.8657711744308472","0.8657711744308472","0.419992595911026","0.419992595911026","0.419992595911026"
"12689","0.22378545999526978","0.22378545999526978","0.22378545999526978","0.3987051248550415","0.3987051248550415","0.3987051248550415","0.21738272905349731","0.21738272905349731","0.21738272905349731","0.21751557290554047","0.21751557290554047","0.21751557290554047","0.8968778848648071","0.8968778848648071","0.8968778848648071","0.4267229437828064","0.4267229437828064","0.4267229437828064"
"12719","0.1469588428735733","0.1469588428735733","0.1469588428735733","0.6005289554595947","0.6005289554595947","0.6005289554595947","0.16802793741226196","0.16802793741226196","0.16802793741226196","0.26925551891326904","0.26925551891326904","0.26925551891326904","0.9488903880119324","0.9488903880119324","0.9488903880119324","0.38341662287712097","0.38341662287712097","0.38341662287712097"
"12749","0.1365363448858261","0.1365363448858261","0.1365363448858261","0.31307414174079895","0.31307414174079895","0.31307414174079895","0.15876662731170654","0.15876662731170654","0.15876662731170654","0.2607652246952057","0.2607652246952057","0.2607652246952057","0.7766009569168091","0.7766009569168091","0.7766009569168091","0.48090532422065735","0.48090532422065735","0.48090532422065735"
"12779","0.1660139560699463","0.1660139560699463","0.1660139560699463","0.35880905389785767","0.35880905389785767","0.35880905389785767","0.2648722231388092","0.2648722231388092","0.2648722231388092","0.25202450156211853","0.25202450156211853","0.25202450156211853","0.6642873287200928","0.6642873287200928","0.6642873287200928","0.482736736536026","0.482736736536026","0.482736736536026"
"12809","0.17148317396640778","0.17148317396640778","0.17148317396640778","0.6872897148132324","0.6872897148132324","0.6872897148132324","0.37470465898513794","0.37470465898513794","0.37470465898513794","0.22830912470817566","0.22830912470817566","0.22830912470817566","0.8722684383392334","0.8722684383392334","0.8722684383392334","0.6457480192184448","0.6457480192184448","0.6457480192184448"
